newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,103370024,False,46,173,40.5478625,0,,1,1,https://www.idealista.com/103370024,1990,0195511VK0809S,100,2,False,1,4,28293,175,0195511VK0809S0001AP,05/12/2023,0-EU-ES-28-03-012-183,1,False,,2818301001,220000,,Zarzalejo,1,28183,,V,37360545,75,,1615,5,-4.1813253,1,Madrid,Glorieta,0,0.20291817666499,1257.14,False,,0,del Llanillo,05/12/2023,https://www.idealista.com/data/app/cid/d2xteEw0cEw4VFU5UExNbUJZN1EyZz09,1,1
,103421838,False,46,173,40.5475701,0,590,1,1,https://www.idealista.com/103421838,1990,,100,2,,1,3,28293,175,,12/12/2023,0-EU-ES-28-03-012-183,,,,2818301001,220000,0,Zarzalejo,1,28183,,V,37407726,75,,1615,5,-4.1827128,3,Madrid,,0,0.20291817666499,1257.14,,12/12/2023,52,,,https://www.idealista.com/data/app/cid/WnVTUC9aZktaWWhMdTIrVmE4Ry82dz09,1,1
,102713757,,15,,40.5464097,65,1537,,1,https://www.idealista.com/102713757,,,0,3,True,2,3,28293,160,,17/11/2023,0-EU-ES-28-03-012-183,,False,,2818301001,250000,5,Zarzalejo,,28183,,,36760126,0,4,1615,4,-4.1803435,2,Madrid,Calle,0,0.20291817666499,1562.5,True,29/09/2023,125,de los Caballetes,,https://www.idealista.com/data/app/cid/NkxLZmtYekZvV2k1VHc5ZnpSYTRiQT09,1,2
,97592962,,38,,40.5484483,31,1320,,1,https://www.idealista.com/97592962,,,0,3,,2,4,28293,115,,18/12/2023,0-EU-ES-28-03-012-183,,,,2818301001,145000,7,Zarzalejo,,28183,,,32102555,0,2,1615,3,-4.1814752,3,Madrid,,0,0.20291817666499,1260.87,True,10/05/2022,587,,18/12/2023,https://www.idealista.com/data/app/cid/VVYxNWNGM0NiYTZFbDBzaE5EUmFhZz09,1,2
,100771937,,114,,40.5454741,94,2190,,1,https://www.idealista.com/100771937,,,0,3,True,2,4,28293,160,,07/09/2023,0-EU-ES-28-03-012-183,,,,2818301001,250000,3,Zarzalejo,,28183,,,35004507,0,2,1615,4,-4.1843563,3,Madrid,,1,0.20291817666499,1562.5,True,11/03/2023,180,,07/09/2023,https://www.idealista.com/data/app/cid/QzFKVEFidjZDWExEcHJtSVlZMFlGQT09,1,2
,102502403,,115,158,40.5466726,64,1411,,1,https://www.idealista.com/102502403,1900,,100,3,True,2,4,28293,158,,10/11/2023,0-EU-ES-28-03-012-183,,False,,2818301001,250000,7,Zarzalejo,bj,28183,,V,36566367,75,3,1615,4,-4.1833521,3,Madrid,,0,0.20291817666499,1582.28,True,09/09/2023,62,,10/11/2023,https://www.idealista.com/data/app/cid/US9iaThPRlZYQVVYM0VmWEtWb0tMQT09,1,2
,101094826,,129,,40.5491849,245,7513,,1,https://www.idealista.com/101094826,1982,,100,3,,2,3,28293,115,,08/09/2023,0-EU-ES-28-03-012-183,,,,2818301001,145000,27,Zarzalejo,,28183,,,35293804,100,2,1615,3,-4.180014,3,Madrid,,2,0.20291817666499,1260.87,True,13/04/2023,146,,07/09/2023,https://www.idealista.com/data/app/cid/OStKUFlmZ0pmaVVpOWt3MmVSUzBxQT09,1,2
,103056738,,138,,40.5476571,10,397,,1,https://www.idealista.com/103056738,,,0,3,True,2,4,28293,160,,14/11/2023,0-EU-ES-28-03-012-183,,,,2818301001,250000,2,Zarzalejo,,28183,,,37073610,0,2,1615,4,-4.1820289,2,Madrid,Desconocida,0,0.20291817666499,1562.5,True,03/11/2023,11,Zarzalejo Pueblo,14/11/2023,https://www.idealista.com/data/app/cid/WWtuY1Q1dkZLbzYwY2Y3LzR0S0xwQT09,1,2
,102230868,,147,,40.5498303,231,4227,,1,https://www.idealista.com/102230868,1950,,100,2,,2,3,28293,130,,11/01/2024,0-EU-ES-28-03-012-183,,,,2818301001,260000,45,Zarzalejo,,28183,,,36318226,100,4,1615,4,-4.182814,3,Madrid,,1,0.20291817666499,2000,True,04/08/2023,157,,09/01/2024,https://www.idealista.com/data/app/cid/MXR1dzlEcGp0RnBCNWJXeGRqNkI1dz09,1,2
,100689580,,225,210,40.5511975,108,3018,,1,https://www.idealista.com/100689580,1968,,100,3,True,2,4,28293,200,,09/01/2024,0-EU-ES-28-03-012-183,,,,2818301001,254990,11,Zarzalejo,,28183,,V,34929889,75,4,1615,7,-4.1814646,3,Madrid,,1,0.20291817666499,1274.95,,03/03/2023,193,,12/09/2023,https://www.idealista.com/data/app/cid/NkwzZW5ENHdFdGVXT1dXeEgxdzRvQT09,1,2
,102229183,,231,78,40.5505869,310,5784,,1,https://www.idealista.com/102229183,1950,,69,3,,2,3,28293,130,,11/09/2023,0-EU-ES-28-03-012-183,,,,2818301001,260000,37,Zarzalejo,,28183,,V,36316582,75,4,1615,4,-4.1842924,3,Madrid,,3,0.20291817666499,2000,True,04/08/2023,182,,,https://www.idealista.com/data/app/cid/eXhrS3hlN2tJYythei9OMG9nNUpCQT09,1,2
,99570012,,992,,40.5445438,341,5544,,1,https://www.idealista.com/99570012,1978,,100,3,True,2,4,28293,180,,20/10/2023,0-EU-ES-28-03-012-183,,,,2818301001,332000,35,Zarzalejo,,28183,,,33937728,100,3,1615,4,-4.1726338,3,Madrid,,2,0.20291817666499,1844.44,True,16/11/2022,337,,20/10/2023,https://www.idealista.com/data/app/cid/QXNNRW5BNEdWRXVlTnoxL2loVW0zZz09,1,2
,99081300,,1442,,40.5411023,111,3307,,1,https://www.idealista.com/99081300,,,0,3,True,2,4,28293,160,,16/08/2023,0-EU-ES-28-03-012-183,8,False,,2818301001,320000,0,Zarzalejo,,28183,,,33490323,0,4,1615,3,-4.1667538,1,Madrid,Calle,3,0.20291817666499,2000,True,06/10/2022,314,de la Espigadera,16/08/2023,https://www.idealista.com/data/app/cid/Q1ZlcEdpN3ZxS3NvaCtsOUhpNkgvdz09,1,2
,101316423,,1612,253,40.5378773,123,3234,,1,https://www.idealista.com/101316423,2007,,100,3,True,2,3,28293,285,,16/06/2023,0-EU-ES-28-03-012-183,,,,2818301001,370000,12,Zarzalejo,,28183,,V,35489010,75,3,1615,5,-4.1672391,3,Madrid,,0,0.20291817666499,1298.25,True,05/05/2023,273,,,https://www.idealista.com/data/app/cid/Z2c1NGh5dHd5enY5aXJ6c0tYNGhMUT09,1,2
,101151224,,1916,,40.5392369,53,2193,,1,https://www.idealista.com/101151224,,,0,3,True,2,3,28293,163,,29/01/2024,0-EU-ES-28-03-012-183,,,,2818301001,360000,6,Zarzalejo,,28183,,,35344387,0,4,1615,3,-4.1589995,3,Madrid,,0,0.20291817666499,2208.59,True,19/04/2023,289,,,https://www.idealista.com/data/app/cid/ODFPK3ZXNDFiYTR2UFE2ejQyd0xqQT09,1,1
,100679265,,2176,,40.5398293,16,1484,,1,https://www.idealista.com/100679265,,,0,3,False,2,4,28293,300,,05/01/2024,0-EU-ES-28-03-012-183,4,False,,2818301001,700000,8,Zarzalejo,,28183,,,34920219,0,4,1615,3,-4.1579085,1,Madrid,Desconocida,0,0.20291817666499,2333.33,False,03/03/2023,308,M-533,05/01/2024,https://www.idealista.com/data/app/cid/Y3E2Y3BKMDVSc2plUnppYVgzeGl2dz09,1,3
,101348827,,2207,182,40.5375728,174,4125,,1,https://www.idealista.com/101348827,1900,,96,3,True,2,3,28293,182,,23/05/2023,0-EU-ES-28-03-012-183,,,,2818301001,245000,10,Zarzalejo,,28183,,V,35517852,75,3,1615,5,-4.1583934,3,Madrid,,2,0.20291817666499,1346.15,,09/05/2023,269,,,https://www.idealista.com/data/app/cid/ME5uWUExVjVOTmJZaDVsSG1hNmQzZz09,1,2
,101172692,,2738,204,40.5336421,127,2008,,1,https://www.idealista.com/101172692,1970,,100,2,,2,4,28293,140,,29/08/2023,0-EU-ES-28-03-012-183,,True,,2818301001,300000,4,Zarzalejo,,28183,,V,35363687,75,4,1615,6,-4.1551704,3,Madrid,,1,0.20291817666499,2142.86,True,20/04/2023,130,,29/08/2023,https://www.idealista.com/data/app/cid/RWx3cU16LzZ3QXFHbjIzcFo0eWNZQT09,1,2
,100180695,,2815,169,40.5324517,443,9420,,1,https://www.idealista.com/100180695,1960,,100,2,True,2,3,28293,160,,15/06/2023,0-EU-ES-28-03-012-183,,True,,2818301001,234000,48,Zarzalejo,,28183,,V,34484804,75,4,1615,8,-4.1545427,3,Madrid,,3,0.20291817666499,1462.5,,18/01/2023,380,,,https://www.idealista.com/data/app/cid/NGEybDVtOVJwSi8wK2NXTlBZOXIwZz09,1,2
