newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,103647290,,69,476,40.511219,18,479,,1,https://www.idealista.com/103647290,1970,0455002UK9805N,100,3,True,2,3,28295,200,0455002UK9805N0001EY,02/02/2024,0-EU-ES-28-03-012-159,15,True,,2815901001,400000,5,Valdemaqueda,,28159,,V,37614701,75,4,815,6,-4.2951892,1,Madrid,Travesía,0,0.51299560885629,2000,True,11/01/2024,22,dos de mayo,,https://www.idealista.com/data/app/cid/RmQ1YklnR052OE1KcXJ4ME9EaFh0QT09,1,3
,102463730,,70,0,40.5113801,45,1520,,1,https://www.idealista.com/102463730,0,,100,3,True,2,3,28295,240,,18/01/2024,0-EU-ES-28-03-012-159,,True,,2815901001,260000,1,Valdemaqueda,,28159,,M,36532701,75,4,815,5,-4.2952205,3,Madrid,,0,0.51299560885629,1083.33,False,05/09/2023,149,,,https://www.idealista.com/data/app/cid/TjFSTEJoQ1RFRGFsdmRUdXkyYkJidz09,1,3
,97650028,,118,205,40.5131673,132,2647,,1,https://www.idealista.com/97650028,2004,,100,2,True,2,4,28295,180,,15/10/2023,0-EU-ES-28-03-012-159,,,,2815901001,140000,8,Valdemaqueda,,28159,,V,32156484,75,3,815,4,-4.297295,2,Madrid,Desconocida,0,0.51299560885629,777.78,,15/05/2022,517,Atalaya,15/10/2023,https://www.idealista.com/data/app/cid/alhFY2szN2lsbjMyZ3hSSlU1WWtXUT09,1,2
,98371700,,152,138,40.5138132,152,5936,,1,https://www.idealista.com/98371700,1987,,100,3,True,2,3,28295,150,,01/08/2023,0-EU-ES-28-03-012-159,,,,2815901001,195000,5,Valdemaqueda,,28159,,V,32837930,75,4,815,5,-4.2968304,2,Madrid,Desconocida,0,0.51299560885629,1300,False,22/07/2022,560,deposito,,https://www.idealista.com/data/app/cid/Zis3VFp3RmFvclFIdjl1SDE2NkY3dz09,1,1
,101967884,,171,,40.5113229,223,4204,,1,https://www.idealista.com/101967884,1976,0558002UK9805N,100,3,,2,3,28295,133,,06/07/2023,0-EU-ES-28-03-012-159,2,,,2815901001,150000,23,Valdemaqueda,,28159,,,36076279,100,2,815,3,-4.2939105,1,Madrid,Desconocida,2,0.51299560885629,1127.82,True,06/07/2023,210,La Jara,,https://www.idealista.com/data/app/cid/M2Z5aWozS3BmMTF1OGZ5NTdlMkQ4UT09,1,2
,95294292,,171,,40.5128717,0,114,,1,https://www.idealista.com/95294292,,,0,3,False,2,4,28295,124,,06/01/2024,0-EU-ES-28-03-012-159,,False,,2815901001,150000,0,Valdemaqueda,,28159,,,29910732,0,2,815,3,-4.2944182,3,Madrid,,0,0.51299560885629,1209.68,True,16/09/2021,842,,06/01/2024,https://www.idealista.com/data/app/cid/Nmw0eXZqbE1qYysybXp2M3BQYUV5UT09,1,2
,102088840,,194,,40.5112569,51,1592,,1,https://www.idealista.com/102088840,,,0,3,,2,3,28295,138,,07/01/2024,0-EU-ES-28-03-012-159,,,,2815901001,195000,1,Valdemaqueda,,28159,,,36186194,0,4,815,5,-4.2954262,2,Madrid,Desconocida,0,0.51299560885629,1413.04,,19/07/2023,92,Deposito,19/10/2023,https://www.idealista.com/data/app/cid/Zk40VmNCb2pKSDF2N1l6ZjdtQ0FJUT09,1,1
,384247,,226,266,40.5106894,140,4822,,1,https://www.idealista.com/384247,1980,0654006UK9805S,100,3,True,2,4,28295,225,0654006UK9805S0001KF,31/01/2024,0-EU-ES-28-03-012-159,20,True,,2815901001,268000,52,Valdemaqueda,,28159,,V,7864593,100,4,815,5,-4.2934738,1,Madrid,Callejón,1,0.51299560885629,1191.11,False,07/02/2011,4741,Arrieros,31/01/2024,https://www.idealista.com/data/app/cid/YWhBV3JHd0lHZWlUc0Y5VjJRNE9QQT09,1,3
,97960021,,240,200,40.5116717,253,9926,,1,https://www.idealista.com/97960021,1990,,100,3,True,2,3,28295,200,,27/12/2023,0-EU-ES-28-03-012-159,,,,2815901001,159900,18,Valdemaqueda,,28159,,V,32447546,75,4,815,3,-4.2980366,2,Madrid,Desconocida,0,0.51299560885629,799.5,True,14/06/2022,316,Resinero,27/04/2023,https://www.idealista.com/data/app/cid/NnBBNlRGQU5qa29rbjVSQllOeWhLQT09,1,1
,95288952,,282,,40.5130364,180,5506,,1,https://www.idealista.com/95288952,,,0,3,True,2,4,28295,289,,24/01/2024,0-EU-ES-28-03-012-159,,,,2815901001,220000,14,Valdemaqueda,,28159,,,29905642,0,2,815,4,-4.2958479,2,Madrid,Desconocida,3,0.51299560885629,761.25,True,15/09/2021,860,Jara,24/01/2024,https://www.idealista.com/data/app/cid/RlN6UnN3bjg0dFhCeDlnS1o1b3ZwUT09,1,3
