newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,98775245,False,127,,40.3679835,100,2699,1,1,https://www.idealista.com/98775245,2006,,100,3,False,1,4,28813,134,,15/11/2023,0-EU-ES-28-05-008-116,,False,,2811601001,175000,12,Pozuelo del Rey,1,28116,,,33209665,100,,1185,3,-3.324956,3,Madrid,,0,0.3035666418025,1305.97,True,12/09/2022,428,,15/11/2023,https://www.idealista.com/data/app/cid/cjlrR1FvcmpFUzZmbXlVK0xIL3JEQT09,1,2
,100181460,False,138,134,40.3691107,201,4043,1,1,https://www.idealista.com/100181460,2006,,100,3,False,1,3,28813,134,,28/01/2024,0-EU-ES-28-05-008-116,,False,,2811601001,157000,20,Pozuelo del Rey,1,28116,,V,34485472,75,,1185,3,-3.3222392,2,Madrid,Calle,3,0.3035666418025,1171.64,True,18/01/2023,380,de la Concordia,,https://www.idealista.com/data/app/cid/QU4wdzV1MFNBemNwTENoNnZLVkdPZz09,1,1
,29644007,False,139,137,40.3672899,70,6587,1,1,https://www.idealista.com/29644007,2006,2788021VK7628N,100,3,False,1,3,28813,120,2788021VK7628N0003FM,23/01/2024,0-EU-ES-28-05-008-116,13,False,,2811601001,197000,26,Pozuelo del Rey,1,28116,,V,20899752,100,,1185,3,-3.32281,1,Madrid,Calle,1,0.3035666418025,1641.67,True,19/02/2015,3269,de la Concordia,,https://www.idealista.com/data/app/cid/RUxVNnVOUFk1NG5lUFVjV21rUjNRZz09,1,1
,101506600,,83,,40.3660233,118,2037,,1,https://www.idealista.com/101506600,2007,,100,3,False,2,4,28813,157,,30/08/2023,0-EU-ES-28-05-008-116,,False,,2811601001,184000,26,Pozuelo del Rey,,28116,,,35655384,100,3,1185,4,-3.3220677,2,Madrid,Calle,0,0.3035666418025,1171.97,False,23/05/2023,99,Carrera de la Ermita,30/08/2023,https://www.idealista.com/data/app/cid/UEtqc0dBMjNKcUxSMEh6bEt5N2U4UT09,1,3
,102504184,,102,,40.367071,122,2197,,1,https://www.idealista.com/102504184,,,0,3,False,2,4,28813,100,,14/11/2023,0-EU-ES-28-05-008-116,3,False,,2811601001,175000,27,Pozuelo del Rey,,28116,,,36568057,0,2,1185,3,-3.3223858,1,Madrid,Calle,1,0.3035666418025,1750,False,09/09/2023,66,3 de Abril,14/11/2023,https://www.idealista.com/data/app/cid/ZTVEcC9XT2IwWVh0WVpyUXZiN205dz09,1,2
,101726962,,130,123,40.3646958,74,2273,,1,https://www.idealista.com/101726962,1950,,100,3,False,2,4,28813,123,,27/11/2023,0-EU-ES-28-05-008-116,,False,,2811601001,111000,12,Pozuelo del Rey,bj,28116,,V,35856414,75,2,1185,2,-3.3191327,2,Madrid,Calle,1,0.3035666418025,902.44,,13/06/2023,167,Nueva,27/11/2023,https://www.idealista.com/data/app/cid/UFlYc2Fpakp0WnA5NS8wOUE0OWVPUT09,1,2
,103069334,,134,,40.3645161,0,32,,1,https://www.idealista.com/103069334,1995,,100,3,False,2,4,28813,105,,05/12/2023,0-EU-ES-28-05-008-116,,False,,2811601001,160000,0,Pozuelo del Rey,,28116,,,37085512,100,4,1185,2,-3.3223045,3,Madrid,,0,0.3035666418025,1523.81,False,04/11/2023,31,,05/12/2023,https://www.idealista.com/data/app/cid/WWFlbGlyd1dMTGdhYVhUZC9oQ0VYUT09,1,2
,102206329,,242,,40.3699551,20,412,,1,https://www.idealista.com/102206329,,,0,3,,2,4,28813,118,,24/08/2023,0-EU-ES-28-05-008-116,,,,2811601001,150000,4,Pozuelo del Rey,,28116,,,36295124,0,2,1185,2,-3.3205254,2,Madrid,Ronda,0,0.3035666418025,1271.19,True,02/08/2023,22,DE LA ERMITA,24/08/2023,https://www.idealista.com/data/app/cid/V3VoTERUYjhZMm8wcXhvU0tVNzIwUT09,1,2
,103724495,,271,,40.3676231,10,297,,1,https://www.idealista.com/103724495,,,,3,False,2,4,28813,136,,22/01/2024,0-EU-ES-28-05-008-116,,False,,2811601001,155000,1,Pozuelo del Rey,,28116,,,103724495,,0,1185,3,-3.3193282,2,Madrid,Calle,0,0.3035666418025,1139.71,True,18/01/2024,4,de la Virgen de la Cabeza,22/01/2024,https://www.idealista.com/data/app/cid/Z0l1K25xVjVaUzhjajBGcGZTUStpZz09,1,3
,85344886,,274,261,40.3661639,56,3822,,1,https://www.idealista.com/85344886,2001,3087401VK7638N,100,3,True,2,4,28813,250,3087401VK7638N0001SW,13/12/2023,0-EU-ES-28-05-008-116,2,True,,2811601001,250000,0,Pozuelo del Rey,,28116,,V,21891297,100,4,1185,3,-3.318754,1,Madrid,Calle,0,0.3035666418025,1000,True,07/05/2019,1680,de Santa Ana,13/12/2023,https://www.idealista.com/data/app/cid/cHhYYjdpeFpkUi9YYUlFK1VsWDNwZz09,1,4
