ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
24/04/2023,1,,0,40.7182473,,3,,2802301001,3,35380348,0,1,185000,3,28413,,2,False,,El Boalo,True,-3.9180669,,31,89,Madrid,4,1,0,0.34530508797042,345,https://www.idealista.com/101191504,,101191504,156,2042,104,28023,6161,27/09/2023,,1,2,False,,,,27/09/2023,True,https://www.idealista.com/data/app/cid/TXA0ZEQ2ZEFkTys5TUVyMHpRT1NSZz09,1778.85,,0-EU-ES-28-02-018-023
03/10/2022,1,,100,40.7193958,,3,2382601VL2028S0016HS,2802301001,1,33432638,75,1,199000,3,28413,Calle,3,True,2382601VL2028S,El Boalo,False,-3.9204403,,42,195,Madrid,4,1,1,0.34530508797042,436,https://www.idealista.com/99018354,,99018354,478,4326,100,28023,6161,24/01/2024,1975,1,2,False,V,de San Sebastián,107,24/01/2024,True,https://www.idealista.com/data/app/cid/TnpBVTVKemIxbDVtZUltcnpzRVVNdz09,1990,30,0-EU-ES-28-02-018-023
24/11/2023,2,,0,40.7179182,4,4,,2802301001,3,37274418,0,1,425000,3,28413,,,True,,El Boalo,True,-3.9189322,,18,34,Madrid,3,,0,0.34530508797042,73,https://www.idealista.com/103277357,,103277357,70,1074,165,28023,6161,,,1,2,,,,,02/02/2024,True,https://www.idealista.com/data/app/cid/N1luQTZrM0tnSlB2ZUFwbGdaR01DQT09,2575.76,,0-EU-ES-28-02-018-023
23/09/2021,2,,100,40.7181525,0,3,,2802301001,3,29989588,75,1,375000,3,28413,,,False,,El Boalo,,-3.9178071,,1,1,Madrid,4,,0,0.34530508797042,181,https://www.idealista.com/95376517,,95376517,767,225,189,28023,6161,31/10/2023,1960,1,2,,V,,129,31/10/2023,,https://www.idealista.com/data/app/cid/TEgvOCtTMmRWSFMwcDVLUWVXZXFoQT09,1984.13,,0-EU-ES-28-02-018-023
24/03/2023,2,,0,40.716682,4,4,,2802301001,1,35135327,0,1,379000,1,28413,Calle,,True,,El Boalo,True,-3.919268,,22,194,Madrid,4,,0,0.34530508797042,218,https://www.idealista.com/100918218,,100918218,305,4526,185,28023,6161,24/01/2024,,2,3,,,Prado Rebollos esq. Prado Sordo,,24/01/2024,True,https://www.idealista.com/data/app/cid/bTJvTGJUYktCWDJ0ZWxiNHJxTW1VUT09,2048.65,0,0-EU-ES-28-02-018-023
24/03/2023,2,,0,40.716682,4,4,,2802301001,1,35135194,0,1,379000,1,28413,Calle,,True,,El Boalo,True,-3.919268,,8,85,Madrid,4,,0,0.34530508797042,218,https://www.idealista.com/100918082,,100918082,199,2171,189,28023,6161,10/10/2023,,2,3,,,Prado Rebollos esq. Prado Sordo,,10/10/2023,True,https://www.idealista.com/data/app/cid/a2EwVmUvWHB2OGRWUys4RXBQT3J4Zz09,2005.29,0,0-EU-ES-28-02-018-023
24/03/2023,2,,0,40.716682,4,4,,2802301001,1,35135268,0,1,379000,1,28413,Calle,,True,,El Boalo,True,-3.919268,,27,90,Madrid,4,,1,0.34530508797042,218,https://www.idealista.com/100918158,,100918158,305,2620,189,28023,6161,24/01/2024,,2,3,,,Prado Rebollos esq. Prado Sordo,,24/01/2024,True,https://www.idealista.com/data/app/cid/SmlWZ3NwN0lRVjVpY2t1YSsxd1VYZz09,2005.29,0,0-EU-ES-28-02-018-023
24/03/2023,2,,0,40.716682,3,4,,2802301001,1,35134903,0,1,359000,1,28413,Calle,,True,,El Boalo,False,-3.919268,,23,144,Madrid,4,,1,0.34530508797042,218,https://www.idealista.com/100917780,,100917780,305,3561,182,28023,6161,24/01/2024,,2,3,,,Prado Rebollos esq. Prado Sordo,,24/01/2024,True,https://www.idealista.com/data/app/cid/WnM0S080bjJhYXFHSXpCVXZRRFNkQT09,1972.53,0,0-EU-ES-28-02-018-023
24/03/2023,2,,0,40.716682,3,4,,2802301001,1,35134970,0,1,359000,1,28413,Calle,,True,,El Boalo,True,-3.919268,,24,150,Madrid,4,,0,0.34530508797042,218,https://www.idealista.com/100917849,,100917849,305,3018,182,28023,6161,24/01/2024,,2,4,,,Prado Rebollos esq. Prado Sordo,,24/01/2024,True,https://www.idealista.com/data/app/cid/aHNRUkdQU2d5MGxuSmd1NHRDNm1PQT09,1972.53,0,0-EU-ES-28-02-018-023
24/03/2023,2,,0,40.716682,3,4,,2802301001,1,35135052,0,1,359000,1,28413,Calle,,True,,El Boalo,True,-3.919268,,26,162,Madrid,4,,0,0.34530508797042,218,https://www.idealista.com/100917934,,100917934,305,3470,182,28023,6161,24/01/2024,,2,4,,,Prado Rebollos esq. Prado Sordo,,24/01/2024,True,https://www.idealista.com/data/app/cid/M0R6RS9xRkVCS3JBRDdUcm1MSmhadz09,1972.53,0,0-EU-ES-28-02-018-023
