newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,103287804,False,102,,40.3003876,6,387,1,1,https://www.idealista.com/103287804,1996,,100,3,False,1,4,28610,115,,26/01/2024,0-EU-ES-28-03-011-174,,False,,2817401001,135000,0,Villamanta,4,28174,,,37284307,100,,2512,3,-4.1101175,3,Madrid,,0,0.61588062052126,1173.91,,25/11/2023,62,,26/01/2024,https://www.idealista.com/data/app/cid/R3RuOElhejVpRjY1cHB0NCs2ak5RUT09,1,1
,103799816,False,102,,40.3000466,6,183,1,1,https://www.idealista.com/103799816,,,,3,False,1,3,28610,115,,26/01/2024,0-EU-ES-28-03-011-174,,False,,2817401001,135000,0,Villamanta,4,28174,,,103799816,,,2512,3,-4.1080717,3,Madrid,,0,0.61588062052126,1173.91,,25/01/2024,8,,,https://www.idealista.com/data/app/cid/OThFOTVST0xKc1Avb0ZYdW82N3VGdz09,1,1
,103032598,False,159,340,40.3006526,42,1332,1,1,https://www.idealista.com/103032598,2007,,100,3,False,1,3,28610,128,,15/12/2023,0-EU-ES-28-03-011-174,,False,,2817401001,155000,6,Villamanta,bj,28174,,V,37051901,75,,2512,3,-4.1099662,2,Madrid,Plaza,0,0.61588062052126,1210.94,,31/10/2023,93,de la Constitución,,https://www.idealista.com/data/app/cid/b1l0NHJzdUhMYTQvQVZiRUhRZzlPQT09,1,2
,101969666,False,210,,40.2996211,46,748,1,1,https://www.idealista.com/101969666,2010,,97,3,,1,4,28610,140,,30/08/2023,0-EU-ES-28-03-011-174,,,,2817401001,156900,2,Villamanta,1,28174,,,36077935,97,,2512,3,-4.1080506,3,Madrid,,0,0.61588062052126,1120.71,True,06/07/2023,54,,30/08/2023,https://www.idealista.com/data/app/cid/MlNSWnV0UVErSjJXSk5ydWovdXFxdz09,1,2
,101981519,False,248,,40.3017142,171,5242,1,1,https://www.idealista.com/101981519,,,0,3,True,1,4,28610,123,,17/01/2024,0-EU-ES-28-03-011-174,,True,,2817401001,146500,25,Villamanta,bj,28174,,,36088186,0,,2512,3,-4.1061835,2,Madrid,Calle,0,0.61588062052126,1191.06,True,07/07/2023,193,del caño,17/01/2024,https://www.idealista.com/data/app/cid/S3dUU21YQVIwL2FYZjJCSUlqL2RKQT09,1,2
,1920046,False,334,,40.2976178,69,5951,1,1,https://www.idealista.com/1920046,,,0,3,True,1,3,28610,155,,11/01/2024,0-EU-ES-28-03-011-174,1,False,,2817401001,185000,27,Villamanta,en,28174,,,1855343,0,,2512,4,-4.1070844,1,Madrid,Via,2,0.61588062052126,1193.55,False,17/05/2011,4164,Centro,10/10/2022,https://www.idealista.com/data/app/cid/d2lHR1U2bHU3dTl3S0RJVnJUK0syUT09,1,3
,102691749,,127,,40.3018699,64,1320,,1,https://www.idealista.com/102691749,2006,,100,3,False,2,4,28610,120,,21/11/2023,0-EU-ES-28-03-011-174,,False,,2817401001,175000,12,Villamanta,,28174,,,36740468,100,3,2512,4,-4.1077214,3,Madrid,,2,0.61588062052126,1458.33,True,28/09/2023,54,,21/11/2023,https://www.idealista.com/data/app/cid/V0tpMFltdjJiTDhnUGhwMkpaYjE3Zz09,1,3
,98847938,,127,,40.3022738,302,5396,,1,https://www.idealista.com/98847938,2006,,100,3,True,2,4,28610,117,,05/10/2023,0-EU-ES-28-03-011-174,,False,,2817401001,169500,19,Villamanta,bj,28174,,,33275476,100,2,2512,3,-4.1096144,2,Madrid,Calle,3,0.61588062052126,1448.72,True,19/09/2022,381,Menorca,05/10/2023,https://www.idealista.com/data/app/cid/eE1BY0dpSUhKM3hXalRDT010anQ3Zz09,1,3
,98757764,,133,,40.2973037,208,6095,,1,https://www.idealista.com/98757764,,,0,3,,2,4,28610,125,,02/01/2024,0-EU-ES-28-03-011-174,,,,2817401001,154000,22,Villamanta,,28174,,,33194119,0,3,2512,3,-4.1098663,2,Madrid,Desconocida,2,0.61588062052126,1232,True,09/09/2022,480,CENTRO,02/01/2024,https://www.idealista.com/data/app/cid/L2IwSGpmczdVd1FIY3NLY0FEaHhndz09,1,3
,103247616,,133,,40.2979677,21,583,,1,https://www.idealista.com/103247616,,,0,3,,2,4,28610,125,,02/01/2024,0-EU-ES-28-03-011-174,,,,2817401001,154000,4,Villamanta,,28174,,,37246964,0,3,2512,3,-4.1087187,2,Madrid,Plaza,0,0.61588062052126,1232,True,21/11/2023,41,CENTRO,02/01/2024,https://www.idealista.com/data/app/cid/bXF2THdqbmJEOERnU1puWVljQTBDUT09,1,3
