newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,102866442,True,81,,40.4269056,19,570,1,1,https://www.idealista.com/102866442,2006,0559619VK1705N,100,3,False,1,4,28693,118,,17/11/2023,0-EU-ES-28-03-004-119,8,False,,2811901001,185000,2,Quijorna,1,28119,,,36899053,100,,3209,2,-4.0565513,1,Madrid,Calle,0,0.25224852086084,1567.8,True,16/10/2023,32,del Campo,17/11/2023,https://www.idealista.com/data/app/cid/WHl2U2lWeU94MXBTakJLZ3BmSXk5QT09,1,2
,102674566,False,140,,40.4258132,95,2212,1,1,https://www.idealista.com/102674566,2001,0458717VK1705N,100,3,,1,4,28693,100,,03/01/2024,0-EU-ES-28-03-004-119,10,True,,2811901001,175000,20,Quijorna,2,28119,,,36724393,100,,3209,3,-4.0587294,1,Madrid,Calle,1,0.25224852086084,1750,,26/09/2023,98,Tomás Gil,03/01/2024,https://www.idealista.com/data/app/cid/NTlXdHNyR1BnYmJUZlRsRTlyTG9GUT09,1,2
,98445672,,185,,40.4291738,92,3261,,1,https://www.idealista.com/98445672,,,0,3,True,1,3,28693,142,,08/01/2024,0-EU-ES-28-03-004-119,,True,,2811901001,230000,17,Quijorna,bj,28119,,,32906873,0,,3209,1,-4.0604765,2,Madrid,Calle,2,0.25224852086084,1619.72,True,01/08/2022,458,el Molino,02/11/2023,https://www.idealista.com/data/app/cid/K1YvT2pUZkgrV1BRR2ZpaEl1OWhydz09,1,3
,102798091,False,218,100,40.4300361,9,382,1,1,https://www.idealista.com/102798091,2008,,100,3,,1,4,28693,141,,21/11/2023,0-EU-ES-28-03-004-119,,True,,2811901001,266500,3,Quijorna,1,28119,,V,36836235,75,,3209,3,-4.0591453,3,Madrid,,0,0.25224852086084,1890.07,,07/10/2023,44,,21/11/2023,https://www.idealista.com/data/app/cid/UXhwOXRNT3RnUkJJZEMyenJ0Vi9oQT09,1,2
,102123712,False,218,100,40.4284842,56,1847,1,1,https://www.idealista.com/102123712,2008,0460823VK1706S,100,3,False,1,3,28693,140,0460823VK1706S0063JP,02/02/2024,0-EU-ES-28-03-004-119,20,True,,2811901001,265000,35,Quijorna,1,28119,,V,36218359,75,,3209,3,-4.0581569,1,Madrid,Calle,1,0.25224852086084,1892.86,False,24/07/2023,193,el Molino,,https://www.idealista.com/data/app/cid/S0VBMzNDVnUyc0UvMkRnYTRONlNpUT09,1,3
,102125466,False,220,146,40.4298785,104,2465,1,1,https://www.idealista.com/102125466,2008,,83,3,True,1,3,28012,147,,14/11/2023,0-EU-ES-28-03-004-119,,True,,2811901001,230000,19,Quijorna,bj,28119,,C,36219990,75,,3209,3,-4.0590441,2,Madrid,Calle,0,0.25224852086084,1564.63,True,24/07/2023,193,El Molino,,https://www.idealista.com/data/app/cid/V0NuczB2Y0tWSGZpVWNZNDdvNCtsZz09,1,1
,102831670,True,635,,40.4230941,102,1797,1,1,https://www.idealista.com/102831670,2005,,100,3,True,1,4,28693,104,,04/12/2023,0-EU-ES-28-03-004-119,,False,,2811901001,175000,19,Quijorna,1,28119,,,36867028,100,,3209,3,-4.0489322,3,Madrid,,0,0.25224852086084,1682.69,True,11/10/2023,54,,04/12/2023,https://www.idealista.com/data/app/cid/RWUyQmx1Y1l5aWtXMnI5dEU4UEhlZz09,1,2
,102776797,True,635,,40.4248596,114,1996,1,1,https://www.idealista.com/102776797,2005,1058713VK1715N,100,3,True,1,4,28693,120,,01/01/2024,0-EU-ES-28-03-004-119,52,,,2811901001,189000,29,Quijorna,bj,28119,,,36817155,100,,3209,3,-4.050285,1,Madrid,Avenida,4,0.25224852086084,1575,True,05/10/2023,87,de la Dehesa,01/01/2024,https://www.idealista.com/data/app/cid/TU05QTczVzR0ZjZucnl1aHhhL3ViZz09,1,2
,102644645,,191,,40.4283051,192,6679,,1,https://www.idealista.com/102644645,,,0,2,True,2,3,28693,151,,20/11/2023,0-EU-ES-28-03-004-119,0,,,2811901001,225000,21,Quijorna,,28119,,,36697008,0,4,3209,3,-4.0571447,1,Madrid,Desconocida,2,0.25224852086084,1490.07,True,22/09/2023,132,Virgen del Pilar,,https://www.idealista.com/data/app/cid/SE54WjZkS0pGSFFvd3VmVXZOUG1UUT09,1,2
,103156048,,244,332,40.4231037,9,498,,1,https://www.idealista.com/103156048,2008,,100,3,False,2,4,28693,200,,30/01/2024,0-EU-ES-28-03-004-119,,True,,2811901001,475000,0,Quijorna,bj,28119,,V,37164669,75,3,3209,5,-4.0564756,2,Madrid,Calle,1,0.25224852086084,2375,True,13/11/2023,77,Blasco Ibañez,30/01/2024,https://www.idealista.com/data/app/cid/cHA5ZkxVVHZJbXJ0RnZGdVRGVU5adz09,1,4
,102971674,,268,233,40.4261193,25,459,,1,https://www.idealista.com/102971674,2007,0258050VK1705N,96,3,True,2,3,28693,250,0258050VK1705N0001OP,01/02/2024,0-EU-ES-28-03-004-119,19,False,,2811901001,370000,3,Quijorna,,28119,,V,36996090,75,3,3209,4,-4.060535,1,Madrid,Calle,0,0.25224852086084,1480,True,25/10/2023,1,la Cigüeña,26/10/2023,https://www.idealista.com/data/app/cid/V3JycWxZVEJsbWk5R0loWmdNY0lHUT09,1,4
,103033449,,268,,40.4241421,38,1258,,1,https://www.idealista.com/103033449,,,0,3,True,2,3,28693,235,,21/12/2023,0-EU-ES-28-03-004-119,,False,,2811901001,385000,4,Quijorna,,28119,,,37052697,0,3,3209,4,-4.0594221,2,Madrid,Desconocida,1,0.25224852086084,1638.3,True,31/10/2023,93,Cigüeñas,,https://www.idealista.com/data/app/cid/Tk5FVG1uUGNpZlZqb2k1dFFqSU9kdz09,1,4
,102969635,,268,233,40.4261193,0,,,1,https://www.idealista.com/102969635,2007,0258050VK1705N,96,3,True,2,4,28693,270,0258050VK1705N0001OP,26/10/2023,0-EU-ES-28-03-004-119,19,False,,2811901001,385000,,Quijorna,,28119,,V,36994116,75,3,3209,4,-4.060535,1,Madrid,Calle,0,0.25224852086084,1425.93,True,26/10/2023,0,la Cigüeña,26/10/2023,https://www.idealista.com/data/app/cid/NDhST0RxVjZJYzZDK1ErRWRFREx6dz09,1,4
,103120616,,275,,40.428617,10,497,,1,https://www.idealista.com/103120616,,,0,3,True,2,3,28693,240,,09/11/2023,0-EU-ES-28-03-004-119,,,,2811901001,420000,1,Quijorna,,28119,,,37131867,0,3,3209,4,-4.0579286,3,Madrid,,0,0.25224852086084,1750,True,09/11/2023,85,,,https://www.idealista.com/data/app/cid/Y3AwdE9ZcjhLc1ZVMStselZWVVZpdz09,1,4
,99294330,,275,,40.4275794,62,1738,,1,https://www.idealista.com/99294330,,,0,3,True,2,4,28693,190,,01/08/2023,0-EU-ES-28-03-004-119,,,,2811901001,349000,4,Quijorna,,28119,,,33688321,0,4,3209,5,-4.0550692,3,Madrid,,0,0.25224852086084,1836.84,True,24/10/2022,280,,01/08/2023,https://www.idealista.com/data/app/cid/M0JveWdsbUtHSFJZTmpBUGlMT0FMdz09,1,3
,103663788,,276,,40.4274808,12,529,,1,https://www.idealista.com/103663788,,,0,3,True,2,3,28693,270,,12/01/2024,0-EU-ES-28-03-004-119,,True,,2811901001,400000,0,Quijorna,,28119,,,37630210,0,4,3209,4,-4.0557607,3,Madrid,,0,0.25224852086084,1481.48,True,12/01/2024,20,,,https://www.idealista.com/data/app/cid/Smdpc0N2NHR6ZGVyOU9hMitmR0RyZz09,1,3
,101962746,,281,0,40.4265888,153,3259,,1,https://www.idealista.com/101962746,0,,100,3,,2,4,28693,180,,21/12/2023,0-EU-ES-28-03-004-119,,,,2811901001,359000,26,Quijorna,,28119,,M,36071439,75,3,3209,4,-4.0557163,2,Madrid,Calle,1,0.25224852086084,1994.44,,06/07/2023,146,Barcelona,29/11/2023,https://www.idealista.com/data/app/cid/V1FqWFhhRS9NenhlK050WjJMSUJQZz09,1,3
,102403245,,285,0,40.425116,1,459,,1,https://www.idealista.com/102403245,0,,100,3,True,2,4,28693,150,,29/11/2023,0-EU-ES-28-03-004-119,,True,,2811901001,475000,1,Quijorna,,28119,,M,36475612,75,3,3209,5,-4.0555998,2,Madrid,Desconocida,0,0.25224852086084,3166.67,True,30/08/2023,91,BLASCO IBAÑEZ,29/11/2023,https://www.idealista.com/data/app/cid/OWdKbk93Zyt0RUNtOHNCMlQwQmVWUT09,1,4
,101571120,,301,0,40.4248367,52,1888,,2,https://www.idealista.com/101571120,0,0656818VK1705N,100,1,False,2,3,28693,205,0656818VK1705N0000WO,07/11/2023,0-EU-ES-28-03-004-119,13,True,,2811901001,380000,4,Quijorna,,28119,,M,35713801,75,3,3209,4,-4.0547177,1,Madrid,Calle,0,0.25224852086084,1853.66,True,29/05/2023,248,Gerona,,https://www.idealista.com/data/app/cid/NnlMODlCZHFVYzJuZ0lXanlLUFE5QT09,1,3
,102513515,,301,0,40.4248367,36,1183,,2,https://www.idealista.com/102513515,0,0656818VK1705N,100,1,False,2,3,28693,200,0656818VK1705N0000WO,07/11/2023,0-EU-ES-28-03-004-119,13,True,,2811901001,450000,4,Quijorna,,28119,,M,36576776,75,4,3209,3,-4.0547177,1,Madrid,Calle,0,0.25224852086084,2250,True,11/09/2023,144,Gerona,,https://www.idealista.com/data/app/cid/NGJ5NzNJVHA3dFpiekdPcUVESzh5Zz09,1,3
