ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
03/02/2023,1,,100,40.2622744,,3,,2808901003,3,34652670,100,1,300000,3,28950,,bj,,,Moraleja de Enmedio,True,-3.8660804,,1,24,Madrid,3,1,0,0.3064069020325,429,https://www.idealista.com/100373687,,100373687,363,1526,105,28089,5237,,1998,1,2,False,,,,18/01/2024,False,https://www.idealista.com/data/app/cid/ZmNGRUdEdytBSUxDamtJUDBFUVlhZz09,2857.14,,0-EU-ES-28-04-008-089
29/04/2010,2,,100,40.26048,2,5,6772627VK2567S0001IO,2808901002,1,20812396,100,1,420000,3,28950,Calle,,True,6772627VK2567S,Moraleja de Enmedio,False,-3.8626869,,3,73,Madrid,3,,1,0.3064069020325,110,https://www.idealista.com/353150,,353150,528,7476,260,28089,5237,09/10/2011,1994,1,3,,V,Conda,363,22/03/2023,False,https://www.idealista.com/data/app/cid/SnlGQzBtRjZ4VVBGcTRrVG5ZV3Jrdz09,1615.38,2,0-EU-ES-28-04-008-089
22/02/2023,2,,100,40.2603074,0,5,,2808901002,3,34836717,75,1,350000,3,28950,,bj,True,,Moraleja de Enmedio,False,-3.8604021,,2,55,Madrid,3,,0,0.3064069020325,138,https://www.idealista.com/100583647,,100583647,344,2504,200,28089,5237,,1970,1,2,,I,,71,31/01/2024,False,https://www.idealista.com/data/app/cid/Q3pZWFhLQ05SbStuSHlEbHZrK3N5UT09,1750,,0-EU-ES-28-04-008-089
10/08/2016,2,,100,40.2615196,4,5,,2808901002,3,9919980,100,1,410000,3,28950,,,True,,Moraleja de Enmedio,False,-3.8617242,,0,19,Madrid,4,,0,0.3064069020325,146,https://www.idealista.com/34205957,,34205957,2617,614,300,28089,5237,11/10/2023,1960,1,4,,I,,179,11/10/2023,False,https://www.idealista.com/data/app/cid/ZE9rRllXMEt3L1pScFNBaGVNL1ZIQT09,1366.67,,0-EU-ES-28-04-008-089
29/05/2023,2,,0,40.2602597,2,5,,2808901002,3,35715384,0,1,360000,3,28950,,bj,True,,Moraleja de Enmedio,False,-3.8642696,,2,20,Madrid,3,,0,0.3064069020325,155,https://www.idealista.com/101572773,,101572773,248,1809,240,28089,5237,,,1,3,,,,,09/01/2024,True,https://www.idealista.com/data/app/cid/NTFvZkZkRkh3ZFhIeFMrOUFEMVBKdz09,1500,,0-EU-ES-28-04-008-089
10/05/2023,2,,0,40.2598347,4,4,,2808901002,2,35547242,0,1,370000,3,28950,Desconocida,,True,,Moraleja de Enmedio,True,-3.8579792,,6,52,Madrid,3,,0,0.3064069020325,211,https://www.idealista.com/101380541,,101380541,267,2372,280,28089,5237,,,1,3,,,Yucas,,21/01/2024,,https://www.idealista.com/data/app/cid/cXV3UFRKOTc2MkhoS0hpYm5BYWYyUT09,1321.43,,0-EU-ES-28-04-008-089
30/10/2023,2,,100,40.2601274,2,5,,2808901002,3,37036016,75,1,360000,2,28950,,,True,,Moraleja de Enmedio,True,-3.8637921,,0,4,Madrid,4,,0,0.3064069020325,228,https://www.idealista.com/103015742,,103015742,90,713,236,28089,5237,29/01/2024,2003,1,3,,V,,236,29/01/2024,True,https://www.idealista.com/data/app/cid/ZzhpWThObitQVStJRmE4cm1NVU1Udz09,1525.42,,0-EU-ES-28-04-008-089
13/06/2023,2,,100,40.2611089,3,3,,2808901002,2,35857121,75,1,250000,3,28950,Desconocida,,True,,Moraleja de Enmedio,True,-3.862402,,19,79,Madrid,4,,1,0.3064069020325,264,https://www.idealista.com/101727683,,101727683,134,3029,158,28089,5237,25/10/2023,1970,1,1,,V,miralrio,152,25/10/2023,,https://www.idealista.com/data/app/cid/L1lTUE45UytoVDFIZytYK0JjUzJaQT09,1582.28,,0-EU-ES-28-04-008-089
19/10/2023,2,,84,40.2598662,4,4,,2808901002,3,36940757,75,1,278500,2,28950,,,True,,Moraleja de Enmedio,False,-3.8569176,,5,12,Madrid,4,,0,0.3064069020325,312,https://www.idealista.com/102911414,,102911414,47,649,121,28089,5237,05/12/2023,1970,1,1,,V,,272,05/12/2023,False,https://www.idealista.com/data/app/cid/aHNhYVRtZEZGbElzeWY2d0RRazM3dz09,2301.65,,0-EU-ES-28-04-008-089
11/05/2023,2,,0,40.2613816,2,4,,2808901003,3,35533612,0,1,345000,3,28950,,,False,,Moraleja de Enmedio,True,-3.8593424,,51,73,Madrid,3,,0,0.3064069020325,334,https://www.idealista.com/101366447,,101366447,9,2291,247,28089,5237,21/05/2023,,1,3,,,,,26/01/2024,True,https://www.idealista.com/data/app/cid/SE5VK04yTU8rSXR5bm5hL09PNkkvdz09,1396.76,,0-EU-ES-28-04-008-089
14/09/2023,2,,84,40.2614427,0,2,,2808901002,3,36614675,75,1,275000,3,28950,,bj,True,,Moraleja de Enmedio,False,-3.8572261,,13,16,Madrid,3,,0,0.3064069020325,346,https://www.idealista.com/102555728,,102555728,1,1184,116,28089,5237,15/09/2023,1970,1,1,,V,,116,01/02/2024,False,https://www.idealista.com/data/app/cid/NUF3cWZkZVhWQmRaSE5wWTd0U0x0QT09,2370.69,,0-EU-ES-28-04-008-089
07/09/2022,2,,100,40.2602127,3,4,,2808901002,3,33176185,75,1,399000,3,28950,,bj,True,,Moraleja de Enmedio,False,-3.8579529,,36,156,Madrid,3,,3,0.3064069020325,360,https://www.idealista.com/98736923,,98736923,512,6397,175,28089,5237,,0,1,3,,M,,0,09/01/2024,True,https://www.idealista.com/data/app/cid/ay9qNjhNNVVKV3prZVFRek9uMjd3Zz09,2280,,0-EU-ES-28-04-008-089
23/06/2023,2,,0,40.2629597,4,4,,2808901002,2,35950260,0,1,278900,2,28950,Desconocida,,True,,Moraleja de Enmedio,,-3.8582874,,50,110,Madrid,4,,0,0.3064069020325,361,https://www.idealista.com/101830571,,101830571,173,3539,121,28089,5237,14/12/2023,,1,2,,,URBANIZACION LAS YUCAS,,14/12/2023,,https://www.idealista.com/data/app/cid/Y0JRQ1g3VGc5ejJXVUltMGRCVldRQT09,2304.96,,0-EU-ES-28-04-008-089
06/10/2023,2,,0,40.2626222,3,4,,2808901003,2,36832683,0,1,429000,3,28950,Avenida,,True,,Moraleja de Enmedio,True,-3.8641631,,14,133,Madrid,4,,1,0.3064069020325,419,https://www.idealista.com/102794285,,102794285,47,2404,194,28089,5237,23/11/2023,,1,4,,,25 de Noviembre,,23/11/2023,True,https://www.idealista.com/data/app/cid/SlJUbXFvWFhKSVh0ZXUzTy9RUFR6dz09,2211.34,,0-EU-ES-28-04-008-089
09/08/2021,2,,100,40.2607096,4,5,,2808901001,2,29623693,75,1,350000,2,28950,Calle,,True,,Moraleja de Enmedio,True,-3.8551255,,,0,Madrid,4,,0,0.3064069020325,536,https://www.idealista.com/94991130,,94991130,834,,250,28089,5237,22/11/2023,1970,1,2,,V,San Blas,227,22/11/2023,True,https://www.idealista.com/data/app/cid/aFdsZkFXQ2ZNUG9ROXdzRG5UTDl0Zz09,1400,,0-EU-ES-28-04-008-089
20/09/2023,2,,100,40.2575593,4,4,,2808901002,3,36671650,75,1,265000,2,28950,,,True,,Moraleja de Enmedio,False,-3.8530751,,1,3,Madrid,4,,0,0.3064069020325,594,https://www.idealista.com/102616849,,102616849,74,310,132,28089,5237,04/12/2023,1984,1,2,,V,,157,04/12/2023,False,https://www.idealista.com/data/app/cid/WFJ1YnRLc255cDJFRy9Kdy9aajhLdz09,2007.58,,0-EU-ES-28-04-008-089
19/09/2023,2,,,40.2602593,0,4,,2808901002,2,102592870,,1,265000,3,28950,Calle,,False,,Moraleja de Enmedio,False,-3.8538289,,9,18,Madrid,4,,0,0.3064069020325,594,https://www.idealista.com/102592870,,102592870,72,1088,135,28089,5237,30/11/2023,,1,1,,,del Clavel,,30/11/2023,False,https://www.idealista.com/data/app/cid/N2tZbmt5a09VbXJ3WENMcHczUFpwZz09,1962.96,,0-EU-ES-28-04-008-089
08/09/2023,2,,0,40.2599007,4,4,,2808901002,3,36564526,0,1,495000,3,28950,,,True,,Moraleja de Enmedio,False,-3.8541176,,5,59,Madrid,3,,0,0.3064069020325,636,https://www.idealista.com/102500462,,102500462,146,2317,275,28089,5237,,,1,4,,,,,01/02/2024,True,https://www.idealista.com/data/app/cid/OFRIOXFKOGx1ejRxVG11Y3d1R3pQdz09,1800,,0-EU-ES-28-04-008-089
09/09/2023,2,,100,40.2645396,3,4,,2808901003,2,36566872,75,1,356000,3,28950,Desconocida,,True,,Moraleja de Enmedio,True,-3.8588228,,10,117,Madrid,3,,1,0.3064069020325,684,https://www.idealista.com/102502939,,102502939,145,3107,154,28089,5237,,2008,1,3,,V,huerta del cura,154,02/11/2023,,https://www.idealista.com/data/app/cid/UWZYaXFQeUhIQXpKcU8xRHVTS2l1dz09,2311.69,,0-EU-ES-28-04-008-089
09/09/2023,2,,0,40.2637868,3,4,,2808901003,2,36566750,0,1,369000,3,28950,Desconocida,,True,,Moraleja de Enmedio,,-3.8557259,,,0,Madrid,4,,0,0.3064069020325,694,https://www.idealista.com/102502807,,102502807,6,,154,28089,5237,16/09/2023,,1,3,,,Huerta del Cura,,16/09/2023,,https://www.idealista.com/data/app/cid/cHcyTnhrT3ZjWTJyOXhxYkI0L0w0Zz09,2396.1,,0-EU-ES-28-04-008-089
21/04/2023,2,,100,40.2644503,2,5,,2808901001,2,35376608,75,1,379000,3,28950,Desconocida,,True,,Moraleja de Enmedio,True,-3.8530622,,11,129,Madrid,4,,1,0.3064069020325,698,https://www.idealista.com/101187383,,101187383,262,3073,225,28089,5237,09/01/2024,1998,1,3,,V,GETAFE,209,09/01/2024,True,https://www.idealista.com/data/app/cid/Wk50SG1DdGR5RzNwMkN4Z0J6bE1udz09,1684.44,,0-EU-ES-28-04-008-089
20/12/2023,2,,100,40.2625602,3,4,,2808901001,2,37475870,75,1,306000,3,28950,Desconocida,,True,,Moraleja de Enmedio,True,-3.8525956,,8,53,Madrid,3,,0,0.3064069020325,795,https://www.idealista.com/103496569,,103496569,43,1993,140,28089,5237,,1995,1,3,,V,alcala de henares,136,03/01/2024,,https://www.idealista.com/data/app/cid/dFNmVDZJbWkzRElSbTcwd0FJdUxGQT09,2185.71,,0-EU-ES-28-04-008-089
22/02/2023,2,,0,40.2649436,0,3,,2808901001,3,34836702,0,1,330000,3,28950,,bj,True,,Moraleja de Enmedio,False,-3.8526225,,13,172,Madrid,4,,3,0.3064069020325,1026,https://www.idealista.com/100583632,,100583632,342,4030,150,28089,5237,30/01/2024,,1,3,,,,,30/01/2024,True,https://www.idealista.com/data/app/cid/M3pWa3oraFJIbU0vNy9rVTRmYm5pZz09,2200,,0-EU-ES-28-04-008-089
04/10/2023,2,,85,40.2638295,4,5,,2808901003,3,36804888,75,1,259000,2,28950,,,True,,Moraleja de Enmedio,True,-3.8800909,,18,105,Madrid,4,,0,0.3064069020325,1634,https://www.idealista.com/102762759,,102762759,7,1395,223,28089,5237,11/10/2023,1979,1,2,,V,,223,11/10/2023,True,https://www.idealista.com/data/app/cid/aXo4Y0orSndEdTY4d2hvVVlramxHdz09,1161.43,,0-EU-ES-28-04-008-089
29/07/2020,2,,79,40.2664134,4,5,,2808901003,3,25326008,75,1,350000,3,28950,,,True,,Moraleja de Enmedio,False,-3.8776992,,79,551,Madrid,3,,2,0.3064069020325,1635,https://www.idealista.com/90486104,,90486104,1023,11730,180,28089,5237,18/05/2023,2000,1,3,,V,,371,26/01/2024,True,https://www.idealista.com/data/app/cid/NUxWeUxKS214emdsTWptSjNUY0Z5UT09,1944.44,,0-EU-ES-28-04-008-089
09/06/2019,2,,30,40.2657331,4,5,5279111VK2557N0001WB,2808901003,1,19635725,100,1,370000,3,28950,Desconocida,,True,5279111VK2557N,Moraleja de Enmedio,False,-3.8800625,,6,31,Madrid,4,,0,0.3064069020325,1694,https://www.idealista.com/85825875,,85825875,1522,618,180,28089,5237,10/08/2023,1979,1,3,,V,Urbanización las Colinas,227,10/08/2023,True,https://www.idealista.com/data/app/cid/ck8yZmFWdzUvRG92enFTVWlxWFVvZz09,2055.56,51,0-EU-ES-28-04-008-089
