newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,103767318,False,259,,40.1867083,56,879,1,1,https://www.idealista.com/103767318,,,,3,True,1,4,28990,150,,27/01/2024,0-EU-ES-28-04-013-150,,,,2815001001,179900,18,Torrejón de Velasco,1,28150,,,103767318,,,3119,4,-3.7774189,2,Madrid,Desconocida,1,0.50881813767375,1199.33,True,23/01/2024,4,ORIENTE,27/01/2024,https://www.idealista.com/data/app/cid/anNJaU9aK1N2WFYzUmI3Z3U5MlMvZz09,1,2
,103274627,False,369,,40.1881995,0,,1,1,https://www.idealista.com/103274627,2020,3492607VK3439S,85,3,False,1,4,28990,145,,23/11/2023,0-EU-ES-28-04-013-150,24,False,,2815001002,195000,,Torrejón de Velasco,1,28150,,,37271842,85,,3119,3,-3.7828585,1,Madrid,Camino,0,0.50881813767375,1344.83,True,,0,Cubas,23/11/2023,https://www.idealista.com/data/app/cid/OTVVWnNaOFBDV3dyZDFWeERKS2JLZz09,1,2
,102516597,True,388,,40.1889848,162,3301,1,1,https://www.idealista.com/102516597,2008,,100,3,True,1,3,28990,148,,02/02/2024,0-EU-ES-28-04-013-150,,False,,2815001001,175000,31,Torrejón de Velasco,2,28150,,,36579715,100,,3119,2,-3.7743887,2,Madrid,Calle,2,0.50881813767375,1182.43,True,11/09/2023,143,las Pozas,,https://www.idealista.com/data/app/cid/MC9mZ1ZSWllpVnZPR2hrYnRRZDVWZz09,1,2
,103129354,True,408,136,40.189651,58,1444,1,1,https://www.idealista.com/103129354,2008,4193111VK3449S,96,3,True,1,3,28990,136,4193111VK3449S0007BW,26/01/2024,0-EU-ES-28-04-013-150,25,False,,2815001001,185000,8,Torrejón de Velasco,1,28150,,V,37140055,75,,3119,3,-3.775286,1,Madrid,Calle,1,0.50881813767375,1360.29,True,09/11/2023,84,Alcalde Juan Antonio García,,https://www.idealista.com/data/app/cid/QndUZ25FVUM4cGwvR1dscC9tOHp2Zz09,1,2
,103354482,False,428,,40.1871954,133,3001,1,1,https://www.idealista.com/103354482,,,,3,,1,4,28990,147,,16/01/2024,0-EU-ES-28-04-013-150,,,,2815001002,195000,23,Torrejón de Velasco,1,28150,,,103354482,,,3119,3,-3.7836103,2,Madrid,Calle,2,0.50881813767375,1326.53,True,02/12/2023,45,Cubas,16/01/2024,https://www.idealista.com/data/app/cid/aUZGeGVqTWJPZjAvS2tTVXVITVcrQT09,1,2
,102571740,True,432,,40.191187,115,2093,1,1,https://www.idealista.com/102571740,,,0,3,True,1,4,28990,130,,14/12/2023,0-EU-ES-28-04-013-150,,,,2815001001,164900,36,Torrejón de Velasco,1,28150,,,36629954,0,,3119,2,-3.7760837,2,Madrid,Calle,1,0.50881813767375,1268.46,True,15/09/2023,89,Alcalde Juan Antonio García,14/12/2023,https://www.idealista.com/data/app/cid/aVRmeXVVS2lwc0c5ZzlKTlpsdWY4dz09,1,1
,101841298,True,468,,40.1918999,49,797,1,1,https://www.idealista.com/101841298,,,0,3,True,1,4,28990,126,,08/08/2023,0-EU-ES-28-04-013-150,,,,2815001001,169900,13,Torrejón de Velasco,,28150,,,35960406,0,,3119,2,-3.7729698,3,Madrid,,1,0.50881813767375,1348.41,True,24/06/2023,45,,08/08/2023,https://www.idealista.com/data/app/cid/YXk2cTFlNkhmWWVSd2tJcnIxVHFvUT09,1,1
,102621665,,242,192,40.187085,11,893,,1,https://www.idealista.com/102621665,1990,3590204VK3439S,100,3,True,2,3,28990,192,3590204VK3439S0001FG,26/01/2024,0-EU-ES-28-04-013-150,8,False,,2815001002,360000,2,Torrejón de Velasco,,28150,,V,36675203,75,4,3119,3,-3.7816087,1,Madrid,Desconocida,0,0.50881813767375,1875,True,28/10/2023,96,alameda,,https://www.idealista.com/data/app/cid/bllPWXNVdlIxQkJQVTZCNXpKRHpSQT09,1,2
,103681924,,257,,40.1848233,10,322,,1,https://www.idealista.com/103681924,1980,3788329VK3438N,89,3,False,2,3,28990,182,,31/01/2024,0-EU-ES-28-04-013-150,1,True,,2815001002,315000,1,Torrejón de Velasco,bj,28150,,,37647147,89,3,3119,4,-3.7793336,1,Madrid,Desconocida,0,0.50881813767375,1730.77,True,15/01/2024,18,Urbanización Alameda de Torrejón,,https://www.idealista.com/data/app/cid/ZVErbzByQVBzRWR4LzdIeHprYVluZz09,1,3
,102739420,,261,182,40.1851179,52,1368,,1,https://www.idealista.com/102739420,2004,,100,3,True,2,4,28990,220,,02/01/2024,0-EU-ES-28-04-013-150,,True,,2815001002,319900,8,Torrejón de Velasco,,28150,,V,36783834,75,3,3119,4,-3.7782013,2,Madrid,Calle,0,0.50881813767375,1454.09,True,02/10/2023,91,Mariano Huerta Garcia,02/01/2024,https://www.idealista.com/data/app/cid/bGtXMnpQRU9FL3BEK2pPUGtXVEd5Zz09,1,3
