ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
28/03/2023,2,,,40.8179859,2,3,,2802901001,3,100909645,,1,215000,3,28721,,,True,,Cabanillas de la Sierra,False,-3.6253097,,24,233,Madrid,4,,1,0.13960978440125,51,https://www.idealista.com/100909645,,100909645,295,5164,120,28029,774,18/01/2024,,1,2,,,,,18/01/2024,True,https://www.idealista.com/data/app/cid/NElWc1A5NE0vSENoRTIwNWxFZkRCUT09,1791.67,,0-EU-ES-28-01-017-029
31/10/2007,2,,36,40.818349,3,4,7390023VL4179S0001UB,2802901001,1,20822436,100,1,279000,3,28721,Calle,,True,7390023VL4179S,Cabanillas de la Sierra,False,-3.6241639,,76,166,Madrid,3,,1,0.13960978440125,219,https://www.idealista.com/1635338,,1635338,235,15361,140,28029,774,22/06/2008,2004,1,2,,V,de las Eras,115,19/01/2024,True,https://www.idealista.com/data/app/cid/MjNwSUZOelFqdEJDTHV0K2pqNWxPUT09,1992.86,11,0-EU-ES-28-01-017-029
09/09/2022,2,,0,40.8220294,2,4,,2802901001,1,33194734,0,1,240000,3,28721,Desconocida,,True,,Cabanillas de la Sierra,True,-3.6276061,,16,242,Madrid,3,,1,0.13960978440125,289,https://www.idealista.com/98758412,,98758412,510,7594,237,28029,774,,,1,1,,,N/D,,22/06/2023,True,https://www.idealista.com/data/app/cid/TStWSURZd2VESEcrb2lJVmRMK2w0QT09,1012.66,0,0-EU-ES-28-01-017-029
27/07/2023,2,,0,40.8172791,2,4,,2802901001,1,36249123,0,1,240000,3,28721,Desconocida,,True,,Cabanillas de la Sierra,True,-3.6238351,,6,128,Madrid,3,,0,0.13960978440125,328,https://www.idealista.com/102157200,,102157200,190,3237,245,28029,774,,,1,2,,,Cantueso,,13/12/2023,True,https://www.idealista.com/data/app/cid/TVhEbDN4dWRCLzRVRGpHditqbGlnZz09,979.59,0,0-EU-ES-28-01-017-029
27/09/2023,2,,0,40.8167808,4,4,,2802901001,2,36726639,0,1,330000,3,28721,Desconocida,,True,,Cabanillas de la Sierra,True,-3.6254325,,5,101,Madrid,4,,0,0.13960978440125,366,https://www.idealista.com/102676938,,102676938,18,1055,277,28029,774,15/10/2023,,1,3,,,cantueso,,15/10/2023,True,https://www.idealista.com/data/app/cid/Q1ptMnVKQVFmL2ZzZUlaMFpabEhVZz09,1191.34,,0-EU-ES-28-01-017-029
,2,,100,40.8152338,4,5,7787014VL4178N0001DK,2802901001,1,36589694,75,1,340000,3,28721,Calle,,True,7787014VL4178N,Cabanillas de la Sierra,True,-3.6208106,,,0,Madrid,4,,0,0.13960978440125,665,https://www.idealista.com/102527276,,102527276,0,,236,28029,774,13/09/2023,1980,1,3,,V,del Aliso,303,13/09/2023,True,https://www.idealista.com/data/app/cid/WWw3L3AyTk5obE5PNjVXNkxrcXk1Zz09,1440.68,9,0-EU-ES-28-01-017-029
13/09/2023,2,,100,40.8152338,4,5,7787014VL4178N0001DK,2802901001,1,36590511,75,1,330000,3,28721,Calle,,True,7787014VL4178N,Cabanillas de la Sierra,True,-3.6208106,,13,61,Madrid,4,,0,0.13960978440125,665,https://www.idealista.com/102528127,,102528127,16,702,236,28029,774,29/09/2023,1980,1,3,,V,del Aliso,303,29/09/2023,True,https://www.idealista.com/data/app/cid/amJvb0FheHBUalo0T0tTekdndit6Zz09,1398.31,9,0-EU-ES-28-01-017-029
01/02/2024,2,,,40.8277546,4,5,,2802901001,3,103874207,,1,299000,3,28721,,,True,,Cabanillas de la Sierra,False,-3.6340794,,2,30,Madrid,3,,0,0.13960978440125,1209,https://www.idealista.com/103874207,,103874207,0,303,203,28029,774,,,1,2,,,,,01/02/2024,True,https://www.idealista.com/data/app/cid/a3FaRG4vVTFXSlVBUVNiaGhvd2RzUT09,1472.91,,0-EU-ES-28-01-017-029
27/07/2023,2,,0,40.830771,4,3,,2802901001,1,36249173,0,1,289000,3,28721,Desconocida,,True,,Cabanillas de la Sierra,True,-3.6275418,,9,223,Madrid,3,,0,0.13960978440125,1237,https://www.idealista.com/102157251,,102157251,190,3683,188,28029,774,,,1,2,,,Guadalajara,,23/10/2023,True,https://www.idealista.com/data/app/cid/dFIwaGNySG9wazBabk4yVDVnZXlJQT09,1537.23,0,0-EU-ES-28-01-017-029
22/01/2024,2,,,40.8302996,4,4,,2802901001,3,103757478,,1,368000,3,28721,,,,,Cabanillas de la Sierra,True,-3.6332116,,0,4,Madrid,3,,0,0.13960978440125,1269,https://www.idealista.com/103757478,,103757478,10,219,290,28029,774,,,1,3,,,,,23/01/2024,True,https://www.idealista.com/data/app/cid/cDRELzF6U2x5cXB5NWdkR2hCR3hDdz09,1268.97,,0-EU-ES-28-01-017-029
