newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,103077410,False,4293,,40.965603,2,859,1,1,https://www.idealista.com/103077410,,,0,3,False,1,3,28754,136,,16/01/2024,0-EU-ES-28-01-006-902,2,False,,2890201001,139000,2,Puentes Viejas,bj,28902,,,37093049,0,,652,4,-3.5840716,1,Madrid,Callejón,0,0.57789425195126,1022.06,False,06/11/2023,88,del Clavel,,https://www.idealista.com/data/app/cid/M1kwQ0UzTzdiMFNzbVg5YW1UVTM2QT09,1,2
,102212003,,3415,190,40.9742684,81,1878,,1,https://www.idealista.com/102212003,2003,,100,3,True,2,4,28194,210,,05/11/2023,0-EU-ES-28-01-006-020,,,,2802001001,280000,2,Berzosa del Lozoya,,28020,,V,36300532,75,4,184,4,-3.52152,2,Madrid,Desconocida,1,0.14166074994751,1333.33,True,02/08/2023,95,balcon,05/11/2023,https://www.idealista.com/data/app/cid/NTNHWTZOeDBJSk91TXpOMVg4Tks1UT09,1,3
,98912853,,3416,240,40.9752834,1052,17877,,1,https://www.idealista.com/98912853,2003,6363509VL5366S,100,3,True,2,4,28194,220,6363509VL5366S0001DP,22/09/2023,0-EU-ES-28-01-006-020,12,,,2802001001,330000,56,Berzosa del Lozoya,,28020,,V,33335622,75,4,184,4,-3.5196997,1,Madrid,Calle,20,0.14166074994751,1500,True,22/09/2022,365,BALCON,22/09/2023,https://www.idealista.com/data/app/cid/eFFVOVdYNUdaaHFteDNNSy9vNGJpQT09,1,3
,103769510,,4284,,40.9667128,36,1279,,1,https://www.idealista.com/103769510,,,,3,True,2,3,28754,200,,25/01/2024,0-EU-ES-28-01-006-902,15,False,,2890201001,259000,4,Puentes Viejas,,28902,,,103769510,,4,652,4,-3.58557,1,Madrid,Calle,0,0.57789425195126,1295,True,23/01/2024,10,del Fresno,,https://www.idealista.com/data/app/cid/Q1c0QlBDL2NOWmpiWFNISkhnMmN1Zz09,1,3
,103643572,,4299,0,40.9654897,33,578,,1,https://www.idealista.com/103643572,0,,79,3,False,2,4,28754,142,,12/01/2024,0-EU-ES-28-01-006-902,,,,2890201001,195500,7,Puentes Viejas,,28902,,M,37611146,75,2,652,4,-3.5817115,2,Madrid,Desconocida,0,0.57789425195126,1376.76,True,11/01/2024,1,san miguel,12/01/2024,https://www.idealista.com/data/app/cid/amVwZEV5clk5U2g2dkpsR0YzRnpCQT09,1,2
,102606378,,4362,185,40.9624405,98,1368,,1,https://www.idealista.com/102606378,1940,,76,3,False,2,4,28754,135,,24/10/2023,0-EU-ES-28-01-006-902,,False,,2890201001,187000,1,Puentes Viejas,bj,28902,,R,36661681,75,2,652,3,-3.5810419,3,Madrid,,1,0.57789425195126,1385.19,,20/09/2023,34,,24/10/2023,https://www.idealista.com/data/app/cid/WmpqN0xHZ0ZEVzJMdkVjTXVjYS9vZz09,1,2
,101673065,,4379,113,40.9621274,109,2215,,1,https://www.idealista.com/101673065,2006,,100,3,False,2,4,28754,145,,17/08/2023,0-EU-ES-28-01-006-902,,False,,2890201001,176000,5,Puentes Viejas,,28902,,V,35807067,75,4,652,3,-3.5814424,3,Madrid,,3,0.57789425195126,1213.79,,08/06/2023,70,,17/08/2023,https://www.idealista.com/data/app/cid/Nzh1c1dNL1I5N1UxWjhjdnVLdUJNZz09,1,3
,100834359,,4382,,40.9654352,97,2589,,1,https://www.idealista.com/100834359,,,,3,False,2,4,28754,132,,20/09/2023,0-EU-ES-28-01-006-902,,False,,2890201001,176000,2,Puentes Viejas,,28902,,,100834359,,4,652,2,-3.5830071,3,Madrid,,1,0.57789425195126,1333.33,,17/03/2023,186,,20/09/2023,https://www.idealista.com/data/app/cid/MHlxYmErdVFRREZJVXcva1duVnBXZz09,1,3
,100311536,,4461,,40.9622615,123,3802,,1,https://www.idealista.com/100311536,,,0,3,False,2,3,28754,100,,28/01/2024,0-EU-ES-28-01-006-902,64,False,,2890201001,195000,19,Puentes Viejas,,28902,,,34599593,0,4,652,5,-3.5816445,1,Madrid,Avenida,4,0.57789425195126,1950,False,30/01/2023,368,del Villar,,https://www.idealista.com/data/app/cid/cWpIUDd1QjRwbmo0M0pMNlppMTNvZz09,1,1
,102050823,,4464,,40.9607968,50,1742,,1,https://www.idealista.com/102050823,,,0,3,,2,3,28754,105,,02/11/2023,0-EU-ES-28-01-006-902,,,,2890201001,195000,4,Puentes Viejas,,28902,,,36151533,0,4,652,5,-3.5827814,3,Madrid,,0,0.57789425195126,1857.14,,14/07/2023,202,,,https://www.idealista.com/data/app/cid/c3pvVmhUN2svalRJWHF1OHptSWd0QT09,1,1
