ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
06/07/2023,1,,100,40.2348104,,3,,2811001001,2,36070524,75,1,135000,3,28540,Calle,2,True,,Perales de Tajuña,True,-3.3553374,,2,15,Madrid,4,1,0,0.47882510397124,169,https://www.idealista.com/101961786,,101961786,71,469,115,28110,3020,15/09/2023,2001,1,2,False,V,CASTILLO,126,15/09/2023,,https://www.idealista.com/data/app/cid/WGZ5bjUvdTcranliUFZFV0hqOE1lUT09,1173.91,,0-EU-ES-28-05-005-110
25/01/2024,1,,,40.2351934,,3,,2811001001,2,103792843,,1,207936,3,28540,Desconocida,1,,,Perales de Tajuña,,-3.3526305,,0,1,Madrid,3,1,0,0.47882510397124,172,https://www.idealista.com/103792843,,103792843,8,175,125,28110,3020,,,1,2,False,,ALAMILLO,,25/01/2024,,https://www.idealista.com/data/app/cid/cWwvTVJvZVc5TXliY0M0ZVdsditqZz09,1663.49,,0-EU-ES-28-05-005-110
25/01/2024,1,,,40.23638,,5,,2811001001,2,103792870,,1,242500,3,28540,Desconocida,bj,,,Perales de Tajuña,,-3.3527482,,0,0,Madrid,3,1,0,0.47882510397124,173,https://www.idealista.com/103792870,,103792870,8,138,144,28110,3020,,,1,3,False,,ALAMILLO,,25/01/2024,,https://www.idealista.com/data/app/cid/azQ3NHpHWC9HNmxMb0FpTjFqQUhmZz09,1684.03,,0-EU-ES-28-05-005-110
17/11/2023,1,,100,40.2330694,,1,,2811001001,1,37211537,100,1,130000,3,28540,Calle,2,False,0139640VK7503N,Perales de Tajuña,False,-3.3536114,,0,0,Madrid,3,1,0,0.47882510397124,199,https://www.idealista.com/103208276,,103208276,76,589,109,28110,3020,,2002,1,1,False,,Castillo,,15/01/2024,False,https://www.idealista.com/data/app/cid/eFhpckJ6ZXp4TzY2czBPWTZ1djNpQT09,1192.66,74,0-EU-ES-28-05-005-110
25/02/2022,1,,68,40.2354714,,2,,2811001001,3,31430512,68,1,132000,3,28540,,bj,,,Perales de Tajuña,True,-3.3576094,,25,136,Madrid,3,1,0,0.47882510397124,378,https://www.idealista.com/96880711,,96880711,707,6177,102,28110,3020,,1980,1,1,False,,,,02/02/2024,False,https://www.idealista.com/data/app/cid/UTN3SWxQeXR2VnJvNVE5TzVWTCs1QT09,1294.12,,0-EU-ES-28-05-005-110
21/07/2023,1,,0,40.2376762,,3,,2811001001,2,36204632,0,1,99644,3,28540,Calle,2,False,,Perales de Tajuña,False,-3.3536592,,2,14,Madrid,4,,0,0.47882510397124,442,https://www.idealista.com/102109067,,102109067,11,281,100,28110,3020,02/08/2023,,1,2,False,,Mayor Alta,,02/08/2023,False,https://www.idealista.com/data/app/cid/MCtyWXJUcDVmS05KazM5aHZ5d1k4Zz09,996.44,,0-EU-ES-28-05-005-110
13/04/2023,2,,100,40.2345536,2,4,0141008VK7504S0001EJ,2811001001,1,35293125,75,1,90000,3,28540,Plaza,,,0141008VK7504S,Perales de Tajuña,True,-3.3525284,,42,142,Madrid,4,,3,0.47882510397124,28,https://www.idealista.com/101094123,,101094123,284,5324,111,28110,3020,22/01/2024,1970,1,2,,V,de la Constitución,111,22/01/2024,False,https://www.idealista.com/data/app/cid/K29mNkx3WTRuUmt3Y0h3bEZYVjJoQT09,810.81,8,0-EU-ES-28-05-005-110
13/03/2023,2,,100,40.2325664,2,4,,2811001001,2,35012634,75,1,175000,3,28540,Calle,,,,Perales de Tajuña,True,-3.3513175,,40,336,Madrid,3,,2,0.47882510397124,30,https://www.idealista.com/100780754,,100780754,326,7412,150,28110,3020,,1970,1,3,,V,Mayor Baja,150,31/01/2024,,https://www.idealista.com/data/app/cid/b3FjSGI3dlZSWUc4Z3E2c3dZd3BjZz09,1166.67,,0-EU-ES-28-05-005-110
13/10/2023,2,,100,40.2351693,4,2,,2811001001,2,36882450,75,1,90000,3,28540,Calle,,False,,Perales de Tajuña,True,-3.3538683,,15,50,Madrid,3,,1,0.47882510397124,133,https://www.idealista.com/102848910,,102848910,112,2193,118,28110,3020,,1900,1,1,,V,Imperial,196,30/01/2024,False,https://www.idealista.com/data/app/cid/QXJHbDB3QitwVUs1Y3VCajJlWjVSUT09,762.71,,0-EU-ES-28-05-005-110
08/07/2023,2,,100,40.2358055,0,4,0243837VK7504S0001PJ,2811001001,1,36090724,75,1,150000,3,28540,Calle,,True,0243837VK7504S,Perales de Tajuña,True,-3.3523424,,11,41,Madrid,4,,0,0.47882510397124,145,https://www.idealista.com/101984287,,101984287,96,1477,102,28110,3020,13/10/2023,1972,1,3,,V,Mayor Alta,156,13/10/2023,,https://www.idealista.com/data/app/cid/VytOTThFcnRlUDBKZDNaOWJDNCtvdz09,1470.59,18,0-EU-ES-28-05-005-110
21/11/2023,2,,0,40.2357245,4,2,,2811001001,1,37240272,0,1,115000,3,28540,Desconocida,,,,Perales de Tajuña,True,-3.3534731,,0,3,Madrid,4,,0,0.47882510397124,173,https://www.idealista.com/103240518,,103240518,0,129,100,28110,3020,21/11/2023,,1,1,,,ALAMILLO,,21/11/2023,,https://www.idealista.com/data/app/cid/MGYyakxPTWVSS214c1ZUYTJOWXlEQT09,1150,0,0-EU-ES-28-05-005-110
14/07/2023,2,,100,40.2363918,2,3,,2811001001,3,36149100,75,1,149800,3,28540,,,True,,Perales de Tajuña,,-3.3497744,,31,159,Madrid,3,,2,0.47882510397124,192,https://www.idealista.com/102048199,,102048199,66,2992,147,28110,3020,19/09/2023,1992,1,1,,V,,118,30/01/2024,,https://www.idealista.com/data/app/cid/Y0liSEFGSjR3WG1wY2tLNkFZZ0dMQT09,1019.05,,0-EU-ES-28-05-005-110
12/07/2023,2,,100,40.2320169,3,2,,2811001001,2,36123834,75,1,125000,3,28540,Desconocida,,,,Perales de Tajuña,,-3.348588,,3,14,Madrid,4,,0,0.47882510397124,239,https://www.idealista.com/102020433,,102020433,87,627,120,28110,3020,08/10/2023,1952,1,2,,V,calvario,187,08/10/2023,,https://www.idealista.com/data/app/cid/end0ZXZTVHF0NDNxL2tMK2VsVGJDZz09,1041.67,,0-EU-ES-28-05-005-110
07/07/2023,2,,0,40.2313589,3,4,,2811001001,2,36083279,0,1,140000,3,28540,Calle,,,,Perales de Tajuña,,-3.3521255,,3,10,Madrid,4,,0,0.47882510397124,240,https://www.idealista.com/101976318,,101976318,92,964,133,28110,3020,08/10/2023,,1,1,,,de las cuevas,,08/10/2023,,https://www.idealista.com/data/app/cid/L3VCV2NvWFlVVkdRY0tyNVFGTEp3UT09,1052.63,,0-EU-ES-28-05-005-110
29/05/2023,2,,0,40.2314161,4,4,,2811001001,3,35709358,0,1,259000,3,28540,,,,,Perales de Tajuña,,-3.3522693,,5,57,Madrid,4,,0,0.47882510397124,240,https://www.idealista.com/101566470,,101566470,106,904,272,28110,3020,12/09/2023,,1,3,,,,,12/09/2023,,https://www.idealista.com/data/app/cid/N1R1TU5EUXpVWGdINXZFTXM2OElFZz09,952.21,,0-EU-ES-28-05-005-110
