newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,96500925,False,125,,40.6328219,106,2389,1,1,https://www.idealista.com/96500925,2006,,100,2,False,1,4,28816,130,,11/10/2023,0-EU-ES-28-01-005-156,,False,,2815601001,120000,18,Valdeavero,1,28156,,,31064360,100,,1510,3,-3.3339585,2,Madrid,Calle,0,0.1854101206998,923.08,False,23/01/2022,625,de la Fragua,11/10/2023,https://www.idealista.com/data/app/cid/VlBOSk5BTGlla3hjRWdkZ2FyZk5CQT09,1,2
,99765610,True,125,127,40.6321511,192,2931,,1,https://www.idealista.com/99765610,2004,,94,3,False,1,4,28816,130,,10/10/2023,0-EU-ES-28-01-005-156,,False,,2815601001,120000,42,Valdeavero,1,28156,,V,34119134,75,,1510,3,-3.3336509,3,Madrid,,0,0.1854101206998,923.08,False,29/11/2022,314,,10/10/2023,https://www.idealista.com/data/app/cid/bnpzMVZGMUtMVVk2dVRGN3BPUnZRZz09,1,2
,102718977,False,223,156,40.631875,10,495,1,1,https://www.idealista.com/102718977,2006,,100,3,,1,4,28816,105,,10/11/2023,0-EU-ES-28-01-005-156,,,,2815601001,134900,1,Valdeavero,,28156,,V,36765064,75,,1510,2,-3.3321253,3,Madrid,,0,0.1854101206998,1284.76,True,30/09/2023,40,,10/11/2023,https://www.idealista.com/data/app/cid/Ly83WnhBcENBbk9kcGFwbjdmK2pmQT09,1,2
,103037333,False,223,,40.6328684,29,2263,1,1,https://www.idealista.com/103037333,2006,2082303VK7928S,100,3,True,1,3,28816,100,,21/01/2024,0-EU-ES-28-01-005-156,3,False,,2815601001,124900,10,Valdeavero,1,28156,,,37055438,100,,1510,2,-3.332015,1,Madrid,Calle,0,0.1854101206998,1249,True,01/11/2023,92,Pablo Picasso,,https://www.idealista.com/data/app/cid/SitLbjBRQkg2NVUvbEtscU8wQnBKZz09,1,2
,101857603,,241,201,40.6298643,45,1567,,1,https://www.idealista.com/101857603,1980,,79,3,False,2,4,28816,201,,24/11/2023,0-EU-ES-28-01-005-156,,True,,2815601001,272100,5,Valdeavero,,28156,,V,35975717,75,4,1510,4,-3.3352044,3,Madrid,,0,0.1854101206998,1353.73,True,27/06/2023,150,,24/11/2023,https://www.idealista.com/data/app/cid/ZzlWVktEZHZmcHRZOVpuSGhBLzgzdz09,1,2
,101526640,,251,,40.6332569,33,1437,,1,https://www.idealista.com/101526640,1930,2081416VK7928S,80,3,True,2,3,28816,180,,02/02/2024,0-EU-ES-28-01-005-156,1,True,,2815601001,230000,27,Valdeavero,,28156,,,35674281,80,3,1510,3,-3.3328702,1,Madrid,Desconocida,0,0.1854101206998,1277.78,True,24/05/2023,253,valdeavero,,https://www.idealista.com/data/app/cid/SXJqVWpUK0N6bTNIWll6WTBqV3ozQT09,1,2
,102831564,,252,193,40.6325271,0,,,1,https://www.idealista.com/102831564,2007,,100,3,False,2,4,28816,186,,17/10/2023,0-EU-ES-28-01-005-156,,False,,2815601001,245000,,Valdeavero,,28156,,V,36866924,75,0,1510,3,-3.3345875,3,Madrid,,0,0.1854101206998,1317.2,,11/10/2023,6,,17/10/2023,https://www.idealista.com/data/app/cid/QWI3dVkxZ0tLOEVjY0ErQktUOXpFQT09,1,1
,102619879,,303,,40.6316515,8,601,,1,https://www.idealista.com/102619879,,,,3,True,2,4,28816,174,,05/12/2023,0-EU-ES-28-01-005-156,,False,,2815601001,286000,0,Valdeavero,,28156,,,102619879,,0,1510,4,-3.33734,3,Madrid,,0,0.1854101206998,1643.68,True,21/09/2023,74,,05/12/2023,https://www.idealista.com/data/app/cid/WWtSWjMvVFVabmkvRVZ4ZW51bStVQT09,1,3
,103179777,,315,193,40.6304567,9,579,,1,https://www.idealista.com/103179777,1975,,100,3,True,2,3,28816,292,,27/11/2023,0-EU-ES-28-01-005-156,,,,2815601001,340000,3,Valdeavero,,28156,,V,37185317,75,3,1510,5,-3.3346925,2,Madrid,Desconocida,0,0.1854101206998,1164.38,True,15/11/2023,79,FLORIDABLANCA,,https://www.idealista.com/data/app/cid/SkFJcWVsNHg5Zk8yNjZnVVZubnNWUT09,1,3
,102009410,,347,132,40.6340812,43,1683,,1,https://www.idealista.com/102009410,2006,1883416VK7918S,100,3,False,2,3,28816,140,1883416VK7918S0001PJ,21/01/2024,0-EU-ES-28-01-005-156,29,False,,2815601001,220000,15,Valdeavero,,28156,,V,36114352,75,2,1510,3,-3.3336383,1,Madrid,Paseo,0,0.1854101206998,1571.43,True,11/07/2023,27,Ermita,07/08/2023,https://www.idealista.com/data/app/cid/c3ZPaU85LzZsSzJzdnM5TGVCbVZqUT09,1,3
