ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
06/10/2023,2,,100,40.3811416,4,2,,2805101001,2,36825226,75,1,198000,3,28694,Plaza,,,,Chapineria,,-4.2087555,,1,12,Madrid,3,,0,0.24766762441375,35,https://www.idealista.com/102786387,,102786387,118,1940,146,28051,2094,,1900,1,2,,V,de los peligros,110,01/02/2024,,https://www.idealista.com/data/app/cid/MWZKS0p5dVhqZS9UYnE1RGtFRVVzdz09,1356.16,,0-EU-ES-28-03-014-051
05/07/2023,2,,100,40.3814745,3,4,,2805101001,2,36067080,75,1,189000,3,28694,Desconocida,,,,Chapineria,,-4.2108638,,8,70,Madrid,3,,1,0.24766762441375,85,https://www.idealista.com/101957951,,101957951,211,2855,102,28051,2094,,2004,1,2,,V,Risco,102,29/01/2024,,https://www.idealista.com/data/app/cid/K1JXRmVaVkQrN3JGc2JFTVJXMFZlZz09,1852.94,,0-EU-ES-28-03-014-051
23/10/2023,2,,0,40.3789786,4,4,,2805101001,1,36976368,0,1,260000,3,28694,Desconocida,,True,,Chapineria,True,-4.2115526,,9,31,Madrid,4,,0,0.24766762441375,165,https://www.idealista.com/102949904,,102949904,41,842,300,28051,2094,04/12/2023,,1,3,,,Gran,,04/12/2023,True,https://www.idealista.com/data/app/cid/U3VUUUw3bkljSHFmTTBBdVJUTm9JUT09,866.67,12,0-EU-ES-28-03-014-051
21/06/2023,2,,100,40.378695,4,2,7807536UK9770N0001RD,2805101001,1,35927899,75,1,200000,3,28694,Calle,,True,7807536UK9770N,Chapineria,False,-4.2067688,,37,115,Madrid,4,,0,0.24766762441375,244,https://www.idealista.com/101806043,,101806043,215,3103,200,28051,2094,23/01/2024,1991,1,1,,V,de la Virgen del Rosario,195,23/01/2024,True,https://www.idealista.com/data/app/cid/b0gzUTA2YUFaaGlRRVRObnQ2SSs5UT09,1000,4,0-EU-ES-28-03-014-051
20/03/2023,2,,100,40.3790705,4,5,7208013UK9770N0001XD,2805101001,1,35080835,75,1,290000,3,28694,Avenida,,False,7208013UK9770N,Chapineria,True,-4.2126057,,19,104,Madrid,3,,3,0.24766762441375,254,https://www.idealista.com/100857659,,100857659,318,3751,155,28051,2094,,1975,1,3,,V,del Calvario,155,28/01/2024,True,https://www.idealista.com/data/app/cid/eGJPOUlFbm9WQVg5ZkMxMnBNTmdwUT09,1870.97,14,0-EU-ES-28-03-014-051
03/04/2023,2,,0,40.3816804,4,3,,2805101001,1,35217270,0,1,360000,3,28694,Calle,,,,Chapineria,True,-4.2104256,,0,6,Madrid,4,,0,0.24766762441375,295,https://www.idealista.com/101009038,,101009038,130,732,218,28051,2094,11/08/2023,,1,2,,,Colmenar,,11/08/2023,,https://www.idealista.com/data/app/cid/UXAzNU0vNWdueC8xOFQ5Qmw4cW52Zz09,1651.38,19,0-EU-ES-28-03-014-051
30/09/2023,2,,100,40.3805935,3,5,,2805101001,2,36765431,75,1,258000,3,28694,Calle,,True,,Chapineria,True,-4.2062272,,3,29,Madrid,3,,0,0.24766762441375,298,https://www.idealista.com/102719380,,102719380,125,1631,257,28051,2094,,1995,1,3,,V,Chavillos,257,22/01/2024,,https://www.idealista.com/data/app/cid/L3NONWJuQUlmTTR5aEZFWGFkZmZtQT09,1003.89,,0-EU-ES-28-03-014-051
13/10/2023,2,,100,40.3832698,4,4,,2805101001,3,36882563,100,1,270000,3,28694,,,True,,Chapineria,True,-4.2085344,,1,24,Madrid,4,,0,0.24766762441375,342,https://www.idealista.com/102849029,,102849029,16,607,274,28051,2094,29/10/2023,2020,1,3,,,,,29/10/2023,,https://www.idealista.com/data/app/cid/WUNWWUsyU3JZRjh0eG1LeE92dVUrQT09,985.4,,0-EU-ES-28-03-014-051
01/09/2023,2,,100,40.3831602,2,4,,2805101001,3,36499092,75,1,230000,3,28694,,,True,,Chapineria,True,-4.2133274,,6,48,Madrid,3,,0,0.24766762441375,345,https://www.idealista.com/102428131,,102428131,153,1524,190,28051,2094,,1975,1,2,,V,,187,01/09/2023,,https://www.idealista.com/data/app/cid/MUU1QUhNUFhyVGtMTTNkTDc3OFQ2QT09,1210.53,,0-EU-ES-28-03-014-051
04/06/2023,2,,0,40.3842104,3,4,,2805101001,3,35770363,0,1,330000,3,28694,,,True,,Chapineria,True,-4.2099565,,2,20,Madrid,3,,0,0.24766762441375,367,https://www.idealista.com/101632753,,101632753,107,1111,178,28051,2094,19/09/2023,,1,3,,,,,13/01/2024,,https://www.idealista.com/data/app/cid/bFVsemVPQ1JlQlR6VVU5cFVSTzZwdz09,1853.93,,0-EU-ES-28-03-014-051
