municipio,precio,banos,habitaciones,tamano_m2,direccion,propertyCode,url
Mejorada del Campo,170000.0,2,3,178.0,Calle del Arco,103690327,https://www.idealista.com/inmueble/103690327/
Mejorada del Campo,141000.0,2,3,97.0,Calle Santa Rosa,103863440,https://www.idealista.com/inmueble/103863440/
Mejorada del Campo,349900.0,3,5,268.0,CIUDAD DE BRUSELAS,102915120,https://www.idealista.com/inmueble/102915120/
Mejorada del Campo,390000.0,4,4,237.0,Mejorada del Campo,103505603,https://www.idealista.com/inmueble/103505603/
Mejorada del Campo,595000.0,4,5,436.0,Mejorada del Campo,103053394,https://www.idealista.com/inmueble/103053394/
Mejorada del Campo,311900.0,3,4,160.0,Avenida concordia,101243724,https://www.idealista.com/inmueble/101243724/
Mejorada del Campo,120000.0,1,3,81.0,Francisco de Goya,101823449,https://www.idealista.com/inmueble/101823449/
Mejorada del Campo,270000.0,6,5,450.0,Mejorada del Campo,102611095,https://www.idealista.com/inmueble/102611095/
Mejorada del Campo,840000.0,4,7,465.0,Avenida Reja Grande,101657255,https://www.idealista.com/inmueble/101657255/
Mejorada del Campo,136000.0,1,3,77.0,Mejorada del Campo,103871596,https://www.idealista.com/inmueble/103871596/
Mejorada del Campo,141000.0,2,3,95.0,Calle Santa Rosa no number,103578247,https://www.idealista.com/inmueble/103578247/
Mejorada del Campo,191000.0,2,2,87.0,Mejorada del Campo,103853085,https://www.idealista.com/inmueble/103853085/
Mejorada del Campo,499000.0,3,3,326.0,"Calle de la Retama, 1",102683045,https://www.idealista.com/inmueble/102683045/
Mejorada del Campo,1450000.0,8,7,445.0,"GUSTAVO TORNER, 6",101068871,https://www.idealista.com/inmueble/101068871/
Mejorada del Campo,156980.0,1,1,57.0,"Calle San Juan , 11",103691112,https://www.idealista.com/obra-nueva/103691112/
Mejorada del Campo,127985.0,1,1,59.0,"Calle San Juan , 11",103691093,https://www.idealista.com/obra-nueva/103691093/
Mejorada del Campo,350000.0,2,5,200.0,CONTRERAS,101874107,https://www.idealista.com/inmueble/101874107/
Mejorada del Campo,166145.0,1,1,57.0,"Calle San Juan , 11",103691098,https://www.idealista.com/obra-nueva/103691098/
Mejorada del Campo,163785.0,2,2,81.0,"Calle San Juan , 11",103691127,https://www.idealista.com/obra-nueva/103691127/
