municipio,precio,banos,habitaciones,tamano_m2,direccion,propertyCode,url
Móstoles,450000.0,3,3,136.0,Calle Estrella Polar no number,101008792,https://www.idealista.com/obra-nueva/101008792/
Móstoles,478000.0,3,3,136.0,Calle Estrella Polar no number,101780350,https://www.idealista.com/obra-nueva/101780350/
Móstoles,475000.0,3,3,136.0,Calle Estrella Polar no number,103154212,https://www.idealista.com/obra-nueva/103154212/
Móstoles,539000.0,2,5,269.0,Calle de los Cedros,102732397,https://www.idealista.com/inmueble/102732397/
Móstoles,247000.0,2,4,116.0,Calle del Pintor el Greco,101643029,https://www.idealista.com/inmueble/101643029/
Móstoles,159000.0,1,3,67.0,Centro,102953484,https://www.idealista.com/inmueble/102953484/
Móstoles,204900.0,2,4,130.0,Paseo de mostoles,102865336,https://www.idealista.com/inmueble/102865336/
Móstoles,339000.0,2,4,130.0,Calle de los Cedros,103056343,https://www.idealista.com/inmueble/103056343/
Móstoles,244900.0,2,3,111.0,Calle de los Cedros,103105543,https://www.idealista.com/inmueble/103105543/
Móstoles,264900.0,2,4,182.0,Calle de la Haya,103212800,https://www.idealista.com/inmueble/103212800/
Móstoles,194900.0,1,2,85.0,Calle de la Haya,102792077,https://www.idealista.com/inmueble/102792077/
Móstoles,179000.0,1,3,83.0,Avenida de la Onu,103183224,https://www.idealista.com/inmueble/103183224/
Móstoles,260000.0,2,4,136.0,"Calle del Castaño, 7",103766205,https://www.idealista.com/inmueble/103766205/
Móstoles,399900.0,4,6,336.0,Paseo DEL ARROYO,102285527,https://www.idealista.com/inmueble/102285527/
Móstoles,179900.0,1,3,84.0,Calle de Simón Hernández,102968368,https://www.idealista.com/inmueble/102968368/
Móstoles,135000.0,1,2,70.0,Centro,100423908,https://www.idealista.com/inmueble/100423908/
Móstoles,257500.0,2,4,138.0,Paseo de Mostoles,102982197,https://www.idealista.com/inmueble/102982197/
Móstoles,435000.0,3,5,170.0,Este,103540296,https://www.idealista.com/inmueble/103540296/
Móstoles,315000.0,2,3,118.0,Norte - Universidad,101468179,https://www.idealista.com/inmueble/101468179/
Móstoles,145000.0,1,3,70.0,Calle Arévalo,103292260,https://www.idealista.com/inmueble/103292260/
Móstoles,129000.0,1,2,55.0,Norte - Universidad,103872900,https://www.idealista.com/inmueble/103872900/
Móstoles,369900.0,3,4,210.0,Paseo del Arroyo,102981470,https://www.idealista.com/inmueble/102981470/
Móstoles,364000.0,2,3,110.0,Calle Tulipán,102234170,https://www.idealista.com/inmueble/102234170/
Móstoles,219900.0,2,4,110.0,Bequer,102760053,https://www.idealista.com/inmueble/102760053/
Móstoles,154900.0,1,3,77.0,Calle Londres no number,103866006,https://www.idealista.com/inmueble/103866006/
Móstoles,129900.0,1,3,76.0,Centro,102947965,https://www.idealista.com/inmueble/102947965/
Móstoles,399000.0,5,4,362.0,Madroño,103872579,https://www.idealista.com/inmueble/103872579/
Móstoles,159900.0,1,3,69.0,Paseo de Arroyomolinos,103870555,https://www.idealista.com/inmueble/103870555/
Móstoles,335000.0,3,3,256.0,Coimbra - Guadarrama,102017855,https://www.idealista.com/inmueble/102017855/
Móstoles,341000.0,3,3,232.0,Coimbra - Guadarrama,101212305,https://www.idealista.com/inmueble/101212305/
Móstoles,354900.0,3,4,190.0,Travesía de los arces,103083952,https://www.idealista.com/inmueble/103083952/
Móstoles,350000.0,3,5,330.0,Avenida de los rosales,103869698,https://www.idealista.com/inmueble/103869698/
Móstoles,290000.0,2,4,269.0,Calle del Laurel,102837449,https://www.idealista.com/inmueble/102837449/
Móstoles,278000.0,2,4,127.0,Plaza de Flandes,103635387,https://www.idealista.com/inmueble/103635387/
Móstoles,365000.0,3,5,238.0,ENCINAS,102202032,https://www.idealista.com/inmueble/102202032/
Móstoles,219900.0,2,3,139.0,Avenida de los rosales,103212395,https://www.idealista.com/inmueble/103212395/
Móstoles,358000.0,3,3,208.0,Paseo del Arroyo,103052228,https://www.idealista.com/inmueble/103052228/
Móstoles,344900.0,4,4,330.0,Madroño,103216788,https://www.idealista.com/inmueble/103216788/
Móstoles,399900.0,4,4,331.0,Avenida de los Rosales,103808204,https://www.idealista.com/inmueble/103808204/
Móstoles,209900.0,1,2,81.0,Calle de la Haya,102927309,https://www.idealista.com/inmueble/102927309/
Móstoles,690000.0,6,10,546.0,Coimbra - Guadarrama,95995730,https://www.idealista.com/inmueble/95995730/
Móstoles,95300.0,1,2,77.0,Calle empecinado,31059710,https://www.idealista.com/inmueble/31059710/
Móstoles,233000.0,2,4,131.0,Calle Becquer,103423385,https://www.idealista.com/inmueble/103423385/
Móstoles,137000.0,1,3,75.0,Avenida Olímpica,103853340,https://www.idealista.com/inmueble/103853340/
Móstoles,182000.0,1,2,90.0,AV CARLOS V,103870155,https://www.idealista.com/inmueble/103870155/
Móstoles,170000.0,3,2,100.0,Travesía de la Rejilla,103876066,https://www.idealista.com/inmueble/103876066/
Móstoles,190000.0,1,3,90.0,calles las palmas,103877287,https://www.idealista.com/inmueble/103877287/
Móstoles,146000.0,1,3,72.0,Sur,102842332,https://www.idealista.com/inmueble/102842332/
Móstoles,185000.0,2,4,96.0,"Nicaragua, 11",96388122,https://www.idealista.com/inmueble/96388122/
Móstoles,195000.0,2,4,97.0,"Calle Nápoles, 23",103855802,https://www.idealista.com/inmueble/103855802/
