municipio,precio,banos,habitaciones,tamano_m2,direccion,propertyCode,url
Nuevo Baztan,320000.0,2,4,166.0,Avenida Kiel,103227621,https://www.idealista.com/inmueble/103227621/
Nuevo Baztan,335000.0,3,8,308.0,Urbanización Mirador Nuevo Baztán,98925180,https://www.idealista.com/inmueble/98925180/
Nuevo Baztan,289000.0,2,4,146.0,Nuevo Baztan,103359269,https://www.idealista.com/inmueble/103359269/
Nuevo Baztan,305000.0,3,4,303.0,Calle Villajoyosa,103359998,https://www.idealista.com/inmueble/103359998/
Nuevo Baztan,155000.0,1,1,188.0,"Plaza del Secreto, 4",103477889,https://www.idealista.com/inmueble/103477889/
Nuevo Baztan,249000.0,1,2,66.0,Nuevo Baztan,103854502,https://www.idealista.com/inmueble/103854502/
Nuevo Baztan,290000.0,2,6,250.0,Nuevo Baztan,101094255,https://www.idealista.com/inmueble/101094255/
Nuevo Baztan,288999.0,2,4,159.0,Nuevo Baztan,102013919,https://www.idealista.com/inmueble/102013919/
Nuevo Baztan,225000.0,2,4,117.0,Nuevo Baztan,103811364,https://www.idealista.com/inmueble/103811364/
Nuevo Baztan,899900.0,4,35,1198.0,"Travesía José de Churriguera, 4",98014504,https://www.idealista.com/inmueble/98014504/
Nuevo Baztan,294000.0,3,4,303.0,"Villajoyosa, 6",103268251,https://www.idealista.com/inmueble/103268251/
Nuevo Baztan,225000.0,3,4,266.0,"villacarriedo, 38",102392573,https://www.idealista.com/inmueble/102392573/
Nuevo Baztan,233000.0,2,3,230.0,Calle Villacruz,103323102,https://www.idealista.com/inmueble/103323102/
Nuevo Baztan,279000.0,2,3,170.0,utrech,102907371,https://www.idealista.com/inmueble/102907371/
Nuevo Baztan,325000.0,4,6,420.0,Villamayor,102940960,https://www.idealista.com/inmueble/102940960/
Nuevo Baztan,166000.0,1,3,80.0,Calle E,102495418,https://www.idealista.com/inmueble/102495418/
Nuevo Baztan,225000.0,2,4,117.0,Nuevo Baztan,103400433,https://www.idealista.com/inmueble/103400433/
Nuevo Baztan,239000.0,1,4,160.0,Nuevo Baztan,98709124,https://www.idealista.com/inmueble/98709124/
Nuevo Baztan,220000.0,1,3,160.0,Nuevo Baztan,103456790,https://www.idealista.com/inmueble/103456790/
Nuevo Baztan,309900.0,2,3,253.0,Nuevo Baztan,103308819,https://www.idealista.com/inmueble/103308819/
Nuevo Baztan,156000.0,2,3,76.0,Nuevo Baztan,101785754,https://www.idealista.com/inmueble/101785754/
Nuevo Baztan,259900.0,2,4,190.0,Nuevo Baztan,103565529,https://www.idealista.com/inmueble/103565529/
Nuevo Baztan,225000.0,2,3,266.0,Nuevo Baztan,103280340,https://www.idealista.com/inmueble/103280340/
Nuevo Baztan,94700.0,1,3,90.0,Nuevo Baztan,102752558,https://www.idealista.com/inmueble/102752558/
