precio,banos,habitaciones,propertyCode,url
388100.0,1,3,102961400,https://www.idealista.com/inmueble/102961400/
94900.0,1,2,92955269,https://www.idealista.com/inmueble/92955269/
119000.0,1,2,103423226,https://www.idealista.com/inmueble/103423226/
388100.0,1,3,102921906,https://www.idealista.com/inmueble/102921906/
57000.0,2,4,99116324,https://www.idealista.com/inmueble/99116324/
149000.0,1,9,101480179,https://www.idealista.com/inmueble/101480179/
180000.0,2,3,100397657,https://www.idealista.com/inmueble/100397657/
160000.0,3,5,103334416,https://www.idealista.com/inmueble/103334416/
110000.0,2,3,103851504,https://www.idealista.com/inmueble/103851504/
129900.0,2,2,103107091,https://www.idealista.com/inmueble/103107091/
105000.0,1,5,100403898,https://www.idealista.com/inmueble/100403898/
169000.0,2,3,95697871,https://www.idealista.com/inmueble/95697871/
388100.0,1,3,102828362,https://www.idealista.com/inmueble/102828362/
94900.0,2,2,86204095,https://www.idealista.com/inmueble/86204095/
1375000.0,7,12,103204762,https://www.idealista.com/inmueble/103204762/
110000.0,2,3,90362880,https://www.idealista.com/inmueble/90362880/
195000.0,2,6,103496717,https://www.idealista.com/inmueble/103496717/
91500.0,2,2,103601027,https://www.idealista.com/inmueble/103601027/
175000.0,1,3,99427053,https://www.idealista.com/inmueble/99427053/
65000.0,1,6,100519496,https://www.idealista.com/inmueble/100519496/
120000.0,2,5,101299179,https://www.idealista.com/inmueble/101299179/
119500.0,2,3,98008168,https://www.idealista.com/inmueble/98008168/
132000.0,2,3,100586185,https://www.idealista.com/inmueble/100586185/
94900.0,2,2,98793120,https://www.idealista.com/inmueble/98793120/
115000.0,2,2,96395996,https://www.idealista.com/inmueble/96395996/
94900.0,2,2,103306132,https://www.idealista.com/inmueble/103306132/
96000.0,1,2,103032229,https://www.idealista.com/inmueble/103032229/
58000.0,4,4,101650057,https://www.idealista.com/inmueble/101650057/
