precio,banos,habitaciones,propertyCode,url
999000.0,4,4,102654329,https://www.idealista.com/inmueble/102654329/
255000.0,2,2,101289203,https://www.idealista.com/inmueble/101289203/
598000.0,2,5,103295297,https://www.idealista.com/inmueble/103295297/
1300000.0,6,8,103177651,https://www.idealista.com/inmueble/103177651/
165000.0,1,1,103322536,https://www.idealista.com/inmueble/103322536/
730000.0,5,5,102794239,https://www.idealista.com/inmueble/102794239/
195000.0,2,4,103323520,https://www.idealista.com/inmueble/103323520/
250000.0,2,3,103120943,https://www.idealista.com/inmueble/103120943/
365000.0,3,3,103754287,https://www.idealista.com/inmueble/103754287/
219000.0,2,2,100129067,https://www.idealista.com/inmueble/100129067/
950000.0,4,5,96591486,https://www.idealista.com/inmueble/96591486/
275000.0,2,3,102595197,https://www.idealista.com/inmueble/102595197/
610000.0,5,8,101892087,https://www.idealista.com/inmueble/101892087/
950000.0,5,5,31837969,https://www.idealista.com/inmueble/31837969/
220000.0,1,3,103867762,https://www.idealista.com/inmueble/103867762/
1090000.0,5,4,100420720,https://www.idealista.com/inmueble/100420720/
449000.0,5,6,95466516,https://www.idealista.com/inmueble/95466516/
160000.0,1,2,101563436,https://www.idealista.com/inmueble/101563436/
194000.0,1,2,102435741,https://www.idealista.com/inmueble/102435741/
180000.0,1,1,103787125,https://www.idealista.com/inmueble/103787125/
165000.0,1,1,103363253,https://www.idealista.com/inmueble/103363253/
667000.0,5,6,102813800,https://www.idealista.com/inmueble/102813800/
880000.0,3,4,102720426,https://www.idealista.com/inmueble/102720426/
369000.0,3,5,101174743,https://www.idealista.com/inmueble/101174743/
205000.0,2,2,102466094,https://www.idealista.com/inmueble/102466094/
338000.0,3,5,101217570,https://www.idealista.com/inmueble/101217570/
150000.0,2,3,97594825,https://www.idealista.com/inmueble/97594825/
277680.0,2,2,103852240,https://www.idealista.com/inmueble/103852240/
144000.0,2,4,103538762,https://www.idealista.com/inmueble/103538762/
247000.0,2,3,103215889,https://www.idealista.com/inmueble/103215889/
168000.0,1,3,103876626,https://www.idealista.com/inmueble/103876626/
178000.0,1,2,103875684,https://www.idealista.com/inmueble/103875684/
329000.0,3,5,102615338,https://www.idealista.com/inmueble/102615338/
145000.0,1,1,103825694,https://www.idealista.com/inmueble/103825694/
740000.0,6,5,103861304,https://www.idealista.com/inmueble/103861304/
1025000.0,4,4,101007140,https://www.idealista.com/inmueble/101007140/
920000.0,4,5,102498490,https://www.idealista.com/inmueble/102498490/
123000.0,1,1,103472525,https://www.idealista.com/inmueble/103472525/
169000.0,1,2,103875478,https://www.idealista.com/inmueble/103875478/
195000.0,2,4,102200418,https://www.idealista.com/inmueble/102200418/
374900.0,3,5,101629469,https://www.idealista.com/inmueble/101629469/
355000.0,3,4,103808140,https://www.idealista.com/inmueble/103808140/
310000.0,3,3,103856566,https://www.idealista.com/inmueble/103856566/
195000.0,1,2,103309850,https://www.idealista.com/inmueble/103309850/
348000.0,3,4,103549386,https://www.idealista.com/inmueble/103549386/
550000.0,2,11,100924306,https://www.idealista.com/inmueble/100924306/
450000.0,3,4,103666113,https://www.idealista.com/inmueble/103666113/
330000.0,2,4,103282212,https://www.idealista.com/inmueble/103282212/
245000.0,2,2,102929568,https://www.idealista.com/inmueble/102929568/
202000.0,2,2,103692749,https://www.idealista.com/inmueble/103692749/
