precio,banos,habitaciones,propertyCode,url
450000.0,2,4,99735224,https://www.idealista.com/inmueble/99735224/
435000.0,2,3,99734252,https://www.idealista.com/inmueble/99734252/
490000.0,4,5,99378908,https://www.idealista.com/inmueble/99378908/
180000.0,1,3,103700067,https://www.idealista.com/inmueble/103700067/
259000.0,2,3,103876287,https://www.idealista.com/inmueble/103876287/
210000.0,2,3,101520800,https://www.idealista.com/inmueble/101520800/
257500.0,2,3,91805389,https://www.idealista.com/inmueble/91805389/
123000.0,1,2,101258496,https://www.idealista.com/inmueble/101258496/
212000.0,1,1,102111896,https://www.idealista.com/inmueble/102111896/
187000.0,1,2,102516249,https://www.idealista.com/inmueble/102516249/
190000.0,1,3,100671725,https://www.idealista.com/inmueble/100671725/
400000.0,3,4,102498236,https://www.idealista.com/inmueble/102498236/
180000.0,1,2,103554321,https://www.idealista.com/inmueble/103554321/
259000.0,2,2,100248387,https://www.idealista.com/inmueble/100248387/
475000.0,3,5,99407913,https://www.idealista.com/inmueble/99407913/
490000.0,4,4,94364761,https://www.idealista.com/inmueble/94364761/
301500.0,2,3,103213018,https://www.idealista.com/inmueble/103213018/
299900.0,2,4,102667467,https://www.idealista.com/inmueble/102667467/
209400.0,1,2,103213104,https://www.idealista.com/inmueble/103213104/
280000.0,2,3,102051219,https://www.idealista.com/inmueble/102051219/
199999.0,2,3,102373786,https://www.idealista.com/inmueble/102373786/
414783.0,2,3,94945741,https://www.idealista.com/obra-nueva/94945741/
220694.0,1,1,95090622,https://www.idealista.com/obra-nueva/95090622/
197000.0,2,3,93383396,https://www.idealista.com/inmueble/93383396/
234729.0,2,2,95090597,https://www.idealista.com/obra-nueva/95090597/
217694.0,1,1,94945792,https://www.idealista.com/obra-nueva/94945792/
331089.0,2,2,94945760,https://www.idealista.com/obra-nueva/94945760/
231729.0,2,2,94945799,https://www.idealista.com/obra-nueva/94945799/
288000.0,2,3,101876779,https://www.idealista.com/inmueble/101876779/
233700.0,2,1,100901528,https://www.idealista.com/inmueble/100901528/
248500.0,2,1,100902031,https://www.idealista.com/inmueble/100902031/
139500.0,1,3,101711303,https://www.idealista.com/inmueble/101711303/
308500.0,2,3,101948456,https://www.idealista.com/inmueble/101948456/
275000.0,2,3,103794359,https://www.idealista.com/inmueble/103794359/
247500.0,2,3,102367543,https://www.idealista.com/inmueble/102367543/
153990.0,1,3,103843040,https://www.idealista.com/inmueble/103843040/
206500.0,2,3,100633618,https://www.idealista.com/inmueble/100633618/
220000.0,2,3,101097652,https://www.idealista.com/inmueble/101097652/
173000.0,1,3,103839805,https://www.idealista.com/inmueble/103839805/
361000.0,2,3,103192178,https://www.idealista.com/inmueble/103192178/
183000.0,1,3,102926706,https://www.idealista.com/inmueble/102926706/
275000.0,2,3,102566552,https://www.idealista.com/inmueble/102566552/
250000.0,2,3,102941573,https://www.idealista.com/inmueble/102941573/
508000.0,4,5,103739695,https://www.idealista.com/inmueble/103739695/
255000.0,4,5,103740065,https://www.idealista.com/inmueble/103740065/
465000.0,3,4,103578853,https://www.idealista.com/inmueble/103578853/
160000.0,1,3,102988012,https://www.idealista.com/inmueble/102988012/
235000.0,2,3,99438289,https://www.idealista.com/inmueble/99438289/
449000.0,3,4,102837177,https://www.idealista.com/inmueble/102837177/
215000.0,1,3,103440526,https://www.idealista.com/inmueble/103440526/
