precio,banos,habitaciones,propertyCode,url
390000.0,2,3,101093456,https://www.idealista.com/inmueble/101093456/
285000.0,3,4,102622572,https://www.idealista.com/inmueble/102622572/
379000.0,4,3,101852674,https://www.idealista.com/inmueble/101852674/
495000.0,3,4,103005806,https://www.idealista.com/inmueble/103005806/
389000.0,3,5,103589124,https://www.idealista.com/inmueble/103589124/
495000.0,2,4,102543397,https://www.idealista.com/inmueble/102543397/
395000.0,2,4,103638625,https://www.idealista.com/inmueble/103638625/
492800.0,3,4,101927263,https://www.idealista.com/obra-nueva/101927263/
517800.0,3,4,101927199,https://www.idealista.com/obra-nueva/101927199/
498310.0,3,4,101927288,https://www.idealista.com/obra-nueva/101927288/
512950.0,3,4,101927279,https://www.idealista.com/obra-nueva/101927279/
498310.0,3,4,101927278,https://www.idealista.com/obra-nueva/101927278/
492800.0,3,4,101927261,https://www.idealista.com/obra-nueva/101927261/
487950.0,3,4,101927260,https://www.idealista.com/obra-nueva/101927260/
530000.0,4,4,103783352,https://www.idealista.com/inmueble/103783352/
420000.0,3,4,101393525,https://www.idealista.com/inmueble/101393525/
555000.0,7,6,103808427,https://www.idealista.com/inmueble/103808427/
420000.0,4,3,103707868,https://www.idealista.com/inmueble/103707868/
464910.0,3,4,100242881,https://www.idealista.com/obra-nueva/100242881/
491000.0,3,6,103835013,https://www.idealista.com/inmueble/103835013/
495000.0,3,4,103005683,https://www.idealista.com/inmueble/103005683/
550000.0,3,5,103835284,https://www.idealista.com/inmueble/103835284/
484000.0,4,5,103059991,https://www.idealista.com/inmueble/103059991/
700000.0,3,4,102979804,https://www.idealista.com/inmueble/102979804/
638000.0,3,6,102889490,https://www.idealista.com/inmueble/102889490/
229000.0,1,3,103117544,https://www.idealista.com/inmueble/103117544/
430000.0,2,5,103496527,https://www.idealista.com/inmueble/103496527/
369000.0,3,4,103688248,https://www.idealista.com/inmueble/103688248/
175000.0,1,2,103443591,https://www.idealista.com/inmueble/103443591/
222000.0,2,3,102865343,https://www.idealista.com/inmueble/102865343/
370000.0,2,3,102687758,https://www.idealista.com/inmueble/102687758/
395000.0,2,4,101991114,https://www.idealista.com/inmueble/101991114/
565000.0,3,5,103127832,https://www.idealista.com/inmueble/103127832/
526750.0,3,5,102906303,https://www.idealista.com/inmueble/102906303/
517350.0,3,5,98935970,https://www.idealista.com/inmueble/98935970/
412000.0,3,3,103803401,https://www.idealista.com/inmueble/103803401/
400000.0,2,3,103520366,https://www.idealista.com/inmueble/103520366/
459000.0,3,4,103759995,https://www.idealista.com/inmueble/103759995/
357990.0,3,4,102880113,https://www.idealista.com/inmueble/102880113/
399000.0,2,3,101201047,https://www.idealista.com/inmueble/101201047/
108000.0,1,3,101598805,https://www.idealista.com/inmueble/101598805/
550000.0,3,4,102374987,https://www.idealista.com/inmueble/102374987/
178000.0,1,2,103014112,https://www.idealista.com/inmueble/103014112/
352500.0,4,4,103622474,https://www.idealista.com/inmueble/103622474/
700000.0,3,4,102904446,https://www.idealista.com/inmueble/102904446/
399000.0,2,3,101817985,https://www.idealista.com/inmueble/101817985/
130000.0,1,0,103847252,https://www.idealista.com/inmueble/103847252/
395000.0,3,4,98516753,https://www.idealista.com/inmueble/98516753/
517350.0,3,5,98931417,https://www.idealista.com/inmueble/98931417/
492800.0,3,4,103255329,https://www.idealista.com/inmueble/103255329/
