precio,banos,habitaciones,propertyCode,url
486000.0,4,7,103740714,https://www.idealista.com/inmueble/103740714/
495000.0,3,5,102692894,https://www.idealista.com/inmueble/102692894/
398000.0,3,5,98659498,https://www.idealista.com/inmueble/98659498/
659000.0,3,5,103158776,https://www.idealista.com/inmueble/103158776/
355000.0,2,3,102712630,https://www.idealista.com/inmueble/102712630/
475000.0,3,4,102013455,https://www.idealista.com/inmueble/102013455/
495000.0,3,5,98897428,https://www.idealista.com/inmueble/98897428/
890000.0,4,5,103694355,https://www.idealista.com/inmueble/103694355/
1200000.0,4,4,102939176,https://www.idealista.com/inmueble/102939176/
695000.0,4,5,102833079,https://www.idealista.com/inmueble/102833079/
399000.0,2,5,102912911,https://www.idealista.com/inmueble/102912911/
399900.0,1,4,102876650,https://www.idealista.com/inmueble/102876650/
490000.0,5,5,94772885,https://www.idealista.com/inmueble/94772885/
448000.0,2,5,103272899,https://www.idealista.com/inmueble/103272899/
620000.0,4,4,102670205,https://www.idealista.com/inmueble/102670205/
650000.0,3,6,102361416,https://www.idealista.com/inmueble/102361416/
369000.0,2,3,103836003,https://www.idealista.com/inmueble/103836003/
695000.0,3,5,103183019,https://www.idealista.com/inmueble/103183019/
525000.0,4,5,102285259,https://www.idealista.com/inmueble/102285259/
495000.0,3,9,102145246,https://www.idealista.com/inmueble/102145246/
520000.0,1,3,96664698,https://www.idealista.com/inmueble/96664698/
520000.0,1,3,96664344,https://www.idealista.com/inmueble/96664344/
1200000.0,4,4,102924772,https://www.idealista.com/inmueble/102924772/
730000.0,2,3,99920944,https://www.idealista.com/inmueble/99920944/
385000.0,3,3,103855426,https://www.idealista.com/inmueble/103855426/
1500000.0,3,4,102321500,https://www.idealista.com/inmueble/102321500/
390000.0,2,3,100841166,https://www.idealista.com/inmueble/100841166/
385000.0,2,4,102272793,https://www.idealista.com/inmueble/102272793/
125000.0,1,2,103678001,https://www.idealista.com/inmueble/103678001/
420000.0,3,4,100399596,https://www.idealista.com/inmueble/100399596/
530000.0,2,3,102922535,https://www.idealista.com/inmueble/102922535/
465000.0,1,5,103459026,https://www.idealista.com/inmueble/103459026/
875000.0,4,5,96913328,https://www.idealista.com/inmueble/96913328/
850000.0,3,5,103239284,https://www.idealista.com/inmueble/103239284/
1990000.0,6,7,100445557,https://www.idealista.com/inmueble/100445557/
659000.0,3,5,103091474,https://www.idealista.com/inmueble/103091474/
499000.0,2,5,103302011,https://www.idealista.com/inmueble/103302011/
299900.0,2,2,103224985,https://www.idealista.com/inmueble/103224985/
550000.0,3,4,103789847,https://www.idealista.com/inmueble/103789847/
350000.0,2,3,102251001,https://www.idealista.com/inmueble/102251001/
415000.0,4,4,103732657,https://www.idealista.com/inmueble/103732657/
625000.0,3,5,102686852,https://www.idealista.com/inmueble/102686852/
199900.0,2,3,103363604,https://www.idealista.com/inmueble/103363604/
160000.0,2,3,95181045,https://www.idealista.com/inmueble/95181045/
180000.0,2,2,103608233,https://www.idealista.com/inmueble/103608233/
995000.0,1,3,28035089,https://www.idealista.com/inmueble/28035089/
525000.0,2,4,101586394,https://www.idealista.com/inmueble/101586394/
399000.0,2,5,102895318,https://www.idealista.com/inmueble/102895318/
166060.0,2,3,95502709,https://www.idealista.com/inmueble/95502709/
5900000.0,4,8,101554270,https://www.idealista.com/inmueble/101554270/
