precio,banos,habitaciones,propertyCode,url
182000.0,1,0,103520823,https://www.idealista.com/inmueble/103520823/
410000.0,2,2,103200605,https://www.idealista.com/inmueble/103200605/
515000.0,2,3,101213995,https://www.idealista.com/inmueble/101213995/
435000.0,2,4,103694879,https://www.idealista.com/inmueble/103694879/
650000.0,2,4,102146507,https://www.idealista.com/inmueble/102146507/
420000.0,2,2,102876002,https://www.idealista.com/inmueble/102876002/
425000.0,2,2,102803097,https://www.idealista.com/inmueble/102803097/
269000.0,2,4,103191299,https://www.idealista.com/inmueble/103191299/
394600.0,2,3,103848964,https://www.idealista.com/inmueble/103848964/
525000.0,2,3,103688657,https://www.idealista.com/inmueble/103688657/
225000.0,1,2,98448902,https://www.idealista.com/inmueble/98448902/
525000.0,2,3,103439335,https://www.idealista.com/inmueble/103439335/
230000.0,1,3,103746232,https://www.idealista.com/inmueble/103746232/
629000.0,3,4,101080955,https://www.idealista.com/inmueble/101080955/
590000.0,2,3,101111711,https://www.idealista.com/inmueble/101111711/
730000.0,4,4,103391152,https://www.idealista.com/inmueble/103391152/
186800.0,1,0,101040244,https://www.idealista.com/inmueble/101040244/
299000.0,2,3,102893018,https://www.idealista.com/inmueble/102893018/
170000.0,1,3,103001173,https://www.idealista.com/inmueble/103001173/
242900.0,1,1,103827844,https://www.idealista.com/inmueble/103827844/
312000.0,2,2,103694072,https://www.idealista.com/inmueble/103694072/
720000.0,2,3,103845442,https://www.idealista.com/inmueble/103845442/
255000.0,1,2,101920944,https://www.idealista.com/inmueble/101920944/
199800.0,1,1,102315646,https://www.idealista.com/inmueble/102315646/
170000.0,1,2,102666101,https://www.idealista.com/inmueble/102666101/
190500.0,2,0,103857850,https://www.idealista.com/obra-nueva/103857850/
228000.0,1,1,103243640,https://www.idealista.com/inmueble/103243640/
289000.0,2,3,103862162,https://www.idealista.com/inmueble/103862162/
498000.0,2,3,103876214,https://www.idealista.com/inmueble/103876214/
895000.0,2,3,103273802,https://www.idealista.com/inmueble/103273802/
850000.0,3,3,103856138,https://www.idealista.com/inmueble/103856138/
350000.0,1,1,485125,https://www.idealista.com/inmueble/485125/
460000.0,4,3,102605176,https://www.idealista.com/inmueble/102605176/
574000.0,2,3,103877166,https://www.idealista.com/inmueble/103877166/
275000.0,2,3,102364617,https://www.idealista.com/inmueble/102364617/
325000.0,1,2,103273816,https://www.idealista.com/inmueble/103273816/
143000.0,1,3,103844213,https://www.idealista.com/inmueble/103844213/
197000.0,1,3,103411946,https://www.idealista.com/inmueble/103411946/
178410.0,1,3,98088250,https://www.idealista.com/inmueble/98088250/
799000.0,2,3,101467207,https://www.idealista.com/inmueble/101467207/
119500.0,1,2,103855010,https://www.idealista.com/inmueble/103855010/
120000.0,1,3,99722810,https://www.idealista.com/inmueble/99722810/
79900.0,1,1,103854899,https://www.idealista.com/inmueble/103854899/
197900.0,1,1,103855055,https://www.idealista.com/inmueble/103855055/
390000.0,2,2,103826567,https://www.idealista.com/inmueble/103826567/
640000.0,3,4,102801432,https://www.idealista.com/inmueble/102801432/
178410.0,1,3,103362198,https://www.idealista.com/inmueble/103362198/
760000.0,2,3,103557716,https://www.idealista.com/inmueble/103557716/
142500.0,1,0,103661745,https://www.idealista.com/obra-nueva/103661745/
464950.0,2,2,101873223,https://www.idealista.com/inmueble/101873223/
