bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus,highlight
4,Madrid,324.0,True,False,"{'subtitle': 'Segunda Fase, Tres Cantos', 'title': 'Terraced house'}",True,5,False,nan,False,49,W-02UB7X,es,nan,839000.0,103546300,40.5965825,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Luxury townhouse in Tres Cantos ENGEL & VÖLKERS presents this fabulous townhouse, with a surface of 324 sqm distributed in 4 floors, with 5 bedrooms, 4 bathrooms and two living rooms.  On the main floor, we have a hall, the living room of more than 40m2, dining room, a large kitchen with dining area and a toilet.  The first floor houses the master bedroom with in-suite bathroom, terrace and dressing room, and two additional bedrooms sharing a bathroom. On the upper floor we have the attic with two more bedrooms and a bathroom. Finally, in the basement there is a garage with space for two cars, storage room and a lounge/games area/study with natural light as it has access to a patio. Additionally, the house has a large garden with direct access to the communal areas of the urbanization (well-kept gardens, 4 swimming pools, 2 tennis courts and a children's area). The property is close to the 3Cantos shopping centre, Viñuelas Avenue (with bars, restaurants, cafes and shops of all kinds) and is surrounded by green areas and parks. The suburban train station is only a 10-minute walk away. Tres Cantos is one of the safest cities in Spain. Full of green areas such as the central park (45 hectares) and surrounded by nature, it is also very well connected by Cercanías (Tres Cantos station), roads (M-607) or buses, so it has easy access to both the capital and the mountains. Tres Cantos also has several of the best schools in Madrid, such as the American School, King's College and Humanitas.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2590.0,https://www.idealista.com/inmueble/103546300/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/6a/0c/1192917247.jpg,Segunda Fase,True,-3.7084544,Segunda Fase,Tres Cantos,nan,chalet,False,nan
4,Madrid,349.0,True,False,"{'subtitle': 'Segunda Fase, Tres Cantos', 'title': 'Terraced house in Calle de chicago'}",True,5,False,nan,True,63,JM192636,es,nan,839000.0,103377914,40.5957579,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the house of your dreams in one of the most exclusive areas of Tres Cantos! This wonderful semi-detached house of 324 square meters has 4 floors and an east-west orientation, which allows enviable natural lighting. In the basement, you will find a space with natural light that you can use as a storage room or games room. On the street level, the living room of more than 40m2 and the dining room of 12m2 are ideal for family and social gatherings. The kitchen with an office and the toilet complete this floor. On the first floor, the master bedroom with an en-suite bathroom and two additional bedrooms with a full bathroom, offer a cozy and quiet atmosphere. On the second floor, the study of more than 20m2 and the room with natural light are perfect for work or rest. In addition, the house has a terrace and an English garden, where you can enjoy the outdoors and nature without leaving home. The indoor parking for two cars and the laundry room are amenities that you cannot miss. The house is located in an urbanization with large and well-kept gardens, 4 swimming pools, 2 tennis courts and a children's area, which guarantees entertainment and fun for the whole family. The community has a maintenance gardener and it costs 85 euros. Don't miss the opportunity to live in an exclusive and quiet place, with all the comforts you deserve. Schedule your visit now! Tres Cantos is a municipality and Spanish town in the Community of Madrid, located 22 kilometers north of the capital, in the metropolitan area, on the axis of the M-607. Tres Cantos is an example of a planned city, with a multitude of green areas and urban parks. It is a modern city, with a high quality of life and with a demographic that is very accentuated in the youth of its inhabitants. It has a large number of social activities and services, such as culture and entertainment centers such as the House of Culture or the House of Youth, in addition to the cinemas located in the shopping center. , Call us on the phone and we will be happy to take you to see this wonderful property.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2404.0,https://www.idealista.com/inmueble/103377914/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/25/05/1189903490.jpg,Calle de chicago,False,-3.7082717,Segunda Fase,Tres Cantos,nan,chalet,False,nan
7,Madrid,499.0,True,False,"{'subtitle': 'Soto de Viñuelas, Tres Cantos', 'title': 'Detached house in Calle Manzanal, 1'}",False,7,True,nan,True,74,WGI00610,es,nan,1400000.0,102840567,40.6119098,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","WeGet Inmobiliaria (WGI) exclusively sells MAGNIFICENT VILLA on a NATURAL PLOT. Property to discover, in a very accessible area of ​​the unique environment of Soto de Viñuelas, next to the bus stop. The SINGLE-FAMILY HOUSE of 499m2 is built on a PLOT OF 1496m2 with GARAGE, BARBECUE, POOL AND GARDEN WITH TREES. The construction has UNDERFLOOR HEATING AND GEOTHERMY. The house is distributed over 4 FLOORS: - The ground floor (-1) has a LAUNDRY area, a full bathroom with a shower, a PANTRY, a workshop with an area for garden supplies, a large BAR space WITH A WORK BAR and a LARGE OPEN LIVING ROOM where at the time There was an intention to build a gym with an indoor pool and a boiler room.This floor has interior access via spiral stairs and EXTERIOR ACCESS directly from the pool and garden area. - The first floor or access to the home (0) has two entrances, one through the independent kitchen that adjoins the garage and another access through an entrance hall that distributes access to the stairs leading up to the second floor and to the living room of the house.We find on this floor a LARGE LIVING ROOM with several areas: a space with a FIREPLACE, a LIBRARY and a space with a recently GLAZED TERRACE with tilt-and-turn windows with access to the garden; a ROOM WITH BATHROOM; a clean up; Access to the ground floor via spiral staircase and the LARGE INDEPENDENT KITCHEN. - The second floor is distributed in four (4) ROOMS WITH EN SUITE BATHROOM with bathtub, all of them with BUILT-IN WARDROBES; and the main room with BALCONY; From this floor you can access the attic. - The third floor or ATTIC has a size of 66m2, with a RUSTIC AESTHETIC and good lighting, the trunks that surround the room also stand out. The PLOT has a sunny area where OUTDOOR PARKING and the GARAGE with 2 parking spaces are located; BARBECUE area, SHED made on a concrete platform, large garden areas and a 500m2 open space where you can develop any project. THE PLOT HAS ACCESS BY TWO PARALLEL STREETS The garden of the house is under CONSTANT MAINTENANCE, as is the house. The farm is located a few meters from KINGS COLLEGE.The area is equipped with very good communications both by buses and by train.It also has very good access to the main roads, both M-30, M-40, M-607, A-1 and A-6. If you are interested in seeing this home, contact us and we will put at your disposal our team of specialists in the real estate sector, as well as our financial department to obtain the mortgage and we will give you legal and tax advice on the operation.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2806.0,https://www.idealista.com/inmueble/102840567/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/c9/67/1169094855.jpg,"Calle Manzanal, 1",False,-3.6872641,Soto de Viñuelas,Tres Cantos,nan,chalet,False,nan
1,Madrid,76.0,True,False,"{'subtitle': 'Primera Fase - Nuevo Tres Cantos, Tres Cantos', 'title': 'Flat in sector oficios'}",False,2,True,True,False,28,nan,es,True,275000.0,101733582,40.6059561,False,nan,sale,nan,"Fabulous home for sale in one of the best areas of Tres Cantos, first phase located in Sector Oficios. The property is completely exterior, with a magnificent terrace and great qualities. The distribution is a living-dining room with serving hatch, two bedrooms and a bathroom. The area is full of services, parks, green areas. You will not find a better place to live than in this home where you can enjoy its great location and light. Do not miss this opportunity and call us to find out more and visit the property. Notary fees, property registration fees and the corresponding taxes are not included in the sale amount.",False,{'typology': 'flat'},good,3618.0,https://www.idealista.com/inmueble/101733582/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/2a/c3/1131970746.jpg,sector oficios,False,-3.7173828,Primera Fase - Nuevo Tres Cantos,Tres Cantos,1,flat,False,nan
2,Madrid,116.0,True,False,"{'subtitle': 'Primera Fase - Nuevo Tres Cantos, Tres Cantos', 'title': 'Flat in Calle Rafael Moneo, 36'}",True,3,False,True,False,13,9910/VI-1 -4 -D,es,True,441000.0,102896271,40.62808,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEW WORK IN NEW TRES CANTOS DISCOVER YOUR NEW HOME! Breathe life. Do you dream of your new home? Located in the Madrid municipality of Tres Cantos, one of the largest in the northern part of the community, iKasaClass Nature Living is a residential project of 2, 3 and 4 bedroom homes with large terraces and ground floor with terrace and garden, according to typology, in a cooperative regime. The 2-bedroom homes include a garage and storage room, the 3 and 4-bedroom homes include 2 garage spaces and a storage room. A promotion of avant-garde architecture, in a privileged natural environment. The exclusive avant-garde design of the residential is signed by the renowned architect Alberto Martín Caballero, responsible for such relevant projects as: the Master Plan La Finca and Montegancedo, Zielo Shopping Center, Reebok Sports Club La Finca.. . This exclusive project will feature: - Paddle tennis court - Community pool for adults - Children's pool - Gym - Community storage room - Community room - Children's play area - Outdoor exercise area - Gardened area - Urban garden - Concierge Nuevo Tres Cantos is an area in full development with a wide variety of nearby services: educational centers, shopping centers, supermarkets, health centers, sports centers, green areas.. . The future of Tres Cantos, the Nuevo Tres Cantos sector, is located next to large projects designed for the residents and the development of the city: • Paraninfo Park: a large natural park with native flora, a reflection of the Sierra de Guadarrama. • Metropolitan Park: an arch of nature and fun that will cross, from North to South, the eastern part of Tres Cantos. • Parque Norte Sports Center: it will be a modern, efficient, multipurpose and integrated facility in the North corner of Tres Cantos.",True,{'typology': 'flat'},newdevelopment,3802.0,https://www.idealista.com/obra-nueva/102896271/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/69/d2/989545806.jpg,"Calle Rafael Moneo, 36",False,-3.70741,Primera Fase - Nuevo Tres Cantos,Tres Cantos,4,flat,False,nan
2,Madrid,108.0,True,False,"{'subtitle': 'Primera Fase - Nuevo Tres Cantos, Tres Cantos', 'title': 'Flat in Calle Rafael Moneo, 36'}",True,3,False,True,False,13,9910/VI-1 -0 -B	,es,True,449000.0,103055166,40.62808,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEW WORK IN NEW TRES CANTOS DISCOVER YOUR NEW HOME! Breathe life. Do you dream of your new home? Located in the Madrid municipality of Tres Cantos, one of the largest in the northern part of the community, iKasaClass Nature Living is a residential project of 2, 3 and 4 bedroom homes with large terraces and ground floor with terrace and garden, according to typology, in a cooperative regime. The 2-bedroom homes include a garage and storage room, the 3 and 4-bedroom homes include 2 garage spaces and a storage room. A promotion of avant-garde architecture, in a privileged natural environment. The exclusive avant-garde design of the residential is signed by the renowned architect Alberto Martín Caballero, responsible for such relevant projects as: the Master Plan La Finca and Montegancedo, Zielo Shopping Center, Reebok Sports Club La Finca.. . This exclusive project will feature: - Paddle tennis court - Community pool for adults - Children's pool - Gym - Community storage room - Community room - Children's play area - Outdoor exercise area - Gardened area - Urban garden - Concierge Nuevo Tres Cantos is an area in full development with a wide variety of nearby services: educational centers, shopping centers, supermarkets, health centers, sports centers, green areas.. . The future of Tres Cantos, the Nuevo Tres Cantos sector, is located next to large projects designed for the residents and the development of the city: • Paraninfo Park: a large natural park with native flora, a reflection of the Sierra de Guadarrama. • Metropolitan Park: an arch of nature and fun that will cross, from North to South, the eastern part of Tres Cantos. • Parque Norte Sports Center: it will be a modern, efficient, multipurpose and integrated facility in the North corner of Tres Cantos.",True,{'typology': 'flat'},newdevelopment,4157.0,https://www.idealista.com/obra-nueva/103055166/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/c7/37/989545808.jpg,"Calle Rafael Moneo, 36",False,-3.70741,Primera Fase - Nuevo Tres Cantos,Tres Cantos,bj,flat,False,nan
2,Madrid,95.0,True,False,"{'subtitle': 'Primera Fase - Nuevo Tres Cantos, Tres Cantos', 'title': 'Flat in Calle Rafael Moneo, 36'}",True,2,False,True,False,13,9910/VI-3 -0 -B,es,True,419000.0,102896297,40.62808,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEW WORK IN NEW TRES CANTOS DISCOVER YOUR NEW HOME! Breathe life. Do you dream of your new home? Located in the Madrid municipality of Tres Cantos, one of the largest in the northern part of the community, iKasaClass Nature Living is a residential project of 2, 3 and 4 bedroom homes with large terraces and ground floor with terrace and garden, according to typology, in a cooperative regime. The 2-bedroom homes include a garage and storage room, the 3 and 4-bedroom homes include 2 garage spaces and a storage room. A promotion of avant-garde architecture, in a privileged natural environment. The exclusive avant-garde design of the residential is signed by the renowned architect Alberto Martín Caballero, responsible for such relevant projects as: the Master Plan La Finca and Montegancedo, Zielo Shopping Center, Reebok Sports Club La Finca.. . This exclusive project will feature: - Paddle tennis court - Community pool for adults - Children's pool - Gym - Community storage room - Community room - Children's play area - Outdoor exercise area - Gardened area - Urban garden - Concierge Nuevo Tres Cantos is an area in full development with a wide variety of nearby services: educational centers, shopping centers, supermarkets, health centers, sports centers, green areas.. . The future of Tres Cantos, the Nuevo Tres Cantos sector, is located next to large projects designed for the residents and the development of the city: • Paraninfo Park: a large natural park with native flora, a reflection of the Sierra de Guadarrama. • Metropolitan Park: an arch of nature and fun that will cross, from North to South, the eastern part of Tres Cantos. • Parque Norte Sports Center: it will be a modern, efficient, multipurpose and integrated facility in the North corner of Tres Cantos.",True,{'typology': 'flat'},newdevelopment,4411.0,https://www.idealista.com/obra-nueva/102896297/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/69/d2/989545806.jpg,"Calle Rafael Moneo, 36",False,-3.70741,Primera Fase - Nuevo Tres Cantos,Tres Cantos,bj,flat,False,nan
2,Madrid,113.0,True,False,"{'subtitle': 'Primera Fase - Nuevo Tres Cantos, Tres Cantos', 'title': 'Flat in Calle Rafael Moneo, 36'}",True,3,False,True,False,13,9910/VI-2 -1 -A	,es,True,415000.0,103055226,40.62808,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEW WORK IN NEW TRES CANTOS DISCOVER YOUR NEW HOME! Breathe life. Do you dream of your new home? Located in the Madrid municipality of Tres Cantos, one of the largest in the northern part of the community, iKasaClass Nature Living is a residential project of 2, 3 and 4 bedroom homes with large terraces and ground floor with terrace and garden, according to typology, in a cooperative regime. The 2-bedroom homes include a garage and storage room, the 3 and 4-bedroom homes include 2 garage spaces and a storage room. A promotion of avant-garde architecture, in a privileged natural environment. The exclusive avant-garde design of the residential is signed by the renowned architect Alberto Martín Caballero, responsible for such relevant projects as: the Master Plan La Finca and Montegancedo, Zielo Shopping Center, Reebok Sports Club La Finca.. . This exclusive project will feature: - Paddle tennis court - Community pool for adults - Children's pool - Gym - Community storage room - Community room - Children's play area - Outdoor exercise area - Gardened area - Urban garden - Concierge Nuevo Tres Cantos is an area in full development with a wide variety of nearby services: educational centers, shopping centers, supermarkets, health centers, sports centers, green areas.. . The future of Tres Cantos, the Nuevo Tres Cantos sector, is located next to large projects designed for the residents and the development of the city: • Paraninfo Park: a large natural park with native flora, a reflection of the Sierra de Guadarrama. • Metropolitan Park: an arch of nature and fun that will cross, from North to South, the eastern part of Tres Cantos. • Parque Norte Sports Center: it will be a modern, efficient, multipurpose and integrated facility in the North corner of Tres Cantos.",True,{'typology': 'flat'},newdevelopment,3673.0,https://www.idealista.com/obra-nueva/103055226/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/d1/93/989545807.jpg,"Calle Rafael Moneo, 36",False,-3.70741,Primera Fase - Nuevo Tres Cantos,Tres Cantos,1,flat,False,nan
2,Madrid,118.0,True,False,"{'subtitle': 'Primera Fase - Nuevo Tres Cantos, Tres Cantos', 'title': 'Flat in Calle Rafael Moneo, 36'}",True,3,False,True,False,13,9910/VI-1 -1 -A,es,True,424000.0,102896278,40.62808,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEW WORK IN NEW TRES CANTOS DISCOVER YOUR NEW HOME! Breathe life. Do you dream of your new home? Located in the Madrid municipality of Tres Cantos, one of the largest in the northern part of the community, iKasaClass Nature Living is a residential project of 2, 3 and 4 bedroom homes with large terraces and ground floor with terrace and garden, according to typology, in a cooperative regime. The 2-bedroom homes include a garage and storage room, the 3 and 4-bedroom homes include 2 garage spaces and a storage room. A promotion of avant-garde architecture, in a privileged natural environment. The exclusive avant-garde design of the residential is signed by the renowned architect Alberto Martín Caballero, responsible for such relevant projects as: the Master Plan La Finca and Montegancedo, Zielo Shopping Center, Reebok Sports Club La Finca.. . This exclusive project will feature: - Paddle tennis court - Community pool for adults - Children's pool - Gym - Community storage room - Community room - Children's play area - Outdoor exercise area - Gardened area - Urban garden - Concierge Nuevo Tres Cantos is an area in full development with a wide variety of nearby services: educational centers, shopping centers, supermarkets, health centers, sports centers, green areas.. . The future of Tres Cantos, the Nuevo Tres Cantos sector, is located next to large projects designed for the residents and the development of the city: • Paraninfo Park: a large natural park with native flora, a reflection of the Sierra de Guadarrama. • Metropolitan Park: an arch of nature and fun that will cross, from North to South, the eastern part of Tres Cantos. • Parque Norte Sports Center: it will be a modern, efficient, multipurpose and integrated facility in the North corner of Tres Cantos.",True,{'typology': 'flat'},newdevelopment,3593.0,https://www.idealista.com/obra-nueva/102896278/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/69/d2/989545806.jpg,"Calle Rafael Moneo, 36",False,-3.70741,Primera Fase - Nuevo Tres Cantos,Tres Cantos,1,flat,False,nan
2,Madrid,118.0,True,False,"{'subtitle': 'Primera Fase - Nuevo Tres Cantos, Tres Cantos', 'title': 'Flat in Calle Rafael Moneo, 36'}",True,3,False,True,False,13,9910/VI-7 -2 -D,es,True,459000.0,102746110,40.62808,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEW WORK IN NEW TRES CANTOS DISCOVER YOUR NEW HOME! Breathe life. Do you dream of your new home? Located in the Madrid municipality of Tres Cantos, one of the largest in the northern part of the community, iKasaClass Nature Living is a residential project of 2, 3 and 4 bedroom homes with large terraces and ground floor with terrace and garden, according to typology, in a cooperative regime. The 2-bedroom homes include a garage and storage room, the 3 and 4-bedroom homes include 2 garage spaces and a storage room. A promotion of avant-garde architecture, in a privileged natural environment. The exclusive avant-garde design of the residential is signed by the renowned architect Alberto Martín Caballero, responsible for such relevant projects as: the Master Plan La Finca and Montegancedo, Zielo Shopping Center, Reebok Sports Club La Finca.. . This exclusive project will feature: - Paddle tennis court - Community pool for adults - Children's pool - Gym - Community storage room - Community room - Children's play area - Outdoor exercise area - Gardened area - Urban garden - Concierge Nuevo Tres Cantos is an area in full development with a wide variety of nearby services: educational centers, shopping centers, supermarkets, health centers, sports centers, green areas.. . The future of Tres Cantos, the Nuevo Tres Cantos sector, is located next to large projects designed for the residents and the development of the city: • Paraninfo Park: a large natural park with native flora, a reflection of the Sierra de Guadarrama. • Metropolitan Park: an arch of nature and fun that will cross, from North to South, the eastern part of Tres Cantos. • Parque Norte Sports Center: it will be a modern, efficient, multipurpose and integrated facility in the North corner of Tres Cantos.",True,{'typology': 'flat'},newdevelopment,3890.0,https://www.idealista.com/obra-nueva/102746110/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/69/d2/989545806.jpg,"Calle Rafael Moneo, 36",False,-3.70741,Primera Fase - Nuevo Tres Cantos,Tres Cantos,2,flat,False,nan
