bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus,highlight
9,Madrid,490.0,True,False,"{'subtitle': 'Abantos - Carmelitas, San Lorenzo de El Escorial', 'title': 'Detached house in Carretera de la Presa'}",True,10,False,nan,False,43,nan,es,nan,1200000.0,103409685,40.5943098,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Gilmar Consulting Real Estate presents you this exceptional independent House / Chalet for sale in the exclusive area of San Lorenzo de El Escorial.This property redefines the concept of home, offering elegance and luxury in every corner.With a carefully designed layout, this two-story home gives you a unique and sophisticated lifestyle. Upon entering, you will be greeted by a spacious and bright hall.The main living room has three rooms and a cozy fireplace, perfect for enjoying special moments with the family.In addition, you can delight in the impressive views from the very large terrace. The house has two en-suite bedrooms, one of them with a dressing room, and three additional bedrooms.The full kitchen gives you everything you need to prepare delicious meals.On the ground floor, you will have direct access to the garden, where you can enjoy an atmosphere of serenity in connection with nature. On the upper floor, you will find three en-suite bedrooms, a full bathroom, an ironing room, a boiler room, a pantry and a storage room.Additionally, there is additional space for another bedroom. This property offers you a private paradise on a 3,320 m2 plot, where you can enjoy a paddle tennis court for sports entertainment and a salty, heated pool to enjoy all year round. Located in the best area of San Lorenzo de El Escorial, this house is just 5 minutes walk from the Monastery and the Romeral reservoir.In addition, you will be close to high-quality services. Don't miss the opportunity to make this house your home.Contact us now to schedule a visit.This exceptional property has much to offer. Characteristics: - Built area: 490 m² - 10 bedrooms - 9 bathrooms - Terrace - balcony - Second hand/Good condition - Built-in wardrobes - Storage room - Year of construction: 1976 - South orientation - Plot: 3,320 m² - Parking place. At GILMAR we work to offer our clients the best properties, with specialized teams in each area to provide them with the best option for their needs, with all the excellence and taking maximum care of the details. In more than 30 years of experience, Gilmar has managed to achieve a privileged space within the high-end Real Estate Sector.We cover all real estate needs: homes, offices, commercial premises, plots, rustic land, land to build... Our clients have the necessary advice from the beginning, to guarantee their security, legal effectiveness and the best financial-fiscal profitability. Great opportunity to get your home tailored to your dreams. houses in Torrelodones, houses in Villalba, houses in Alpedrete, houses in Moralzarzal, houses in Becerril, houses in Navacerrada, houses in Guadarrama, houses in Los Molinos, houses in El Escorial, houses in Cercedilla, houses in Galapagar, houses in the Sierra, buy a home, buy an apartment, buy a house, buy a chalet, PENTHOUSE, SIERRA VIEWS.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2449.0,https://www.idealista.com/inmueble/103409685/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/a0/11/1189700125.jpg,Carretera de la Presa,True,-4.1535291,Abantos - Carmelitas,San Lorenzo de El Escorial,nan,chalet,False,nan
2,Madrid,155.0,True,False,"{'subtitle': 'Centro - Casco Histórico, San Lorenzo de El Escorial', 'title': 'Flat'}",False,3,False,True,True,33,W-02U000,es,False,359000.0,103264976,40.5902837,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Quiet flat in San Lorenzo The entrance, on the north side of the house, is through a garden on the ground floor of the building. Once you enter, this property is southwest facing and enjoys plenty of light and fantastic views of the mountains. Entering, the kitchen to the right, and to the front the living room. With an L-shaped terrace, which surrounds the whole front and side of the flat.  We pass to a small hall that distributes 3 bedrooms and 2 bathrooms. Everything, impeccable and very cosy.  The fireplace in the living room and the underfloor heating offer an incomparable warmth to this house. On the lower floor, there is a large garage, with a storage room of almost 20m2. And access to the garden and communal areas. Living in El Escorial is an unmissable experience. Located in the Sierra de Madrid, this medieval town is known for its impressive Monastery and its dreamlike natural landscapes. El Escorial is a quiet and safe place that is characterised by its healthy lifestyle and outdoor activities. Sports culture is very important in the town, so it is common to see people running along the roads and trails surrounding the Sierra. Many people who live in San Lorenzo del Escorial work in Madrid and commute daily by train or car, as the city is only 50 kilometres away. The quality of life they enjoy is second to none. This building from the 70's is located in the historic centre, with all the services at street level, with the particularity that it is situated in a very quiet street surrounded by gardens and a lot of vegetation.",False,{'typology': 'flat'},good,2316.0,https://www.idealista.com/inmueble/103264976/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/e1/2f/1199123364.jpg,Centro - Casco Histórico,True,-4.1426201,Centro - Casco Histórico,San Lorenzo de El Escorial,1,flat,False,nan
1,Madrid,78.0,True,False,"{'subtitle': 'Abantos - Carmelitas, San Lorenzo de El Escorial', 'title': 'Flat in Paseo de Miguel de Unamuno'}",False,2,False,True,False,22,AL-SRB0000261990-S.L. ESCORIAL,es,False,208000.0,98213136,40.5960008,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"This flat is at Paseo de Miguel de Unamuno, 28200, San Lorenzo de El Escorial, Madrid, on floor ground floor. It is a flat, built in 2007, that has 89 m2 of which 85 m2 are useful and has 3 rooms and 2 bathrooms. It has furnished kitchen and besides, it includes floating floor, garage included, electric heat, storage room included and patio.",False,{'typology': 'flat'},good,2667.0,https://www.idealista.com/inmueble/98213136/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/0f/5c/1167022362.jpg,Paseo de Miguel de Unamuno,True,-4.1474207,Abantos - Carmelitas,San Lorenzo de El Escorial,bj,flat,False,nan
1,Madrid,72.0,True,False,"{'subtitle': 'Centro - Casco Histórico, San Lorenzo de El Escorial', 'title': 'Penthouse in san pedro regalado'}",True,2,True,True,False,30,SANPEDROREG,es,True,174900.0,103021250,40.5911762,False,nan,sale,nan,"Real estate agency in San Lorenzo de El Escorial INMOBILIARIA HOGARES San Lorenzo de El Escorial SELLS, exclusively, this apartment in the Historic Center. This is your opportunity to live in one of the most emblematic places in the Community of Madrid: an apartment located in the heart of the historic center, right in front of the health center, where history mixes with modern life. On the fourth floor of this building, which will soon have a modern elevator already approved and fully paid for, you will find your new home. A property that has been designed to provide you with maximum comfort and versatility. The open-plan kitchen allows you to enjoy the natural light that floods the space, creating a cozy atmosphere where cooking becomes a pleasure. In addition, the bathroom has a shower tray, a modern and practical feature. It has two bedrooms, one of which has a dressing room. But here's the exciting part: you have the chance to turn that walk-in closet into a third bedroom. Imagine all the possibilities this offers? You can have your home office, a guest room or a play space for your children. The choice is yours. But that's not all, because this apartment offers a unique view: the majestic Monastery of San Lorenzo de El Escorial. From your windows, you can contemplate this architectural masterpiece that is part of the historical heritage of humanity. Every day, you will live with a reminder of the rich history of this city. This apartment is not only an investment in your future, but also in your quality of life. Enjoy the privileged location, surrounded by the historical and cultural wealth of San Lorenzo de El Escorial. You can stroll through the cobblestone streets, visit the Monastery or enjoy local cuisine in nearby restaurants. Don't let this opportunity pass you by. Contact us today to schedule a visit and discover how this apartment can become your new home. The life you always dreamed of is waiting for you in San Lorenzo de El Escorial. Also available RENT WITH OPTION TO PURCHASE. This is a unique opportunity to access your own home. The rental cost is €800 per month. HOGARES SAN LORENZO GIVES YOU THE POSSIBILITY OF FINANCING UP TO 100% OF YOUR MORTGAGE LOAN, PROCESSED WITH OUR FINANCIAL INTERMEDIATION DEPARTMENT ""FINANHOGAR"".",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,2429.0,https://www.idealista.com/inmueble/103021250/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/05/c4/1175523809.jpg,san pedro regalado,False,-4.1483823,Centro - Casco Histórico,San Lorenzo de El Escorial,4,penthouse,False,nan
3,Madrid,200.0,True,False,"{'subtitle': 'Zaburdón - Monte Escorial, San Lorenzo de El Escorial', 'title': 'Semi-detached house in Teresa Berganza'}",True,3,True,nan,False,57,06418,es,nan,395000.0,103138766,40.598308,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Charming semi-detached house/chalet for sale with a privileged location. Enjoy a terrace to the south where you can relax and enjoy the sun all year round. On the main floor you will find a fitted kitchen, a cozy living room with fireplace, a toilet and direct access to the garden, perfect for outdoor meetings. On the second floor, a master bedroom with a full bathroom and built-in wardrobes awaits you, along with two additional bedrooms, another full bathroom with built-in wardrobes. In addition, you can enjoy beautiful views and the possibility of making an attic. The ground floor has a large living room with large windows and access to the garden. The house has natural gas heating, double glazed windows, swimming pool, green areas and a paddle tennis court. With 200 m² built, 3 bedrooms, 3 bathrooms, terrace, built-in wardrobes, storage room, garage and a construction from 1994. Don't miss your opportunity to live in this charming south facing home.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1975.0,https://www.idealista.com/inmueble/103138766/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/96/6a/1180865135.jpg,TERESA BERGANZA,False,-4.1364197,Zaburdón - Monte Escorial,San Lorenzo de El Escorial,nan,chalet,False,nan
3,Madrid,300.0,True,False,"{'subtitle': 'Centro - Casco Histórico, San Lorenzo de El Escorial', 'title': 'Semi-detached house in Claveles'}",True,4,True,nan,False,41,06394,es,nan,499000.0,102443438,40.5987951,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"We sell a beautiful and bright semi-detached house in San Lorenzo de El Escorial. Upon accessing the exterior of the house, we find a wonderful terrace and a garden area with multiple possibilities. To access the main floor we have a glass porch and the main door to access the house. The first thing we find when entering is a hall from which we access a beautiful and large living room with a large window and beautiful natural light. On this same floor we have a very large kitchen with a clothesline and access to the garden. We also have a practical toilet to serve the ground floor and an office or bedroom for very versatile use. From this same floor we access a beautiful garden, with a green area and a seating area. On the second floor, from which we access via wide and comfortable stairs, we find a master bedroom with a dressing room and a complete en-suite bathroom. In the hall on this same floor we have a full bathroom to serve the other two double bedrooms, both with built-in wardrobes. Going up the other flight of stairs we will find a dream attic with unbeatable natural light, beautiful views, open plan and with multiple possibilities of use. From the street we have direct access to a very large garage and an extraordinary current storage area but with the possibility of doing what each one wants (cellar, living room, games room, workshop... ) Better see it! . The urbanization has a community pool, a bus stop on the parallel street and is close to supermarkets, schools, green areas, a 5-minute drive from the El Escorial central hospital and also from the health center.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1663.0,https://www.idealista.com/inmueble/102443438/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/d4/0b/1155876449.jpg,CLAVELES,False,-4.1341763,Centro - Casco Histórico,San Lorenzo de El Escorial,nan,chalet,False,nan
2,Madrid,298.0,True,False,"{'subtitle': 'Zaburdón - Monte Escorial, San Lorenzo de El Escorial', 'title': 'Detached house in Monte Escorial'}",True,4,True,nan,False,41,nan,es,nan,674900.0,102653755,40.6079372,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Real estate agency in San Lorenzo de El Escorial, HOGARES San Lorenzo de El Escorial SELLS, exclusively, this independent villa in the best urbanization of San Lorenzo de El Escorial. Are you looking for a home that combines comfort and tranquility? This independent chalet is your answer! This property has everything you need to live. 4 bedrooms 2 Bathrooms (one of them en suite) Spacious kitchen, with pantry Living room with access to the terrace and garden 143 m² garage 1050 m² plot � Featured Features: Construction from 2003 in perfect condition. PVC windows with double Climalit glass, thermal break and metal shutters. Heating and water system with diesel. Prepared to install an existing fireplace with flue. Solid doors and armored entrance door. Garden with two water intakes for irrigation. Untapped construction potential on the plot (There is still buildability). 30 cm wide wall with double air chamber to avoid humidity. The garage floor is raw, it could be used by making another independent home on that floor. Live the Luxury of the Urbanization! Enjoy an exclusive lifestyle with access to a wide range of amenities: 2 pools to cool off on sunny days, one for children and one for adults. 4 tennis courts. 2 paddle tennis courts. 2 fronton courts and 1 squash court. 2 soccer and basketball fields. Gym. Sauna to relax after a busy day. Social Club. Bar Restaurant. In addition, it has a team of day and night concierges to solve any problem that may arise. � Ideal Location: Located at the quiet end of the street, this chalet offers the serenity you are looking for, just a 5-minute walk from the commercial area, services, the hospital, the Antonio Robles school and the mountain. Communication with public transport: Perfectly connected with an urban and interurban bus stop very close to Madrid and the center of San Lorenzo de El Escorial. RENFE station 5 minutes by car and 30 minutes on foot. Hogares San Lorenzo offers the possibility of 100% financing of your mortgage loan, managed by our financial intermediation department, ""FinanHogar"" Don't miss this opportunity to acquire an exceptional property. Call us today to schedule a visit and make your dream of living in a dream villa come true. Your dream home awaits you!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2265.0,https://www.idealista.com/inmueble/102653755/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/f9/34/1162695646.jpg,Monte Escorial,False,-4.1283117,Zaburdón - Monte Escorial,San Lorenzo de El Escorial,nan,chalet,False,nan
2,Madrid,110.0,True,False,"{'subtitle': 'Abantos - Carmelitas, San Lorenzo de El Escorial', 'title': 'Terraced house in Lepanto'}",True,3,True,nan,False,34,Lepanto 60,es,nan,194900.0,103394031,40.5954254,False,nan,sale,nan,"Real estate agency in San Lorenzo de El Escorial INMOBILIARIA HOGARES San Lorenzo de El Escorial SELLS, exclusively, this exceptional villa in the cooperative area. Discover this gem of a home, a semi-detached house with infinite possibilities! With a total area of 110 m2 distributed over three floors. Upon entering, you will be greeted by a welcome hall that harmoniously connects with the kitchen, the cozy living room and a practical toilet. Access to the other two floors is located from the living room. On the first floor, there are three well-distributed rooms, two of them with spectacular views towards Madrid and the third with views of Mount Abantos and its own closed terrace. We also have a shared full bathroom on this floor. On the -1 floor, we have a large room with a water inlet and outlet in which we could currently make a bathroom. In addition to the possibility of opening direct access to the rear terrace, being able to choose whether to access it from the living room or from this room. This urbanization surrounds you in an oasis of nature, with its green areas and children's areas, ensuring entertainment for each member of the family. In addition, your parking needs are within your reach with a community parking lot that guarantees comfort and peace of mind. HOGARES SAN LORENZO GIVES YOU THE POSSIBILITY OF FINANCING UP TO 100% OF YOUR MORTGAGE LOAN, PROCESSED WITH OUR FINANCIAL INTERMEDIATION DEPARTMENT ""FINANHOGAR"". Contact us today to discover more about this property and start your new life in your new home in San Lorenzo de El Escorial!",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,1772.0,https://www.idealista.com/inmueble/103394031/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/17/f3/1188157793.jpg,Lepanto,False,-4.1458702,Abantos - Carmelitas,San Lorenzo de El Escorial,nan,chalet,False,nan
5,Madrid,344.0,True,False,"{'subtitle': 'Abantos - Carmelitas, San Lorenzo de El Escorial', 'title': 'Detached house'}",True,4,True,nan,False,71,06168,es,nan,730000.0,94699809,40.5896304,False,nan,sale,nan,"Exclusive Luxury Villa in the best area of San Lorenzo de El Escorial, 344 meters on a plot of 631 meters. Main Floor: Main Living Room with Fireplace and Dining Room, Wooden Ceiling with beautiful views of the Monastery and the mountains, Furnished kitchen and Ceiling lined with wood. Full bathroom, bedroom with bathroom inside the room. Fully glazed terrace with magnificent views. First Floor: Two bedrooms, the main one with a full bathroom, and access to the terrace, the other bedroom is very spacious, with access to a glazed terrace, built-in wardrobes in the two bedrooms and a full bathroom. Second Floor: Attic and storage room, diesel tank boiler room. Ground Floor: Living room with fireplace, and access to the Garden and the Pool. Private Garden, Pool, house for guardians. good condition, oil heating, wood and stone interiors. Windows and terraces with climalit enclosures. two minutes from the center of San Lorenzo and the Monastery of El Escorial.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2122.0,https://www.idealista.com/inmueble/94699809/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/41/d9/1148822815.jpg,Abantos - Carmelitas,False,-4.1527161,Abantos - Carmelitas,San Lorenzo de El Escorial,nan,chalet,False,nan
1,Madrid,80.0,True,False,"{'subtitle': 'Abantos - Carmelitas, San Lorenzo de El Escorial', 'title': 'Flat'}",True,3,True,True,False,29,J100701,es,False,185000.0,102961335,40.5978451,False,nan,sale,nan,"GRUPO AVANZA INMOBILIARIA is pleased to offer you for sale this home with a terrace and impressive views, very bright and a stone's throw from the center of San Lorenzo de El Escorial. The house is located in an environment of beautiful chalets and low houses, with large garden areas and easy parking at the door of the house and at the same time, a stone's throw from the center of town. It is very well connected, with bus lines a minute walk from the house. The house consists of a large entrance hall, a very bright living/dining room, with direct access through a large window to the terrace, an unfurnished kitchen, 3 bedrooms, the main one with a built-in wardrobe and a large bathroom. The qualities of the home are as follows: terrazzo floors, large windows in all rooms, pre-installation of natural gas, large and comfortable marble stairs to access the home, south orientation, etc.. . Very quiet area and away from noise but nevertheless with all the services at your fingertips, area of bars and restaurants, pharmacy, supermarkets, schools, health center, etc. TAKE ADVANTAGE OF THIS OPPORTUNITY! Ideal for investors. Don't hesitate to call us, we will be happy to provide you with more information or arrange a visit. AVANZA GROUP. SAN LORENZO DE EL ESCORIAL. REF: J100701.",False,{'typology': 'flat'},renew,2313.0,https://www.idealista.com/inmueble/102961335/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/2d/fb/1173269465.jpg,Abantos - Carmelitas,False,-4.141627,Abantos - Carmelitas,San Lorenzo de El Escorial,2,flat,False,nan
