bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
3,Madrid,331.0,True,False,{'title': 'House'},False,5,True,nan,False,98,EG5850,es,nan,489900.0,102704020,40.4485229,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Alcalá Real Estate exclusively markets and puts at your disposal this wonderful semi-detached house in one of the most exclusive urbanizations in the entire Henares corridor.With five bedrooms and three full bathrooms, this 331-meter built house offers ample space for your family.In addition to a fabulous garden on a plot of 557 square meters.  It is distributed over three floors: completely open basement with windows and natural light of about 118 square meters according to cadastre, plus ground floor and first floor.On the ground floor we find a very large independent kitchen of about 18 useful square meters that can be converted into an American kitchen attached to the living room and with direct access to the previous patio.Living room with fully functional fireplace of about 30 useful square meters.Large hallway, a full bathroom and two similar rooms of about 11 square meters.On the first floor, the house has another bathroom and three bedrooms, one of them measuring 19 square meters that functions as the main one with a dressing area, with the third bathroom incorporated into a suite that is totally exterior and has a window.Other features to highlight: double aluminum windows with double glazed glass, closed fireplace with cassette in the living room, marble on the ground floor and herringbone oak parquet on the first floor.Diesel boiler with built-in storage tank and independent water heater in one of the bathrooms.Built-in wardrobes in the bedrooms and the hallway, air conditioning in all rooms. Live in a super residential and modern urbanization with all the services within it within walking distance: schools, parks, shopping centers, restaurants, post office, cultural center and delegate office of the Villalbilla town hall.In terms of security, this urbanization also has access control on both doors 24 hours a day, every day of the year.Don't miss this unique opportunity to make this house your home.  Contact us today to schedule a no-obligation visit and discover in situ everything this property has to offer for your family.We do not charge commission to the buyer.Visiting this property is an excellent opportunity to appreciate first-hand all the amenities and features that make this place a unique choice.Don't hesitate to contact us to request more information and schedule a visit as soon as possible! As a real estate agency we offer you financing at no cost, contact us without obligation. The meters of the home are contrasted according to cadastre/registry.This announcement is not binding and may contain errors.It is shown for informational purposes and is not contractual.The sales prices do not include legal taxes or deed expenses.",False,{'typology': 'chalet'},good,1480.0,https://www.idealista.com/inmueble/102704020/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/5d/1d/1164400014.jpg,Villalbilla,False,-3.3697195,Villalbilla,nan,chalet,False,nan
5,Madrid,900.0,True,False,{'title': 'Detached house in Calle Almería'},True,6,False,nan,False,73,VT2446i,es,nan,950000.0,101875156,40.4537083,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Do you want peace of mind? DON'T miss this great opportunity just a few kilometers from Madrid! Magnificent independent villa of 900m² in the ZULEMA URBANIZATION, located on a large garden plot of 2,000m², with a heated indoor pool and tennis court. It has four independent apartments, with a living room, bedroom and private bathroom. It is distributed in three heights as follows: Low level: * Entrance hall. * Large living room - dining room of 40m², with granite fireplace, marble floors, large windows and unobstructed views of the garden and pool. * Large independent kitchen with office area, fully furnished with high and low furniture with large storage capacity. It has independent access to the outside of the house. * Bedroom and office with large windows and clear views. * Full bathroom with bathtub. First floor: * Three independent apartments, each of them has a large living room, bedroom, bathroom with bathtub and access to a separate attic. * Fourth apartment with a large living room, two separate bedrooms, a full bathroom with a bathtub and access to a separate attic. Basement: Large 300m² garage, with capacity for 6 cars. As for its qualities, it has individual oil heating, marble and parquet floors, double glazed tilt-and-turn windows and built-in wardrobes. LARGE PLOT OF 2,000M². It has a closed heated pool, tennis court, automatic irrigation tank, 24-hour security and night access control. Very quiet residential area, 25km from Madrid, with all services around, schools, health centers, supermarkets, sports centers, bus stops (231, 232), and with easy access to the M300 highway. Call us without obligation. Reference: VT2449i.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1056.0,https://www.idealista.com/inmueble/101875156/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/66/54/1140988242.jpg,Calle Almería,False,-3.3695373,Villalbilla,nan,chalet,False,nan
3,Madrid,346.0,True,False,"{'title': 'Detached house in Calle Pinar de Abantos, 52'}",False,3,False,nan,False,29,25,es,nan,359000.0,103858744,40.431008,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 25 SINGLE-FAMILY SEMI-DETACHED HOUSES, in INDIVIDUAL PLOTS of up to 400 m2. The houses are distributed on two floors with the OPTION of a THIRD FLOOR ABUHARDILLADA, and have a private front patio, ample space to park 2 large vehicles and large side and rear gardens with the possibility of incorporating a PRIVATE POOL. Homes with modern architecture, functional and bright, with a selection of top-level qualities that make Villas del Mirador a unique development in Villalbilla. At Villas del Mirador you will enjoy the tranquility of living surrounded by nature in an environment with all the comforts and services. The promotion is located in the El Mirador de Villalbilla Urbanization, an area characterized by large green spaces, pedestrian walkways and cycle paths in an enviable natural environment, with large green areas, parks and sports areas, all within a minute's walk from the bilingual school. Educrea concerted and very close to the Robledal Golf course. The town of Villalbilla has all the services and shops, medical centers, supermarkets, banks, gas stations and large sports facilities with paddle tennis and tennis courts, soccer fields, gyms, indoor swimming pools and summer swimming pools. All this with access to the M-300, A2, R2, R3 and M50, placing you in a few minutes from the Corte Ingles de la Garena and the Alcalá de Henares Renfe station, 20 minutes from the airport and 30 minutes from the center of Madrid. Do not miss this excellent opportunity to live in an ideal natural environment to enjoy family life with all the services and magnificent communications.",True,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",newdevelopment,1038.0,https://www.idealista.com/obra-nueva/103858744/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/94/e9/1105664548.jpg,"Calle Pinar de Abantos, 52",False,-3.2917159,Villalbilla,nan,chalet,False,nan
1,Madrid,117.0,False,False,"{'title': 'Flat in Gonzalo de Berceo, 14'}",False,2,False,True,False,31,nan,es,True,152000.0,103867301,40.4372087,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"INMOBILIARIA DE LA TORRE sells the sale of an apartment with a garage and a storage room in Villalbilla (El Viso). The house is on the second floor, it has two bedrooms with built-in wardrobes, a fully furnished independent kitchen with a drying terrace, and a living-dining room. It is very well distributed and the state of conservation is excellent. It has very good views, has lots of light and is very quiet. It is in a closed area, there is a community pool and playground. It is an ideal home to live in as well as an excellent investment as it is an area in constant revaluation and growth, it is equipped with commercial and educational services and with easy access to the A2, A3, M45, very close to Torrejón de Ardoz and Alcalá de Henares.",False,{'typology': 'flat'},good,1299.0,https://www.idealista.com/inmueble/103867301/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/f0/91/1202640003.jpg,"Gonzalo de Berceo, 14",False,-3.3580456,Villalbilla,2,flat,False,nan
1,Madrid,74.0,False,False,{'title': 'Detached house'},False,2,False,nan,False,32,EX03924,es,nan,175000.0,103874832,40.4368368,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Exclusivas Alcalá offers for sale in the El Robledal Urbanization (Villalbilla) this villa with spectacular views of the Villalbilla Valley. The house built on a plot of almost 1000 m2, has a living room with fireplace, 2 bedrooms with built-in wardrobes, a full bathroom with a bathtub, a kitchen with access to the garden and a porch with a terrace with beautiful views of the valley. In the back we have a Large garage with different rooms and a small cellar. We find the plot with different types of trees and a swimming pool with a panoramic view of the mountains. In the lower part of the plot we have a small guest house with a living room, bathroom and garage (to renovate). The house needs a general update to suit the future buyer, it is located in a privileged environment surrounded by nature and with all kinds of services around (schools, health center, shops, gas stations, playgrounds, etc. ) 10 minutes from Alcalá de Henares. If you want to visit this idyllic place and start building the house of your dreams, do not hesitate to contact us and we will be happy to arrange a visit with our commercial department. Also remember that you will not be alone in the process of purchasing the house, you will be accompanied at all times by our commercial and Legal - Financial team. We are API (Real Estate Agents). If you like this house and need financing, do not hesitate to ask us without obligation. We have the solution so you can buy your home. This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual. The sales prices do not include legal taxes or deed expenses.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2365.0,https://www.idealista.com/inmueble/103874832/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/5b/b3/1202884146.jpg,Villalbilla,False,-3.2877345,Villalbilla,nan,chalet,False,nan
3,Madrid,314.0,True,False,"{'title': 'Detached house in Calle Almendro, 5'}",False,4,False,nan,False,100,EG5897,es,nan,471000.0,103305708,40.4353555,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Discover the perfect harmony between modern elegance and natural serenity in this impressive home located in the prestigious El Robledal urbanization, in Villalbilla.  With 314 m2 of construction on a generous 1011 m2 plot, this residence redefines the concept of home. Upon entering, a generous porch invites you to explore a dreamlike living room, enhanced by the warm light of a spectacular fireplace with cassette (LaKunza brand).The open-plan kitchen, with a central island, is illuminated by natural light filtered by two large Velux on the ceiling, creating an open and lively living space.High ceilings and double glazed windows with double thermal bridge add a touch of modernity and energy efficiency. In the kitchen area we have another exit to the plot at the back. A short flight of stairs leads to three bedrooms and a meticulously designed bathroom with a shower, in addition to the master suite, this is more than a bedroom, it is a complete sanctuary with its own bathroom with a shower, and a luxurious dressing room and a living room. additional with a bathtub strategically placed to enjoy views of the oak forest.A fireplace in the room completes this unique experience. On the ground floor, a self-contained apartment with kitchen and bathroom offers flexibility and privacy, ideal for guests or as a creative space.The fireplace adds a cozy touch to this freestanding nook. A detached garage on the plot, currently used as a storage room, provides additional storage. Bask in the sun at the strategically south-facing pool, surrounded by exquisite landscaping.  The secure perimeter of the property is marked by a stone wall and fence, providing privacy and harmonious connection with the surrounding area. Committed to respecting the environment, the property has a pellet boiler (Domusa bioenergi class brand) for heating and hot water using an electric water heater and solar panels, guaranteeing a minimal ecological footprint.In addition, these are prepared for expansion and installation for use with batteries. The parquet and porcelain floors in bathrooms reflect the meticulous attention to detail, creating a luxurious atmosphere in every corner of the residence. Discover the lifestyle you always dreamed of in this exclusive property in El Robledal.Schedule your visit now and immerse yourself in the experience of elegant and sustainable living! Meters of the home verified with cadastre/registry. This announcement is not binding and may contain errors.It is presented for informational purposes and is not contractual in nature. The sales prices do not include legal taxes or deed expenses..",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1500.0,https://www.idealista.com/inmueble/103305708/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/94/f1/1185214652.jpg,"Calle Almendro, 5",False,-3.278227,Villalbilla,nan,chalet,False,nan
3,Madrid,140.0,False,False,{'title': 'Terraced house in Calle Sierra de la Demanda no number'},False,3,False,nan,False,16,nan,es,nan,265990.0,103876100,40.4321058,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"For sale in Villalbilla is this magnificent 140 m2 townhouse. Distributed over three floors, it has 3 double bedrooms, 2 bathrooms and 1 toilet. The kitchen has been renovated and is furnished, with granite countertops. In addition, it has a glazed clothesline and a spacious living room. Outside, it has a free plot of approximately 70 m2 and a porch for one car. The bedrooms have built-in wardrobes, and the master bedroom has a full bathroom. In addition, it has a 35 m2 equipped attic in which it can be expanded into bedrooms. Located in a privileged area, close to transportation, parks and garden areas.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1900.0,https://www.idealista.com/inmueble/103876100/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/94/18/1202924160.jpg,Calle Sierra de la Demanda no number,False,-3.2875649,Villalbilla,nan,chalet,False,nan
3,Madrid,180.0,True,False,{'title': 'House'},False,4,False,nan,False,101,EG5927,es,nan,289000.0,103572592,40.4344434,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Semi-detached house, 180 m2 built with 4 bedrooms and 3 bathrooms, attic, natural gas heating, pre-installation of air conditioning, large covered garage, windows with thermal break, extruded aluminum, motorized garage door, wooden floors, marble staircase, pre-installation for electric car and pre-installation for photovoltaic solar panels, top quality, unbeatable view, surrounded by nature, all services, school, bus, pharmacy, banks, supermarket, etc. The meters of the house are contrasted according to cadastre/registry. This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual. The sales prices do not include legal taxes or deed expenses..",False,{'typology': 'chalet'},good,1606.0,https://www.idealista.com/inmueble/103572592/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/5d/04/1193721889.jpg,Villalbilla,False,-3.2870394,Villalbilla,nan,chalet,False,nan
2,Madrid,329.0,True,False,{'title': 'Detached house'},True,4,False,nan,False,54,W-02SOMG,es,nan,473000.0,102007670,40.4498944,False,nan,sale,nan,"Spectacular house in Villabilla Engel & Völkers presents this spacious house of 327 m2, with a wonderful garden on a plot of 1029 m2, is located in the prestigious area of Villalbilla, specifically in El Zulema. This property offers an exceptional lifestyle and an enviable quality of life. Upon entering the house, you will be greeted by a spacious and bright foyer that will lead you to the impressive living room. This space features large windows that let in abundant natural light and offer panoramic views of the lush garden. The living room also features a fireplace, perfect for creating a warm and cozy atmosphere during the cooler months. The kitchen is a perfect place for food lovers. Spacious, with plenty of light and storage space, making it the heart of the house and an ideal space to gather with family and friends. The property has 4 bedrooms, all of them spacious and bright, and equipped with fitted closets.  The garden of this property is truly impressive. With an extension of 1029 m2, it offers a large and well-kept space, perfect for relaxing outdoors, organizing events or enjoying moments of peace and tranquility surrounded by nature. In addition, the house has other outstanding amenities, space to set up a workshop, a games room or home cinema, and a gym room. The location of this property in Villalbilla is exceptional. It is located in a quiet and safe residential area, perfect for those looking for a peaceful life, but with easy access to services, stores, restaurants and schools. Don't miss this opportunity to make this house your home! El Zulema, located in Villalbilla, is a charming place to establish your home and enjoy an exceptional quality of life. This residential area offers a quiet and peaceful environment, surrounded by beautiful natural landscapes and a family atmosphere. Villalbilla is located just a few kilometers from Madrid, allowing you to enjoy the tranquility of living in a more rural environment, but with the convenience of being close to a big city. This strategic location gives residents the opportunity to enjoy the best of both worlds: the serenity of the countryside and the proximity to modern amenities and services. The Zulema stands out for its ample green areas and open spaces, perfect for enjoying outdoor activities such as biking, hiking or simply relaxing in the middle of nature. It also has parks and recreational areas, ideal for children to play and have fun in a safe environment. In terms of services, it has a wide range of amenities nearby. You will find supermarkets, stores, restaurants, bars and cafes nearby, making it easy to access everything you need for daily life. In addition, there are quality educational centers, such as schools and colleges, to ensure an excellent education for the youngest members of the family. It offers public transport connections and easy access to the main communication routes. This will allow you to move comfortably to other areas of interest, such as Madrid or neighboring towns, both by car and by public transport. In addition, Villalbilla offers a variety of cultural and leisure activities for the whole family. From local events and festivals to sports and recreational activities, there is always something exciting to do in this vibrant community.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1438.0,https://www.idealista.com/inmueble/102007670/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/4c/82/1190749992.jpg,Villalbilla,False,-3.3725877,Villalbilla,nan,chalet,False,nan
3,Madrid,456.0,True,False,"{'title': 'Detached house in Calle Pinar de Abantos, 52'}",False,3,False,nan,False,29,1,es,nan,379000.0,103811255,40.431008,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 25 SINGLE-FAMILY SEMI-DETACHED HOUSES, in INDIVIDUAL PLOTS of up to 400 m2. The houses are distributed on two floors with the OPTION of a THIRD FLOOR ABUHARDILLADA, and have a private front patio, ample space to park 2 large vehicles and large side and rear gardens with the possibility of incorporating a PRIVATE POOL. Homes with modern architecture, functional and bright, with a selection of top-level qualities that make Villas del Mirador a unique development in Villalbilla. At Villas del Mirador you will enjoy the tranquility of living surrounded by nature in an environment with all the comforts and services. The promotion is located in the El Mirador de Villalbilla Urbanization, an area characterized by large green spaces, pedestrian walkways and cycle paths in an enviable natural environment, with large green areas, parks and sports areas, all within a minute's walk from the bilingual school. Educrea concerted and very close to the Robledal Golf course. The town of Villalbilla has all the services and shops, medical centers, supermarkets, banks, gas stations and large sports facilities with paddle tennis and tennis courts, soccer fields, gyms, indoor swimming pools and summer swimming pools. All this with access to the M-300, A2, R2, R3 and M50, placing you in a few minutes from the Corte Ingles de la Garena and the Alcalá de Henares Renfe station, 20 minutes from the airport and 30 minutes from the center of Madrid. Do not miss this excellent opportunity to live in an ideal natural environment to enjoy family life with all the services and magnificent communications.",True,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",newdevelopment,831.0,https://www.idealista.com/obra-nueva/103811255/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/94/e9/1105664548.jpg,"Calle Pinar de Abantos, 52",False,-3.2917159,Villalbilla,nan,chalet,False,nan
