bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
3,Madrid,320.0,False,False,{'title': 'Semi-detached house'},False,6,True,nan,False,47,nan,es,nan,385000.0,98428157,40.2176257,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Su Espacio Inmobiliaria presents for sale this magnificent corner semi-detached house, located very close to the center of the municipality with all services at hand. The house has an area of 320 square meters distributed over two floors plus an attic located on a 251-meter plot. The main floor consists of a spacious entrance hall, living room/bedroom, fitted and recently renovated kitchen with access to a covered porch and gazebo, laundry room, toilet, pantry and a large separate living room with fireplace and access to the rear garden. Closed garage for one car with automatic door. Going up to the first floor we find 5 large bedrooms with fitted wardrobes in all of them and two complete bathrooms, one of them en suite. The bathroom in the master bedroom has a hydromassage bathtub and a walk-in shower. In the second bathroom it has a shower with a hydromassage column. Both have been completely renovated. Finally, we find a large, completely open-plan loft equipped with casement windows that give natural light and cross ventilation. It has many improvements made, being in perfect condition. To highlight among the improvements is the waterproofing of the roof, completely renovated and with all the slate changed. Electric shutters in many of the rooms. Stoneware and marble floors. White aluminum Climalit windows. Oil heating and air conditioning in several rooms. Outside we find a beautiful and well-kept garden, with automatic irrigation in flower boxes. Covered porch and gazebo awning. Call us and come visit it, you will love it. No purchase commissions. We process your financing to get you the best conditions.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1203.0,https://www.idealista.com/inmueble/98428157/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/3c/e1/1011916505.jpg,Griñón,False,-3.8515666,Griñón,nan,chalet,False,{'groupDescription': 'Featured'}
3,Madrid,230.0,True,False,{'title': 'Semi-detached house in Calle los Arcos'},True,4,True,nan,False,56,8394-PV-M,es,nan,320000.0,103814426,40.2115888,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Mr. House Real Estate sells FANTASTIC SEMI-DETACHED VILLA WITH POOL in the heart of Griñón WITHOUT COMMISSIONS! On this occasion, Mr. House Real Estate offers you a 230m2 semi-detached house in Griñón. This magnificent single-family home is built on a 250m2 plot and is distributed over 3 floors with the following configuration: - GROUND FLOOR: We find a large living-dining room, updated kitchen, toilet and access to patios and garage. - FIRST FLOOR: It has 3 large bedrooms and two full bathrooms (one of them en suite). In addition, all bedrooms have access to a TERRACE, one of them the impressive size of a SOLARIUM. - ATTIC: Open plan room currently used as a winter living room and occasional bedroom. This home is equipped with oil heating, air conditioning in all the main rooms, wooden floors in the bedrooms and stoneware in the rest, double glazed windows, automated garage access doors, etc. Its location is unbeatable next to all kinds of services. It is close to shops, educational centers, City Hall, post office, buses, etc. REQUEST MORE INFORMATION WITHOUT OBLIGATION! In Mr. House Real Estate WE DO NOT CHARGE PURCHASE OR MORTGAGE MANAGEMENT COMMISSIONS!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1391.0,https://www.idealista.com/inmueble/103814426/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/62/0c/1201043272.jpg,Calle los Arcos,False,-3.8482032,Griñón,nan,chalet,False,nan
3,Madrid,309.0,True,False,{'title': 'Semi-detached house'},False,5,True,nan,False,33,01946,es,nan,390000.0,102133057,40.2139713,False,nan,sale,nan,"GRIÑÓN INMOBILIARIA presents this chalet on a sunny and landscaped plot, several rooms and gazebos. The house is comfortable and distributed over 3 floors: basement with living room and games room, gym, boiler room. Main floor with 1 bedroom, living/dining room, kitchen with office, 1 bathroom and large glass porch. First floor with 4 bedrooms and 2 bathrooms /one in the master bedroom/ and a very large glazed terrace. The area is quiet, the house is comfortable, the atmosphere is cozy. At Griñón real estate we are convinced that selling a property is a difficult decision, since it involves a process. Our salespeople will be with you the entire journey. We provide: Legal and administrative assistance and advice; Studies on the area market, free valuation of your home; We promote your property in all the necessary national commercial media, to find the ideal buyer; We adapt to your needs. call and check it out. We have a very broad customer base and this helps us speed up the search time. It is also worth noting that GRIÑÓN INMOBILIARIA manages all the necessary steps until reaching the notary, we make sure that this journey is quick, easy and pleasant. We are at c/Juan Carlos I N7 local 7 Griñón Madrid tel. and.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1262.0,https://www.idealista.com/inmueble/102133057/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/1a/a5/1145375569.jpg,Griñón,False,-3.8622718,Griñón,nan,chalet,False,nan
3,Madrid,314.0,True,False,{'title': 'Detached house'},False,5,True,nan,False,25,nan,es,nan,419900.0,102458612,40.2102021,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Your Real Estate Space presents for sale an independent villa on a plot of 500 square meters with a constructed area of 314 meters. The house is distributed over two floors plus a basement. The ground floor consists of a covered porch, a large hall, a toilet, a kitchen, a large bedroom with an en-suite bathroom and a separate living room with double access and access to the porch. The first floor consists of 4 bedrooms and a full bathroom. Finally, it has a large garage for several cars and a storage room. Wood-colored aluminum windows, stoneware floors, oil heating. Outside it has a beautiful garden with a 9x4 pool. Quiet residential area. NO PURCHASE COMMISSIONS. CALL US AND COME VISIT IT.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1337.0,https://www.idealista.com/inmueble/102458612/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/2d/5c/1156355915.jpg,Griñón,False,-3.83535,Griñón,nan,chalet,False,nan
5,Madrid,366.0,True,False,{'title': 'Detached house'},False,6,True,nan,False,31,01916,es,nan,560000.0,100363288,40.2140091,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","GRIÑON INMOBILIARIA sells this spectacular house with all the comforts for a family. We enter a charming garden with a heated indoor pool, a very large porch and part of the garden with natural grass. The entrance shows us the 2 floors of the house with a lot of space and natural light, with 6 bedrooms, 5 bathrooms, a very spacious designer living room and dining room, a very comfortable and cozy kitchen. In the basement there are the garages and a washer dryer room. The windows are double glazed, white doors, smooth paint. The design and dimensions of the interior and exterior make you feel very comfortable and relaxed, adding the quality of living in a town like Griñón! At Griñón real estate we are convinced that selling a property is a difficult decision, since it involves a process. Our salespeople will be with you the entire journey. We provide: Legal and administrative assistance and advice; Studies on the area market, free valuation of your home; We promote your property in all the necessary national commercial media, to find the ideal buyer; We adapt to your needs. SALE WITHOUT EXCLUSIVE. We have a very broad customer base and this helps us speed up the search time. It is also worth noting that GRIÑÓN INMOBILIARIA manages all the necessary steps until reaching the notary, we make sure that this journey is quick, easy and pleasant. We are at c/Juan Carlos I N7 local 7 Griñón Madrid tel. and.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1530.0,https://www.idealista.com/inmueble/100363288/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/5c/40/1080699170.jpg,Griñón,False,-3.8585027,Griñón,nan,chalet,False,nan
3,Madrid,205.0,False,False,{'title': 'Semi-detached house'},False,3,True,nan,False,43,nan,es,nan,389000.0,103636230,40.2117724,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Your Real Estate Space presents a fantastic semi-detached house for sale in Griñón. The house has a constructed area of 205 square meters distributed over two floors plus an attic located on a 260 square meter plot. Upon entering the house we are greeted by a small front patio with planters and exterior lighting. Inside, the ground floor is distributed in a large furnished kitchen with access to the garden, a room for a laundry room and pantry, a toilet and a separate living room with fireplace and access to a covered porch. The first floor consists of three bedrooms with lined and dressed built-in wardrobes and two full bathrooms, one of them en suite. The master bedroom also has a pleasant solarium terrace. Finally, we find a large fitted out attic, lined with wood, very bright with Velux windows. The house is in perfect condition, with many improvements made. Smooth paint, completely renovated bathrooms, individual natural gas heating, hot/cold air pump in all rooms, PVC windows with thermal break and lockable bars throughout the house. Insulation on all exterior walls. Outside, it has 180 meters of free plot, mostly paved with printed concrete, barbecue area, swimming pool and covered porch, where you can enjoy family and friends all year round. It is located in a residential area very close to the center of the municipality and with green areas and sports facilities in the surroundings. Don't miss this opportunity and come visit it. NO PURCHASE COMMISSIONS. FINANCIAL DEPARTMENT TO ACHIEVE THE BEST CONDITIONS ON THE MARKET. DO YOU HAVE TO SELL YOUR HOME? WE TAKE CARE OF THE ENTIRE HOME CHANGE PROCESS TO MAKE YOUR LIFE EASIER.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1898.0,https://www.idealista.com/inmueble/103636230/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/bd/69/1195736064.jpg,Griñón,False,-3.8436279,Griñón,nan,chalet,False,nan
7,Madrid,573.0,True,False,{'title': 'Detached house in Abrantes'},True,5,False,nan,False,72,CHALET GRAN LUJO GRIÑON,es,nan,795000.0,98792832,40.2176662,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","^**^SPECTACULAR INDEPENDENT GREAT LUXURY VILLA OF 573 m2 WITH A PLOT OF 750 m2, WITH AN UNBEATABLE LOCATION. ELEVATOR AND SWIMMING POOL^**^ This totally impeccable property consists of 3 floors, with an impeccable garden with natural grass and a swimming pool with a Jacuzzi area. It consists of 4 bedrooms, all en suite with bathroom. The master bedroom with a large separate dressing room. 5 full bathrooms and a courtesy toilet. 2 living rooms, the main one with dining area and fireplace, 2 kitchens, large leisure area with wine cellar, ironing area, 2 terraces. The house has an impressive double-height hall, with an elevator to all 3 floors. Indoor garage for 4 cars. The house is ready to move into, the walls are painted smooth and are in perfect condition, as are the floors, with underfloor heating throughout the house. Home automation pre-installation. Air coditioner in all the house. Electric and tilt-and-turn windows. Central vacuum. Interior duct of clothes with drop to laundry. Piped music throughout the house and alarm with connection to central. Light sensors at the entrances of the house and garage. The garden has an impressive swimming pool with heated, salinized water and a Jacuzzi area. Outdoor barbecue area. A true luxury of finishes throughout the house. 5 minutes walk from the town center and all services Come visit this fabulous house, it is waiting for you! You will not see an equal opportunity, you will love it…! Possibly one of the best luxury homes in the area…. This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1387.0,https://www.idealista.com/inmueble/98792832/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/fd/77/1023978231.jpg,ABRANTES,True,-3.8523375,Griñón,nan,chalet,False,nan
3,Madrid,269.0,True,False,{'title': 'House in Paseo del Carraperal'},False,5,True,nan,False,39,139975,es,nan,415000.0,103558698,40.211247,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"For sale exclusively with Housell, Call us and visit this spectacular house with a surface area of 269m² and a plot of 514 m², where you can enjoy time outdoors, in Griñón, Madrid. The spaciousness of this house provides a family with children all the space they need. It is high and has a spacious and bright living room, five large bedrooms, two full bathrooms, a practical toilet, a furnished kitchen, completely independent from the rest of the rooms and equipped with appliances. In addition, it has an additional living room, so you can enjoy your leisure time in good company. The chalet has a terrace and patio, which provide a lot of light to the property. To optimize your storage space, the house has a storage room and built-in wardrobes. The property is all exterior, it has a private garden where you will take advantage of the good weather, it is located on an easily accessible road and has two parking spaces so you can park comfortably. In addition, due to its west orientation, you will enjoy the sun in the afternoons, when the house is especially cozy. The house is sold unfurnished and is in perfect condition, ready to move into. As for the qualities, it has oil heating, PVC carpentry and wooden flooring, which gives a lot of warmth to the home. To make you feel more secure in your home, the main door is armored. This villa is located in a quiet area, although very well connected, very close to the bus stop. Call us and visit this house. At Housell we offer you a large selection of properties that adapt to your lifestyle. Don't miss this opportunity to find the perfect house for you. h1o3u9s9e7l5l.",False,{'typology': 'chalet'},good,1543.0,https://www.idealista.com/inmueble/103558698/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/32/40/1193305787.jpg,Paseo del Carraperal,False,-3.8366237,Griñón,nan,chalet,False,nan
3,Madrid,223.0,True,False,{'title': 'Detached house in Manantiales'},True,4,False,nan,False,29,nan,es,nan,443900.0,103352973,40.2217962,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"""F. 100% mortgage. ""HOGARES Griñón - Griñón real estate agency, puts at your disposal this independent Villa with garden. Highlight its spacious rooms and luminosity. The house is located in a quiet residential area, close to bus, pharmacy, c. health, schools, sports areas and the center of Griñón. Divided into 2 floors, it is distributed in: - Main floor: Entrance hall, living room, kitchen with office, 3 bedrooms and 2 bathrooms complete (one en suite). - Upper mezzanine: Living room with glazed terrace and fireplace, 1 master bedroom with bathroom complete en suite. - Plot: Fully settled with porch, planters with automatic irrigation, garage on the main floor and swimming pool. *Take advantage of our exclusive FINANCIAL services and carry out a personalized study. Thanks to our conditions, we get the best financing for your home. Visit our office at c/ Juan Carlos I nº2, Griñón (Madrid) for more information. We carry out all the procedures tailored to your needs, for the PURCHASE-SALE-RENTAL of your current or future Home.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1991.0,https://www.idealista.com/inmueble/103352973/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/d4/f8/1186831919.jpg,Manantiales,False,-3.8589465,Griñón,nan,chalet,False,nan
7,Madrid,573.0,True,False,{'title': 'Detached house'},False,5,True,nan,False,72,3373-6434,es,nan,795000.0,98793024,40.2160845,False,nan,sale,nan,"^**^GREAT LUXURY… SPECTACULAR INDEPENDENT VILLA OF 573 m2 WITH A PLOT OF 750 m2, WITH AN UNBEATABLE LOCATION. ELEVATOR AND SWIMMING POOL^**^ This totally impeccable property consists of 3 floors, with an impeccable garden with natural grass and a swimming pool with a Jacuzzi area. It consists of 4 bedrooms, all en suite with bathroom. The master bedroom with a large separate dressing room. 5 full bathrooms and a courtesy toilet. 2 living rooms, the main one with dining area and fireplace, 2 kitchens, large leisure area with wine cellar, ironing area, 2 terraces. The house has an impressive double-height hall, with an elevator to all 3 floors. Indoor garage for 4 cars. The house is ready to move into, the walls are painted smooth and are in perfect condition, as are the floors, with underfloor heating throughout the house. Home automation pre-installation. Air coditioner in all the house. Electric and tilt-and-turn windows. Central vacuum. Interior duct of clothes with drop to laundry. Piped music throughout the house and alarm with connection to central. Light sensors at the entrances of the house and garage. The garden has an impressive swimming pool with heated, salinized water and a Jacuzzi area. Outdoor barbecue area. A true luxury of finishes throughout the house. 5 minutes walk from the town center and all services Come visit this fabulous house, it is waiting for you! You will not see an equal opportunity, you will love it…! Possibly one of the best luxury homes in the area…. This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1387.0,https://www.idealista.com/inmueble/98793024/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/f1/98/1178264313.jpg,Griñón,True,-3.8508486,Griñón,nan,chalet,False,nan
