labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house in Calle País Vasco'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/9d/3b/1130680812.jpg,223.0,2332.0,True,89,False,Algete,es,nan,-3.5021595,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",True,False,chalet,4,False,Calle País Vasco,101693875,4294,nan,520000.0,nan,sale,https://www.idealista.com/inmueble/101693875/,nan,"FANTASTIC INDEPENDENT CHALET IN VALDERREY WITH BEDROOM ON THE GROUND FLOOR! We offer you an independent villa, in the best urbanization of Algete, due to the proximity of all services It consists of three floors distributed as follows In the main one, we access the dining room, with entrance to the kitchen and down to the living room with fireplace and direct access to the paved porch with awning. The kitchen, with two entrances, either through the hall of the house or through the dining room as we have mentioned previously. It is equipped with high and low cabinets and basic appliances. Even, exit to the clothesline and the garden We cannot fail to mention the bedroom, with an en-suite bathroom and a dressing area. Indispensable for this type of home! On the upper floor, three bedrooms, all with fitted wardrobes and the main one with an en-suite bathroom and air conditioning with heat pump. Again a bathroom with a shower tray and exterior window for the rest of the rooms. We go down to the basement, where the garage is located and a room with several storage areas to condition it as we like. Outside, the 450 m² garden, perfectly conditioned, with a part that is tiled and another, with natural grass and its wonderful private pool The town is perfectly communicated with Madrid through a wide network of intercity buses, some that leave from Algete and others that come from other municipalities. The main access road is the A-1, although it also has the M-50 ring road. Very close to La Moraleja, Las Tablas, Ciudad de Telefónica and BBVA ""La Vela"". Don't overthink it! Come visit it!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6058729,False,3
nan,False,{'title': 'Semi-detached house in Camino de los Malatones'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/4c/2a/1160541863.jpg,180.0,3222.0,True,41,False,Algete,es,nan,-3.5381682,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",True,False,chalet,3,False,Camino de los Malatones,102510067,ER189403,nan,580000.0,nan,sale,https://www.idealista.com/inmueble/102510067/,nan,"Located in the prestigious gated community of Prado Norte, this semi-detached villa represents the perfect combination of luxury, comfort and lifestyle. With a plot of 321 square meters, this property offers a generous space to enjoy with family or friends, with all the amenities one could wish for. The house has 3 bedrooms, one of them with en suite bathroom, which guarantees privacy and comfort for the residents and the possibility of a fourth bedroom in the attic area. It also has an additional guest toilet. The spaciousness of the bedrooms allows the creation of unique and functional personal spaces, perfect for resting and disconnecting. One of the highlights of this property is the large living room area. This space has been designed to offer comfort and elegance, with details that make it truly special. A glazed terrace connects to the living room, allowing you to enjoy the natural light and garden views all year round. Whether to relax with a good book, enjoy a cup of coffee or receive guests, this area adapts to all needs. The kitchen is a real gem in this villa. Fully equipped and with high quality finishes, it is the perfect place to unleash your culinary skills. It has enough space to create delicious meals and share special moments with family and friends. In terms of location, Prado Norte is a neighborhood that embodies tranquility and exclusivity. Surrounded by greenery and nature, it offers a relaxed atmosphere away from the hustle and bustle of the city. However, you don't have to sacrifice comfort, as it is located just minutes away from the city center and all urban amenities. Prado Norte is characterized by its wide tree-lined streets and serene atmosphere. It is the perfect place for those seeking an oasis of peace to escape the hustle and bustle of everyday stress. In addition, the proximity to parks and recreational areas makes it an ideal place for families and nature lovers. As for the amenities of the urbanization, this semi-detached villa is located in a gated community that offers a spectacular swimming pool and ample green areas. Here, you can enjoy sunny days by the pool or stroll through the manicured gardens with total privacy and security. The property has been completely refurbished to a high standard, which means it is ready to move into immediately. Top quality materials and modern design combine to create a luxurious and elegant atmosphere in every corner of the house. At GILMAR, they understand that buying or selling a property is a personal and emotional experience, and they are here to accompany you every step of the way. Their team of highly trained professionals is ready to provide you with expert advice and guidance, making sure you make informed and wise decisions. So, if you are looking for your dream home in Prado Norte or any other area of interest, don't hesitate to contact GILMAR. With their experience, commitment and passion for the real estate market, they will help you find the perfect property that suits your needs and desires. Since 1983, GILMAR has been fulfilling the dreams of their clients, and they are eager to do the same for you.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6161202,True,3
nan,False,"{'title': 'Semi-detached house in Calle Enrique Casas, 28110 Algete (Madrid), España'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/59/b4/1065021760.jpg,160.0,2652.0,True,55,False,Algete,es,nan,-3.5389101,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",True,False,chalet,4,False,"Calle Enrique Casas, 28110 Algete (Madrid), España",100013092,2333,nan,424348.0,nan,sale,https://www.idealista.com/inmueble/100013092/,nan,"Where is this house located? This semi-detached house for sale is located in Prado Norte - Algete, a municipality that belongs to the Community of Madrid.It is located 20 minutes from Plaza Castilla, 11 minutes from the R2 and M50 highways and fifteen minutes from Adolfo Suarez - Barajas airport, Madrid. The Pardo Norte urbanization is private and closed and is made up of 26 unique alpine-style chalets, with large common areas and a communal pool.The location is very close to the Burgos highway and Fuente el Saz de Jarama. How many square meters does the house have and on how many floors are they distributed? This semi-detached house was built in the year 2000, the current owners being the only ones. This house has been built on a 268m2 plot, with a constructed area of 160m2, distributed over three floors, the main floor, the first floor and the second floor with sloping ceilings. In addition, inside the farm we find a large 24m2 covered porch and space to park 3 vehicles.Outside you can park 2 more vehicles, at the door of the house. How many rooms does it have and where are each located? THE MAIN FLOOR: We enter through the hall and find the 30m2 living-dining room with fireplace, with access to the covered porch.The kitchen has an area of 20m2 and is fully furnished, being a large area in which we can have family life on a daily basis.We highlight in this room the 3 large windows, 1.40m each.On this same floor there is also a toilet, which has a large storage space under the stairs to the first floor. THE FIRST FLOOR: It has the master bedroom, with a full en-suite bathroom, 2 more bedrooms and a bathroom.The main bedroom has an area of 24m2, in addition to the furnished en-suite bathroom, with an exterior window, bathtub, and bidet.The remaining 2 bedrooms each have an area of 11m2 and the full bathroom that serves these two bedrooms also has an exterior window and bathtub. THE SECOND FLOOR WITH ATTIC FLOOR: Which has been renovated and turned into a spacious 35m2 suite room, fully equipped, with a large built-in wardrobe in the stairwell. What kind of qualities does this house have? The house has unbeatable construction qualities. This semi-detached house is heated by propane gas heating, with the possibility of switching to natural gas.The Sanier Duval boiler has an option for this change. In addition, it has fitted wardrobes in all bedrooms, hall and stairwell.Also air conditioning with heat pump in all rooms, fireplace in the living room, alarm, double climalit aluminum windows, stoneware, wooden and marble floors, wooden doors, armored access door to the house, etc. The exterior of the house is conditioned, with garden areas, ideal for family life. Does the urbanization have common areas? Yeah.It has spacious common areas and community pool. With what type of public transport can I move? Algete is very well connected with bus lines 1, 97 and 210, which have extensive schedules.It should be noted that the chalet has a bus stop at the door of the urbanization. What type of service does this municipality have? The municipality has numerous services, including public and private primary schools, secondary schools, its own town hall, health center, various shops, church, restaurants, supermarkets, veterinary centers, pharmacies, banks, post office, etc.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6125602,True,3
nan,False,{'title': 'Terraced house in de la Peña'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/55/9e/1191441570.jpg,198.0,2121.0,False,95,False,Algete,es,nan,-3.5003606,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",True,False,chalet,5,False,de la Peña,103499951,4392,nan,420000.0,nan,sale,https://www.idealista.com/inmueble/103499951/,nan,"TOWNHOUSE IN ALGETE! Beautiful property, impeccably designed, with two floors and distributed as follows We are greeted by a spacious hall decorated with beautiful exposed wooden beams, which leads us to the kitchen. This, with an office area, provided with wall and base furniture and basic appliances and entrance to the laundry room and pantry. A spacious living room with fireplace with access to the garden and two storage rooms under the stairs. A room, currently used as a dressing room with large closets The bathroom, with a shower tray, which will serve the rooms on this floor. We continue to the upper one. The distributor, on the one hand, shows us a living room that leads us to three bedrooms. On the other, two more bedrooms, one of them with a built-in wardrobe and the other with a dressing room. On this floor, the bathroom has a bathtub and velux window. Outside, the garden mentioned above, with an approximate area of 100 m², partly paved and partly grassed. It has a surface pool and tool room. The town is perfectly connected to Madrid through a wide network of intercity buses, some that leave from Algete and others that come from other municipalities. The main access road is the A-1, although it also has the M-50 ring road. Very close to La Moraleja, Las Tablas, Ciudad de Telefónica and BBVA “La Vela"". Come and visit it! Find out yourself!",nan,True,40.5945833,False,2
nan,False,{'title': 'Flat in Calle Monte Albillo'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/b2/a5/1188008877.jpg,92.0,2283.0,False,29,False,Algete,es,True,-3.5028471,{'typology': 'flat'},True,False,flat,3,False,Calle Monte Albillo,103390836,23-074,nan,210000.0,1,sale,https://www.idealista.com/inmueble/103390836/,True,"FIRST LEVEL REAL ESTATE SELLS apartment with excellent views in Algete. It has a good location, close to the exit to Madrid, and it is a property that has been completely renovated. It has three good-sized bedrooms, a full bathroom, a living room with an integrated kitchen and has magnificent views of the countryside and green areas. The home has pre-installation of home automation in all rooms for voice control of all appliances and electrical devices. It is also equipped with installation of network wiring and air conditioning equipment in the living room. The blinds have electric control. It has common areas with a community pool for use in the summer season, a playground, etc. With 20 years of experience in the real estate sector, our team is at your disposal to help you with everything you need. Don't miss the opportunity to live in this wonderful property! Contact us today to learn more about the mortgage financing terms available.",nan,True,40.5982547,False,1
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house in Calle Aragon'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/63/c6/1139970592.jpg,245.0,2429.0,False,63,False,Algete,es,nan,-3.5015803,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",True,False,chalet,4,False,Calle ARAGON,101974745,23-036,nan,595000.0,nan,sale,https://www.idealista.com/inmueble/101974745/,nan,"FIRST LEVEL REAL ESTATE SELLS this spectacular independent villa in the North area of Madrid, with excellent views and within the Valderrey urbanization. It is located on a plot of 1,000 square meters, it has its own 8 x 4 meter pool, equipped with a salt chlorinator, a beautiful consolidated garden with large trees, a porch in the front area and a porch with robotic awnings in the pool area. The chalet has 2 floors and an additional basement with the following distribution: -MAIN FLOOR: It consists of a beautiful large independent living room with a built-in fireplace, a dining room attached to the living room, a good-sized kitchen, 1 bedroom and 1 bathroom. From the living room we go out to a wonderful porch, right above the pool. -FIRST FLOOR: It consists of 3 bedrooms, the main one has an additional space currently used as an office and has an en-suite bathroom. A second bedroom with another additional space as a study and a third large bedroom, all of them with built-in wardrobes, excellent views and equipped with air conditioning. -BASEMENT FLOOR: It consists of a garage with robotic doors both at the entrance to the plot and to the garage itself, a huge 30-meter games room or gym and a pantry with a washing machine, dryer, refrigerator, etc.. . The garage has been completely waterproofed in 2022. The conservation of the property and the plot is extraordinary, having been designed and decorated with very good taste and with care for all the details. It is equipped with 2 garden sheds, one of them for the treatment plant, woodshed area, fountain, etc.. . All the windows on the ground floor are protected with bars and all the windows in the house have mosquito nets. Heating is by natural gas and a new state-of-the-art boiler with remote access has just been installed. The plot has 2 water connections, one for irrigation use from a well, with a symbolic price, and the normal one for daily use from the Canal de Isabel II. 8 SOLAR PANELS have just been installed to make the home energy sustainable. The floors are marble on the ground floor and parquet on the first floor. The chalet is equipped with air conditioning in all main areas. If you need financing, consult our mortgage conditions.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.6037088,False,3
nan,False,{'title': 'Flat in Calle de la Peña'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/26/a0/1146073361.jpg,68.0,2779.0,False,60,False,Algete,es,False,-3.4954421,{'typology': 'flat'},True,False,flat,2,False,Calle de la Peña,102153724,4298,nan,189000.0,bj,sale,https://www.idealista.com/inmueble/102153724/,True,"NEW WORK! GROUND FLOOR WITH PATIO IN ALGETE! The home you were waiting for, we already have it here! Beautiful and original ground floor with a 20 m² entrance patio distributed as follows. We enter the house where a living room with a large window awaits us, which provides a lot of light to the property. From the living room itself, we ascend to the master bedroom, with a built-in wardrobe and another large window. In addition, a secondary bedroom to give it the use that interests you most. The kitchen, to furnish it to your liking and where the boiler is located A nice bathroom, with a shower tray It has a garage and storage room included in the price. The municipality of Algete is equipped with all basic services (educational, health, commercial, business and industrial, sports and leisure), which makes this place an ideal location to live comfortably. The town is perfectly connected to Madrid through a wide network of intercity buses, some that leave from Algete and others that come from other municipalities. The main access road is the A-1, although it also has the M-50 ring road. Very close to La Moraleja, Las Tablas, Ciudad de Telefónica and BBVA “La Vela"".","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.5979431,False,1
nan,False,{'title': 'Terraced house in Calle de Ruedajarros'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/35/ff/1185355918.jpg,113.0,2646.0,False,66,False,Algete,es,nan,-3.4967807,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",True,False,chalet,4,False,Calle de Ruedajarros,103309853,4383,nan,299000.0,nan,sale,https://www.idealista.com/inmueble/103309853/,nan,"TOWNHOUSE IN ALGETE! We present this property with three floors and a 26 m² patio distributed as follows. We access the main one, the distributor, shows us a spacious and bright living room with access to the paved patio. The kitchen has high and low furniture and basic appliances. Under the stairs, we find a small and practical storage room. We continue to the upper one. It has two bedrooms with built-in wardrobes and a full bathroom with a bathtub, located inside the main room. Both, with access to small balconies. Also, a built-in wardrobe in the hall. Already in the attic, two bedrooms, one of them with a built-in wardrobe and a full bathroom with a bathtub, which will serve the rooms on this floor. Likewise, a built-in wardrobe in the distributor. It has a parking space, located in the community parking lot. The town is perfectly connected to Madrid through a wide network of intercity buses, some that leave from Algete and others that come from other municipalities. The main access road is the A-1, although it also has the M-50 ring road. Very close to La Moraleja, Las Tablas, Ciudad de Telefónica and BBVA “La Vela"". Do you want to see it? call us!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.5986593,False,2
nan,False,{'title': 'Terraced house in Avenida del Duque'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/92/38/1200282946.jpg,317.0,1640.0,False,44,False,Algete,es,nan,-3.5405452,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,False,chalet,5,False,Avenida del Duque,103111236,CG191352,nan,520000.0,nan,sale,https://www.idealista.com/inmueble/103111236/,nan,"GILMAR offers you a townhouse of more than 300 m2 located in the Urbanization Prado Norte. The house is characterized by its spaciousness and brightness. The villa has 5 bedrooms, 3 bathrooms and 1 toilet. The common areas include a swimming pool and playground.  The villa is developed over 4 floors with a very comfortable distribution. On the main floor is located the living room with fireplace, the kitchen with office and laundry area and the guest toilet. From the living room there is access to the well-kept garden.  The second floor has 3 bedrooms. The master bedroom with dressing room and bathroom en suite and the other two bedrooms sharing a bathroom. There is also an open attic with natural light that can be used as a playroom. In the basement there is a multipurpose room that can be used as a living room, 1 bedroom and 1 bathroom. Through this floor there is access to the closed garage for two cars and a pantry area.  Prado Norte is an area belonging to the municipality of Algete where you can enjoy tranquility and quality of life. It is characterized by its wide tree-lined streets and proximity to parks and recreation areas which makes it an ideal place for families and nature lovers.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6102554,False,4
nan,False,{'title': 'Detached house in Calle de los Palomares'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/01/74/1014304387.jpg,246.0,1276.0,False,50,False,Algete,es,nan,-3.500332,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",True,False,chalet,5,False,Calle de los Palomares,98496205,INV-8703,nan,314000.0,nan,sale,https://www.idealista.com/inmueble/98496205/,nan,"SUPERB APARTMENT OF 246M2 WITH PATIO AND GARAGE IN THE CENTER OF ALGETE This house is a town house from the year 1950 that underwent a comprehensive reform in 1983 making an extension, but today it has many possibilities to have a spectacular home in the very center of Algete with all services within walking distance. The building consists of two floors giving one of the floors to a street and the other to the street behind, taking advantage of the slope of the land. At the front we have a pedestrian access and at the rear the garage. In the first place, we access the GROUND FLOOR through a beautiful patio where we have a wood-burning oven and a barbecue. We enter the house and we find a distributor hall, on the left we have a double room that communicates in turn with another that has currently been converted into a dressing room, then we have a complete bathroom with a shower tray that serves all On this floor, the next door in the hall leads to another double room and then to the fitted kitchen, from which we have access to the upper floor via a staircase. From the patio we also have access to a large living room with kitchen, fireplace and wine cellar ideal for meetings, parties and events due to its large size. From this room there is a staircase that connects us directly with the garage that is on the top floor. We go up to the UPPER FLOOR through the kitchen and first of all we find a large living-dining room that has an imposing size terrace, we also have a full bathroom with a bathtub and two bedrooms. The Garage has an automatic door, a permanent ford and capacity for one or two vehicles. The qualities of the house are from the year of the last reform, but it has double aluminum windows, oil heating with iron radiators, smooth paint, stoneware floors and a thermos for hot water. Do not miss the opportunity to visit what could be your very good sized house in the center of Algete and at an incredible price, a few meters from the town hall, bus stops, shopping centers, pharmacy, etc. POSSIBILITY OF GETTING 100% FINANCING ACCORDING TO CONDITIONS. ASK US WITHOUT COMMITMENT. This and more properties in Follow us on facebook: Molgar Real Estate Management Become a follower of our Youtube channel: Instagram: @molgarinmobiliaria <.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.5988676,False,2
