bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus,highlight
7,Madrid,657.0,True,False,"{'subtitle': 'Rivas Urbanizaciones, Rivas-Vaciamadrid', 'title': 'Detached house'}",True,6,False,nan,False,84,lm192153,es,nan,1390000.0,103240573,40.3634774,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Welcome to this spectacular independent house for sale! This property has a large plot of 940 m2 and a beautiful south-facing pool, which guarantees excellent lighting and temperature throughout the year. The house has 6 bedrooms and 7 bathrooms, making it ideal for large families or people who need additional space for guests. In addition, it has 5 rooms that offer different environments to enjoy unique moments with family and friends. In the basement of the property, you will find a living room, gym, 2 bedrooms, 3 bathrooms, laundry room, wine cellar, sauna and jacuzzi room, utility room and distributor, which will allow you to enjoy additional space to relax and unwind. On the ground floor, you will find a large entrance, hall, office, toilet, garage, kitchen, 2 living rooms and terrace, which will allow you to enjoy different spaces for your daily activities. The first floor has 3 bedrooms, 2 living rooms, 3 bathrooms, a dressing room and a hallway, which will allow you to enjoy additional space to relax and rest. In total, this impressive property has 657 m² built, 6 bedrooms, 7 bathrooms and is in excellent condition. Don't miss the opportunity to acquire this unique property! We have more than 35 offices in the Community of Madrid, Costa del Sol, Málaga, Cádiz, Seville and the Canary Islands. Our headquarters are located at Goya Street, 47. Gilmar has more than 4,000 homes for sale, second-hand apartments, new apartments, chalets, villas, beachfront, rustic properties.. . Visit our website and find the best real estate investment from the best professionals in the real estate sector. Call us and we will help you find the house of your dreams. The best investment options to make your money profitable.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2116.0,https://www.idealista.com/inmueble/103240573/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/13/55/1183838931.jpg,Rivas Urbanizaciones,True,-3.5360576,Rivas Urbanizaciones,Rivas-Vaciamadrid,nan,chalet,False,nan
3,Madrid,257.0,True,False,"{'subtitle': 'Casco Histórico, Rivas-Vaciamadrid', 'title': 'Detached house in Calle Alemania, 13'}",True,4,True,nan,False,47,3518,es,nan,595000.0,103001303,40.3255288,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","We present this magnificent independent villa in Rivas Vaciamadrid, very well located with a large number of services at your fingertips, public transport, schools, shops and green areas. The house has 257m² built on three floors on a plot of 324 square meters. Accessing the house through the main door, we are on the ground floor where you will find the 14m² kitchen with access to the front garden, a guest toilet and a large 40m² living room with a fireplace and access to a 22m² rear porch with a BBQ area. , and direct access to the pool. This entire area is tiled. It can also be accessed from the side garage. The large garage with capacity for two cars in a line that communicates with the house. The second floor is distributed in three bedrooms (previously four), the main one with a dressing room and bathroom. The third floor with 73 m² built 34 m² useful (more than 1.5 m high) where you will find a large open area, a storage room and other storage areas. The house needs updates Rivas-Vaciamadrid is a Spanish municipality in the province and Community of Madrid, located in the eastern area of the Madrid metropolitan area. It is located 20 km from the center of Madrid on the A-3. Metro station 800m away and buses (330/332) Its high quality of life and public services attract residents of the capital and the rest of the metropolitan area. This city is the fastest growing population in Spain in the last twenty years. Taxes and expenses NOT INCLUDED: ITP, Notary, Registry, etc.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,2315.0,https://www.idealista.com/inmueble/103001303/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/1d/bd/1174681008.jpg,"Calle Alemania, 13",False,-3.5142733,Casco Histórico,Rivas-Vaciamadrid,nan,chalet,False,nan
3,Madrid,170.0,True,False,"{'subtitle': 'Rivas Futura, Rivas-Vaciamadrid', 'title': 'Penthouse in Calle Eduardo Mendoza'}",True,5,True,True,True,40, 3501-06538,es,True,690000.0,102173302,40.3404681,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Fantastic penthouse with two terraces in Rivas Futura, an emerging area in Rivas Vaciamadrid The house is located on a private property with all kinds of services. The distribution is as follows: Upon entering the house, we find a hall that divides the house into two areas: one in which we find the common rooms such as the kitchen and living room, and on the other hand, the bedrooms and bathrooms. Right in front of the access through the entrance door, we find the kitchen, of about 14 m2, which is fully furnished with high and low furniture of great capacity and has a good size to accommodate a table for diners.It has access to the large terrace of the house and the clothesline. When we turn right in the hall, we find a small hallway that serves as a differentiator between two bedrooms and a bathroom for both. These bedrooms are the largest in the house, with about 12 m2 each and both have direct access to the large terrace of the house.One of these bedrooms has a dressing room with 5 m2 shelves for lovers of clothing and storage. The bathroom has all the sanitary equipment with a double sink, toilet, bidet and with the facility of having a bathtub and shower in the same bathroom. On the other side of the hall, we have the living room on one side and the rest of the bedrooms and bathrooms on the other. Entering the living room, it is the largest room in the entire house with almost 30 m2, perfect for differentiating them into two environments: living room and dining room, leaving almost 15 m2 for each of them.In addition, it has wonderful light thanks to its two windows that have access to the large terrace of the house. Giving way to the terrace, we are faced with the jewel of the house with 116 m2 that surrounds almost the entire house with access to the two bedrooms, living room and kitchen.An immense space to be able to distribute it in different environments and with the possibility of having contact with the outside just a step away.In addition, it has wonderful views of almost all of Rivas Vaciamadrid and, thanks to its orientation, it receives light almost all day. Continuing inside the house, we find the rest of the bedrooms, between 10 m2 and 12 m2 each, with built-in wardrobes and access to another, more exclusive terrace of 20 m2.This area has two bathrooms: one of them, which is fully equipped with a bathtub and the other, which is inside the third room, the largest, with everything equipped and a shower tray. The house is ready to move into since it has not been inhabited. It has three parking spaces inside the property and a storage room. The urbanization has common areas such as a community pool, children's area, garden area and common room. The location is enviable thanks to all kinds of services: health center, supermarkets, shopping center, Rivas Futura metro (line 9), access to the A3, bus, etc. Rivas-Vaciamadrid is a Spanish municipality in the province and Community of Madrid, located in the eastern area of the Madrid metropolitan area.It is located 15 km from Madrid's Puerta del Sol and 21 km from Alcalá de Henares, next to the A-3.It limits to the north with Madrid (Vicálvaro district) and with San Fernando de Henares, to the south with Arganda del Rey and San Martín de la Vega, to the east with Mejorada del Campo and Velilla de San Antonio, and to the west with Getafe and Madrid ( district of Villa de Vallecas).Taxes and expenses NOT INCLUDED: ITP or VAT, Notary, Registry, agency, Appraisal, etc…. Come see it and if you need it we will help you with financing. Book your appointment to come see it during our extensive hours, including weekends. If you need more information, we will be happy to assist you.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,4059.0,https://www.idealista.com/inmueble/102173302/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/ff/f6/1146765132.jpg,Calle Eduardo Mendoza,False,-3.5222171,Rivas Futura,Rivas-Vaciamadrid,7,penthouse,False,nan
2,Madrid,130.0,True,False,"{'subtitle': 'Covibar - Pablo Iglesias, Rivas-Vaciamadrid', 'title': 'Flat in Plaza Extremadura'}",True,3,False,True,False,51, 3501-06638,es,False,225000.0,103868397,40.3666075,False,nan,sale,nan,"Duplex-type housing in a sought-after area of Covibar in Rivas Vaciamadrid. It consists of three rooms, originally four, which underwent renovation to gain space in several rooms. Access to the house is through the terrace, which is for community use but is only really used by whoever lives in the house. Upon entering the house, we find a small hall that distributes between the kitchen, a small toilet and the living room. The kitchen is a good size and rectangular in shape.It is fully furnished with high and low furniture of great capacity. The bathroom is equipped with a sink and toilet. Finally, in this area we find the living room, which is the largest room in the house with a very good size so that it can be distributed into two rooms: one dedicated to the dining room and another, dedicated to the living room for the enjoyment of leisure and relaxation.It has great light thanks to its double windows. In between, we find the stairs that give access to the upper floor.Once upstairs, we find a small hall that distributes between the bedrooms and the bathroom. On the right hand side, we find the two bedrooms with their respective built-in wardrobes and with a good size and luminosity. Right in front of the access to the stairs, we find the bathroom that is fully equipped with a sink, toilet and shower tray. Finally, we find the main room, which was originally two, but they were unified to increase this room.It has a large space with built-in wardrobes and makes it a totally versatile room. The house has a double orientation which facilitates cross ventilation. The house has a storage room: originally the property had a general one for all the neighbors, and it was divided into equal parts for private use. In total, there are two individual rooms with key access, one of them closed with a door of about 4 square meters and the other with a wall but without a closing door.Both have enough space to accommodate various storage. The house and the building do not have a parking space, but right next door, a minute's walk away, we have a private underground parking with parking spaces available for a price of approximately €10,000. Heating is natural gas through radiators. Air conditioning with a split is installed in the living room. Built area according to cadastre: 130 meters Useful area according to simple note: 87.67 meters IBI: €540 / year Rivas-Vaciamadrid is a Spanish municipality in the province and Community of Madrid, located in the eastern area of the Madrid metropolitan area.It is located 15 km from Madrid's Puerta del Sol and 21 km from Alcalá de Henares, next to the A-3. It is the seventh richest municipality in all of Spain and the fourth municipality larger than 50,000 inhabitants with the lowest rate of population at risk of poverty. Its high quality of life and public services attract residents of the capital and the rest of the metropolitan area.This city is the fastest growing population in Spain in the last twenty years. Taxes and expenses NOT INCLUDED: ITP or VAT, Notary, Registry, agency, appraisal, etc.We put our effort day after day into offering the best service and carrying out our activity with minimal risk. Book your appointment to come see it during our extensive hours, including weekends and if you need it we will help you with financing. “We will be happy to assist you.”.",False,{'typology': 'flat'},good,1731.0,https://www.idealista.com/inmueble/103868397/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/22/dc/1202678481.jpg,Plaza Extremadura,False,-3.5497403,Covibar - Pablo Iglesias,Rivas-Vaciamadrid,2,flat,False,{'groupDescription': 'Highlight'}
2,Madrid,201.0,True,False,"{'subtitle': 'Rivas Urbanizaciones, Rivas-Vaciamadrid', 'title': 'Penthouse in Ronda de Oviedo'}",True,3,True,True,True,55,ÀTI_5937,es,True,345000.0,101992214,40.3690583,False,nan,sale,nan,"PENTHOUSE with 2 SPECTACULAR TERRACES of 40m2 each and double solar orientation.Surrounded by parks ideal to live. The house is very comfortable and ideal for families.It is very well connected, close to all the necessary services for day to day, schools, institute, shops, leisure areas, pharmacy, banks and supermarkets.One step away from the Metro and buses. It consists of 201 m2 built and approximately 94 m2 useful. Comfortable terraces of 80 m2.(40m2 each). 3 large bedrooms.One of them in Suite. 2 full bathrooms. From one of the rooms direct access to the terrace with the possibility of making a door in all. 28m2 living room Independent kitchen, with laundry room and exit to the terrace. Elevator. Storage room. Only with VIVA HOME do you have access to the most complete real estate service with incomparable advantages and qualified professionals that guarantee your peace of mind.In addition, VIVAHOME GETS your MORTGAGE 100% FINANCED without leaving home. It is a wonderful PENTHOUSE that is distributed in: - Bright and spacious 28m2 dining room thanks to its large windows and door with direct access to the wonderful terrace with built-in barbecue.Two different environments, a dining area and a pleasant seating area.Where you can also enjoy the wonderful winters with its wood-burning fireplace. - 3 spacious and bright bedrooms with fully fitted wardrobes. - 2 full bathrooms with bathtubs, one en-suite to the main room. - Large independent kitchen, with high and low furniture with a large storage space.From the kitchen you can access a glazed terrace for the washing machine and from there to the large terrace in the living room. The house has the following EXTRAS: - Parquet and stoneware floors. - Heating and individual hot water natural gas. - Wooden doors. - Double aluminum windows in bedrooms. - Built-in wardrobes in all rooms and one in the large hall fully dressed. - 40m2 terraces that form one more piece of the house are the envy of any family, for family meals when the good weather arrives and it is a multifunctional space where you can enjoy yourself. -Lift. -Storage room. It is an ideal home so that with your family you can create unforgettable memories. Do not miss this great opportunity and contact Viva Home to visit the house of your dreams.We will wait for you. DO NOT HESITATE TO VISIT IT.It is what you are looking for. You can expand more information for this home on our website vivahome.is At VIVAHOME, You have guided tours. We help you manage your purchase. And we ensure your full satisfaction. WE MAKE THE BEST PART OF YOUR BUDGET.Ask us about our exclusive Comprehensive Project and Reform Service, a professional turnkey solution. EXPRESS MORTGAGE.Access financing without obligation with our personalized credit system.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,1716.0,https://www.idealista.com/inmueble/101992214/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/ae/72/1140584147.jpg,Ronda de Oviedo,False,-3.549656,Rivas Urbanizaciones,Rivas-Vaciamadrid,5,penthouse,False,nan
5,Madrid,343.0,True,False,"{'subtitle': 'Rivas Futura, Rivas-Vaciamadrid', 'title': 'Penthouse in Avenida Pablo Iglesias'}",True,7,True,True,False,71, 3501-06210,es,True,724900.0,97550453,40.3486606,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Fabulous penthouse which has an enviable location given that it is located on one of the most emblematic avenues and one of the main arteries of the entire municipality. It is a house with 7 rooms and 5 terraces of different sizes. It has 5 bathrooms of different sizes and characteristics. As soon as you enter, through the entrance hall, you find yourself in a spacious living room. With two fabulous terraces that allow great ventilation and wonderful light. On the other side, we access a room with a full bathroom. In the entrance area there is also a charming guest toilet. The kitchen is designer and has been completely renovated with a fabulous silestone table that measures approximately 3x2.With fabulous storage. From the kitchen there is access to a small terrace that measures approximately 3x1.5m. Also from here you can access a small room with an ironing room next to it and a bathroom. On the upper floor is the most private part of the house with 4 bedrooms and 2 fabulous terraces. The main room is ideal for well-being and privacy as it has a large bathroom and private terrace. Then there are the rest of the rooms with different sizes and orientations. Qualities and extra elements: * The entire floor is new 7-millimeter wooden flooring.Top quality waxed. * All the ceilings in the house are made with stucco. * Marble and silestone in all the details. * Excellently finished built-in wardrobes. * Air-conditioning. * Aluminum carpentry. * Two swimming pools * Padel courts * Security Doorman * Private gym * Relaxation sauna. * Private parking space within the urbanization. * Fabulous access for all types of needs. Regarding the transport connection, we find at the same door a bus stop that connects directly with Conde de Casal in Madrid, about five minutes away we have the ""Rivas Futura"" metro stop with connection to line 9 of the Madrid metro and just 5 minutes by car we have the direct exit to the A3, Madrid - Valencia. It is close to all types of supermarkets, shopping centers, schools, health centers, municipal police, etc. Rivas-Vaciamadrid is a Spanish municipality in the province and Community of Madrid, located in the eastern area of the Madrid metropolitan area.It is located 15 km from Madrid's Puerta del Sol and 21 km from Alcalá de Henares, next to the A-3.It limits to the north with Madrid (Vicálvaro district) and with San Fernando de Henares, to the south with Arganda del Rey and San Martín de la Vega, to the east with Mejorada del Campo and Velilla de San Antonio, and to the west with Getafe and Madrid ( district of Villa de Vallecas). It is the seventh richest municipality in all of Spain and the fourth municipality larger than 50,000 inhabitants with the lowest rate of population at risk of poverty. Its high quality of life and public services attract residents of the capital and the rest of the metropolitan area.This city is the fastest growing population in Spain in the last twenty years."" Taxes and expenses NOT INCLUDED: ITP or VAT, Notary, Registry, agency, Appraisal, etc…. Come see it and if you need it we will help you with financing. Book your appointment to come see it during our extensive hours, including weekends. If you need more information, we will be happy to assist you. Don't miss the opportunity and call us to arrange a visit as soon as possible! You'll love it!",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,2113.0,https://www.idealista.com/inmueble/97550453/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/f9/72/984461423.jpg,Avenida Pablo Iglesias,False,-3.523302,Rivas Futura,Rivas-Vaciamadrid,6,penthouse,False,nan
3,Madrid,270.0,True,False,"{'subtitle': 'Rivas Urbanizaciones, Rivas-Vaciamadrid', 'title': 'Detached house in granado'}",False,4,False,nan,False,37,15230,es,nan,599000.0,103874558,40.3668782,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","This wonderful independent house IS WAITING FOR YOU Located in a quiet environment but with all the services you need within walking distance: health center, schools, daycares, parks, shopping centers, bus stops.. . The main house is distributed in the most practical, comfortable and functional way, ALL ON ONE FLOOR. The large entrance communicates directly with the living room, the kitchen and the hallway leading to the bedrooms and bathrooms. The large 40 m2 living room is illuminated by natural light thanks to its orientation and its 3 large windows, from one of which you have direct access to the garden. The kitchen has 17 m2 where you can enjoy cooking and eating as a family. From the other door you can access a large gallery from which you can access the basement or the garden. We return through the hallway and access a full bathroom and two large double bedrooms. The third is the main one that has a dressing area separating the bedroom from the bathroom with shower. In the basement we find what could be a completely independent home since it can be accessed from the garage and has a double bedroom, a wonderful bathroom with a built-in shower and two multifunctional spaces, one of them 25 m2. The garden, being an independent chalet, surrounds the entire house, but it is worth highlighting the part of the gazebo next to the slate wall through which a refreshing and relaxing curtain of water falls in a closed circuit, and another ""chill out"" patio area and fountain and awning. Do you want to see more details and enjoy everything I have told you and more? CONTACT US Taxes and expenses NOT INCLUDED: ITP or VAT, notary, registration, agency, appraisal, etc.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2219.0,https://www.idealista.com/inmueble/103874558/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/78/08/1202873897.jpg,granado,False,-3.5291385,Rivas Urbanizaciones,Rivas-Vaciamadrid,nan,chalet,False,{'groupDescription': 'Highlight'}
3,Madrid,161.0,True,False,"{'subtitle': 'Rivas Urbanizaciones, Rivas-Vaciamadrid', 'title': 'Terraced house in Avenida de la Zarzuela'}",True,3,True,nan,False,46, 3501-06581,es,nan,460000.0,102962257,40.3702889,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent semi-detached house in the Rivas urbanizations area. The single-family home is distributed over three floors and built on a 441 square meter plot. Upon accessing the front part of the plot, we enter an access patio that currently has three olive trees. Once we enter the house, we find a hall/hall with a magnificent staircase that distributes several spaces: On the right hand side of this, we access the toilet located on the first floor and, on the other hand, a large storage room with a door that gives us access to a large garage for two cars. From the entrance we can also access the kitchen, with a perfect space and high and low furniture of great capacity.This has direct access to the porch of the house, which is very spacious and is closed with glass so that it can be used in any season of the year. Continuing from the hall, we find the largest room in the house: the living room area, where we can enjoy a fireplace with a cassette for the cold winter days and a glazed terrace. At the back of the house we find a large patio, where we can enjoy a barbecue in a leisure area with tables and chairs and views of a large garden with a private pool, but which is to be renovated.A special area to enjoy summer afternoons and nights with trees that provide a natural touch to the space. From the hall we access the first floor through a staircase with a wrought iron railing.On this floor we have three bedrooms, two bathrooms, one with a bathtub and the other with a shower, a large master bedroom with a dressing room and where the terrace is incorporated, making it a space to sit and relax while reading a book, with an en-suite bathroom. From the second floor we access a staircase to the attic, a large open space where you can enjoy moments of leisure and with water connections to install a bathroom.The Velux windows have motorized metal blinds that provide excellent light to the entire room. The chalet has a garage for two vehicles with ample storage space. The main floor, entrance, living room and kitchen with top quality flooring, while the first floor with oak herringbone parquet. Rivas-Vaciamadrid is a municipality located in the eastern area of the Madrid metropolitan area.It is located 15 km from Madrid's Puerta del Sol and 21 km from Alcalá de Henares, next to the A-3.It limits to the north with Madrid (Vicálvaro district) and with San Fernando de Henares, to the south with Arganda del Rey and San Martín de la Vega, to the east with Mejorada del Campo and Velilla de San Antonio, and to the west with Getafe and Madrid ( district of Villa de Vallecas). It is the seventh richest municipality in all of Spain and the fourth municipality larger than 50,000 inhabitants with the lowest rate of population at risk of poverty. Its high quality of life and public services attract residents of the capital and the rest of the metropolitan area.This city is the fastest growing population in Spain in the last twenty years. “The specific data about the published property may be approximate, therefore they are not binding or contractual, they are shown for informational purposes."" Taxes and expenses NOT INCLUDED: ITP or VAT, Notary, Registry, agency, Appraisal, etc... Come see it and if you need it we will help you with financing. If you need more information, we will be very happy to assist you. You will love our service and professionalism.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2857.0,https://www.idealista.com/inmueble/102962257/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/5a/1d/1173586855.jpg,Avenida de la Zarzuela,False,-3.5362686,Rivas Urbanizaciones,Rivas-Vaciamadrid,nan,chalet,False,nan
5,Madrid,280.0,True,False,"{'subtitle': 'Rivas Urbanizaciones, Rivas-Vaciamadrid', 'title': 'Semi-detached house in Calle Azahar'}",True,6,True,nan,False,90,5804,es,nan,560000.0,101353304,40.3599128,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"VIVA HOME offers this WONDERFUL Semi-Detached House of 280m2 for sale.built.In addition, VIVAHOME GETS your MORTGAGE 100% FINANCED without leaving home. An IMPRESSIVE semi-detached house distributed over 4 comfortable and spacious floors, surrounded by a 561m2 plot with a private pool and garden.garage for 2 large cars, a third ramp.Villa built in 1990 in perfect condition. Only with VIVA HOME do you have access to the most complete real estate service with incomparable advantages and qualified professionals that guarantee your peace of mind. FIRST FLOOR: -Beautiful and spacious living room, with fireplace and direct access to a small porch and the extensive private garden with its large built-in pool. -The millimeter organization is essential for order and for this reason the kitchen is equipped with multiple storage areas and shelves. - Comfortable room on the ground floor for the use that is needed of large dimensions. - A courtesy toilet. SECOND FLOOR: Going up the stairs we find large windows which provide spectacular light, and provides very important energy savings. Three bedrooms, one of them en Suite with full bathroom.It has a terrace overlooking the garden and the pool, to enjoy the starry nights. Another 2 more spacious bedrooms, which share a bathroom, also complete with a bathtub to relax after a long day. Each of the bedrooms has its built-in wardrobe. ATTIC: We go up one more floor and find an independent attic of approximately 50m2, completely open-plan and a complete bathroom with a suite-type shower.Terrace, with exit from the same attic. BASEMENT: Fully independent room with full bathroom with shower. Garage for two vehicles.A third car could be placed on the exit ramp.Door in the same garage to go directly to the garden. Natural gas boiler. We cannot forget the wonderful garden with private pool. ADDITIONAL FEATURES: - The floors throughout the house are parquet and stoneware in wet areas. - Fully fitted wardrobes in the rooms of the whole house. - Windows are Climalit with double glazing. - Heating and hot water of individual natural gas. - Air conditioning throughout the house with hot / cold split - Alarm - Doors of the house are made of wood - Natural light throughout the house which provides electricity savings. - Automatic garage door. This SPECTACULAR villa is located in a very quiet area, but without giving up the proximity of parks and gardens, schools, pharmacy, shopping center, clinic, supermarkets and most of the commercial services necessary for day to day. You can expand more information for this home on our website vivahome.is At VIVAHOME, You have guided tours. We help you manage your purchase. And we ensure your full satisfaction. WE MAKE THE BEST PART OF YOUR BUDGET.Ask us about our exclusive Comprehensive Project and Reform Service, a professional turnkey solution. EXPRESS MORTGAGE.Access financing without obligation with our personalized credit system.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2000.0,https://www.idealista.com/inmueble/101353304/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/f4/31/1125301491.jpg,Calle Azahar,False,-3.5377114,Rivas Urbanizaciones,Rivas-Vaciamadrid,nan,chalet,False,nan
3,Madrid,350.0,True,False,"{'subtitle': 'Rivas Urbanizaciones, Rivas-Vaciamadrid', 'title': 'Terraced house in Fresno'}",True,5,True,nan,False,90,6338,es,nan,610000.0,103654148,40.3639957,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"TOWNHOUSE WITH 5 BEDROOMS with 3 BATHROOMS and PLOT OF 360 M2 WITH PRIVATE POOL. VIVA HOME presents this spacious 350m2 villa built in Rivas Vaciamadrid built on a 360 m2 plot, with an unbeatable and central location, very close to C.C.Santa Mónica, in the best Private Urbanization of Rivas, ideal for family and residential use. This chalet has 4 floors with 5 bedrooms, one of which is on the main floor, and 3 bathrooms.From the interior garden with private pool, you access the spectacular common areas, one of the most outstanding in Rivas, not only for its size but for all the services it offers, 2 paddle tennis courts, 1 tennis court, 1 tennis court. badminton, outdoor gym, 2 ping pong tables, 1 multipurpose football-basketball area, playground, social room for events, semi-Olympic adult pool, children's pool and large parks and gardens with only a community fee of €75 per month . The house is close to schools, nursery schools, banks, pharmacy, church, supermarkets, sports centers, shopping centers and public transport with metro and bus. At VIVAHOME, We help you manage your purchase. We review and draft your contracts. And we ensure your full satisfaction LOW LEVEL: We find a beautiful front garden with natural stone walls from where you can access the garage and the basement.We enter this wonderful home where we find a large and wide hall that distributes us to: - Living room with fireplace of about 40m2, renovated and expanded, independent with direct access to the garden. -Private garden with built-in swimming pool, recently changed treatment plant, porch-picnic area with wooden structure pergola, solar shower, barbecue area and large storage room to store tackle and garden furniture in winter. - Large kitchen, also expanded, with an office, where you can enjoy quiet meals and afternoons of talks and coffee. - Large room with closet ideal for locating an office if you work remotely. - Closet area. - Bathroom. UPPER FLOOR FIRST FLOOR: Going up some comfortable stairs we find a distributor: - 1 bedroom, suite type with full bathroom and large built-in wardrobes. - 2 large rooms, one of them double because it has a terrace, very bright. - These two rooms share a large bathroom with a completely renovated shower. ATTIC: Open-plan attic that is fully equipped with vertical windows. - Attic room with velux window. - Large storage room. GARDEN The plot, which has 360m2, has a large porch area, with a wooden structure pergola, a built-in swimming pool, a recently changed treatment plant, a solar shower, a barbecue area and a storage room to store tackle and garden furniture in winter. GENERALITIES: - Individual natural gas heating and hot water. - Air conditioning in the attic and one room. - Double glazed windows. - Armored entrance door. - High quality wooden floors on the ground floor and floating floors on the first floor and attic, as well as porcelain tiles in the kitchen and bathrooms. -Smooth paint - Wooden doors. - Built-in wardrobes. - The plot enjoys sun all day and is NORTH SOUTH oriented. - Garage for one car. -Large size open basement ideal for celebrations, parties and leisure. On our VIVAHOME website.ES you can get more information for this magnificent home. WE MAKE THE BEST OF YOUR BUDGET. Ask us about our exclusive Comprehensive Project and Renovation Service, a professional turnkey solution.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1743.0,https://www.idealista.com/inmueble/103654148/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/99/e1/1196151111.jpg,Fresno,False,-3.5373776,Rivas Urbanizaciones,Rivas-Vaciamadrid,nan,chalet,False,nan
