bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
3,Madrid,182.0,True,False,"{'title': 'Semi-detached house in Almenara, 97'}",True,4,True,nan,False,49,3454-06087,es,nan,289000.0,100079656,40.5107265,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Semi-detached house for sale to move into in Robledo de Chavela with beautiful views. Very good area, with a fairly flat plot with more than 800m2 and many possibilities. The house has 182m2 and is located quite close to the urban center. The house has one floor at street level, as soon as you enter there is a hall and on the right is the kitchen with access to a pleasant terrace. On this floor there is also a bedroom and a bathroom. On the ground floor, which is accessed by a few steps, is the dining room, very spacious and with large windows and also access to a terrace with beautiful views of the Sierra de Gredos. On the upper floor, there are the other three bedrooms, the main one with an en-suite bathroom, all of a good size with fitted wardrobes. Here is also another bathroom. This house is 2 minutes by car from the RENFE station and bus stops to Escorial and the town. And 2 minutes by car from the town, where there are several stops for the 645 bus, which goes directly to Moncloa in 1 hour. In Robledo you have all the services; supermarkets, bars and restaurants, schools, sports center, pharmacies, health center, gas station.. . Robledo de Chavela is only 60km from Madrid. From El Escorial, which is 18 km away, you can take the M-505 and the A6. Also accessible by the M-503 Northwest Highway and the M-501 Pantanos Highway. We do not charge a commission to the buyer, and we offer advice and help with financing.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1588.0,https://www.idealista.com/inmueble/100079656/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/30/a6/1072649956.jpg,"Almenara, 97",False,-4.254499,Robledo de Chavela,nan,chalet,False,nan
3,Madrid,347.0,True,False,"{'title': 'Detached house in Via Lactea, 28'}",True,5,True,nan,False,54,3454-06766,es,nan,345000.0,103011540,40.4912633,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Do you want to relax surrounded by nature? Come see this villa in Robledo de Chavela, very close to the center. Fully furnished (with quality furniture) and ready to move into. It has 347 m2 built on 3 floors and a plot of 1,191 m2. It was renovated less than 5 years ago with good quality materials, it has aluminum windows with thermal bridge, ceramic floors throughout the main floor and part of the second floor, with laminate flooring in the bedrooms. Individual heating by diesel. On the main floor is the living room, very spacious, 35m2 with a good fireplace that works perfectly. Equipped kitchen, 2 bedrooms, one of them with 18 m2 and with an 8m2 en-suite bathroom. In addition, there is also another bathroom with a shower stand. The 20 m2 terrace faces south, with beautiful mountain views. On the upper floor there is a small living room of 20 m2, to which the other 3 bedrooms, a bathroom and a storage room open. The ceilings in the rooms are attic with Velux windows. Of course in the basement there is the garage for 4 cars plus a large workshop and 2 storage rooms. This urbanization has a wonderful private club with a swimming pool, tennis courts and a picnic area. The IBI is €800/year and the Community expenses are €70/month, which includes the social club. Go ahead and come see it, you won't be disappointed!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,994.0,https://www.idealista.com/inmueble/103011540/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/92/f3/1176743557.jpg,"Via Lactea, 28",False,-4.2338309,Robledo de Chavela,nan,chalet,False,nan
2,Madrid,140.0,True,False,{'title': 'Detached house'},True,3,True,nan,False,82,FRUEXROB002,es,nan,585000.0,102313703,40.49943,False,nan,sale,nan,"LOCATIVO INMOBILIARIA SELLS WITHOUT COMMISSION TO THE BUYER AND FOR ONLY 1.9% TO THE SELLER, EXCLUSIVELY THIS SPECTACULAR 4-HECTARE ESTATE WITH TWO RENOVATED HOMES IN THE SIERRA WEST OF MADRID (BETWEEN ROBLEDO DE CHAVELA AND FRESNEDILLAS DE LA OLIVA). Don't miss this great opportunity to live in a dream place.A luxury at an exceptional price. We have the pleasure of selling this excellent property with an area of 4 hectares according to a simple note, in the municipality of Robledo de Chavela, called Herrenes del Tambor.It is completely fenced and cared for since they currently live there. The location of the property makes it a dream place to live surrounded by nature with unbeatable views of the Sierra, a unique location and, if possible, highlight the sunsets. Due to its proximity to Madrid, it is suitable for both a first and second residence or investment for rural tourism and/or development of activities related to nature. It is well connected by road, just 10 minutes by car from Robledo de Chavela and Fresnedillas de la Oliva and 45 minutes from Madrid.Even by public transport with a direct bus line 645 stop to Moncloa at the entrance to the access road to the property itself. A very well-kept property in perfect condition, wonderful views of the countryside with dreamlike sunsets, ready to move into, with all the comforts of a country house. The main house has a constructed area of 159m2 according to cadastre, distributed in a living-dining room with a fireplace of about 50 meters with direct access to the outside and access to a cellar from the floor of the living room through a beautiful glass hatch, an independent kitchen with a magnificent island. also with direct access to the outside, two bedrooms with en-suite bathrooms and also the master bedroom with dressing room. The secondary home has approximately 50m2 distributed in a living room with a kitchenette, a bedroom and a complete bathroom. Outside we have a magnificent porch, chill-out area, barbecue and a chicken coop. The entire property is energy sustainable, with solar energy through solar panels and a generator to offer energy all year round. In addition, it has a well and two tanks with a water filtering system for consumption that allows the supply of all needs throughout the year as well. The farm contains wooded areas with species typical of the Sierra Oeste, such as junipers, holm oaks, mulberry trees, banana trees and chestnut trees. DO NOT HESITATE TO CONTACT US FOR INQUIRIES AND VISITS.WE WILL BE HAPPY TO ASSIST YOU. CHECK OUR WEBSITE TO FIND OTHER HOMES. QUIJORNA LOCATION C/CAMPO 8 QUIJORNA 28693 [IW].",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,4179.0,https://www.idealista.com/inmueble/102313703/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/c4/22/1165596884.jpg,Robledo de Chavela,False,-4.1961326,Robledo de Chavela,nan,chalet,False,nan
3,Madrid,291.0,True,False,{'title': 'Detached house in Colonia del Río'},True,6,True,nan,False,80,3454-06409,es,nan,399900.0,101250746,40.508309,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"If you are looking for something in the countryside, you have to see this independent chalet in a beautiful and very quiet area, on the border of Robledo de Chavela and Valdemaqueda, with wonderful mountain views and more than 1,300m2 of plot. The house has about 291m2, built carefully with quality materials and finishes. It is ready to move into. The two-story chalet has two entrances, one that is accessed without any stairs to the main floor and the other through stairs that end in a very pleasant terrace. We enter the house and find a hallway, on one side is the living room, very spacious, with a wonderful fireplace, the next room is the master bedroom with an en-suite bathroom. We continue through another small hallway to the kitchen with a large office, fully furnished and with a small room or pantry. We continue, and we have two more rooms, with another full bathroom. On the lower floor, which is accessed through internal stairs, there is another small living room, a cellar room and two more rooms with a full bathroom. On this floor there is also the garage, with an automatic door and also access to the house. Here they have the boiler and the diesel tanks for heating. On the plot, with a comfortable garden, is the pool, very beautiful and well maintained, with wonderful mountain views. They also have a fairly large house for a workshop or any other use. This home is 10 minutes by car from the urban center of Robledo de Chavela, which has a RENFE station. And just 2 minutes from the center of Valdemaqueda. Going out onto the main road there is a stop for bus 645, which goes directly to Moncloa in 1 hour. Also in Robledo you have all the services; supermarkets, bars and restaurants, schools, sports center, pharmacies, health center, gas station.. . Robledo de Chavela is only 60km from Madrid and 7 more from Valdemaqueda. From Madrid you can go to El Escorial, via the M-505 and the A6. Also accessible by the Northwest Highway M-503 and the Pantanos Highway M-501. Of course we do not charge commission to the buyer, and we offer advice and help with financing.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1374.0,https://www.idealista.com/inmueble/101250746/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/38/0d/1118298057.jpg,Colonia del Río,False,-4.2708576,Robledo de Chavela,nan,chalet,False,nan
3,Madrid,328.0,True,False,{'title': 'Detached house'},True,4,True,nan,True,70,VIVSEROB003,es,nan,370000.0,103280778,40.52,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WE GOT FINANCING OF UP TO 100%. INDEPENDENT VILLA OF 328 M2 ON A PLOT OF 1419 M2 WITH 4 BEDROOMS, 3 BATHROOMS, 1 OF THEM EN SUITE AND COVERED GARAGE. Locativo Quijorna sells this independent villa in the exclusive Rio Cofio urbanization in Robledo de Chavela. We have access to the house through an iron gate that gives way to a large path that reaches the main door where you can appreciate the natural environment in which the house is located. On the main floor, after a hall-hall, we have a separate living-dining room with a spacious and bright fireplace, with access to a large terrace with incredible views, a bathroom with a bathtub, a large independent kitchen with an office and three bedrooms, one of all of them with an en-suite bathroom and all of them with built-in wardrobes. On the upper floor we find an open and bright space that allows any type of use, bedroom, office, games room, gym, etc. It also has a small balcony from which we can continue enjoying the surroundings. On the ground floor we have a large garage for two vehicles, a bedroom, a full bathroom, storage room, wine cellar and a bar to share good times. In the garden you can enjoy a very quiet environment, it has automatic irrigation, a wonderful high-top pool and enjoy unparalleled mountain views. The house has stoneware floors, gotelé walls, wooden interior carpentry, white aluminum exterior carpentry and heating and hot water using diesel. The Río Cofio urbanization is located in the Sierra Oeste of the Community of Madrid, on the outskirts of Robledo de Chavela. It has a restaurant area in the social club and a beach bar in summer. It has sports areas where the community pool is located, two tennis courts, a calisthenics area, a fronton court, a basketball and indoor soccer court, and a children's area with swings. The urbanization has bus stops for a line that accesses its interior in the summer months. Train stop five minutes away. DO NOT HESITATE TO VISIT IT. CHECK OUR WEBSITE WE HAVE MORE HOMES THAT ARE NOT IN THE PORTALS. [IW].",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1128.0,https://www.idealista.com/inmueble/103280778/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/d3/ed/1184330808.jpg,Robledo de Chavela,False,-4.2613196,Robledo de Chavela,nan,chalet,False,nan
3,Madrid,268.0,True,False,{'title': 'Detached house in José Ortega y Gasset'},True,4,False,nan,False,50,3454-01935,es,nan,470000.0,85929004,40.5210499,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"What can I say about this chalet? . the best option to live in the mountains. It has everything you could want, breathtaking views, large pool, two minutes walk from the Renfe Station. It is a self-sufficient house, with air conditioning and hot water by Geothermal by means of Fancoils (hot and cold air) and 250 liters tank. It also has installation of blue heat electric radiators. Swimming pool of 40m3 with Roman steps and two zones, one of 6x6 and 80cm deep and another of 3x3 and 1.80cm. Possibility also to heat the pool with Geothermal energy. The façade is covered by a magnificent insulating material called Canexel used in Canadian homes that considerably reduces energy consumption.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1754.0,https://www.idealista.com/inmueble/85929004/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/a6/f6/685263556.jpg,José Ortega y Gasset,False,-4.2486875,Robledo de Chavela,nan,chalet,False,{'groupDescription': 'Highlight'}
3,Madrid,270.0,True,False,{'title': 'Semi-detached house'},False,4,True,nan,False,45,VIVEXROC001,es,nan,300000.0,99950993,40.5021123,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WE GET 100% FINANCING. LOCATIVO is pleased to offer this wonderful 270 m2 semi-detached house, with an attic, garage and storage room, in the mountain town of Robledo de Chavela. The house has a large living room with a decorative fireplace, as well as four large bedrooms, all of them with built-in wardrobes and dresses, and two bathrooms. The chalet has a large kitchen with an office, furnished and equipped with white cabinets. In addition, next to the kitchen there is a room for use as a laundry area, which forms an independent annex to it. The villa built in 1970 is in perfect condition, ready to move into directly. The attic has air conditioning and a full bathroom. The beautiful garden occupies an area of 1400 m2 completely flat, shared with two other semi-detached houses, with play areas, parking and a garden area with plants and trees. The house has a garage for two vehicles and motorcycles, outdoor parking, as well as a storage room. Robledo de Chavela is located in the Sierra Oeste de Madrid, 63 km from Madrid, in an area located halfway between the western area of the Sierra de Guadarrama and the Sierra de Gredos. In 2021 it had a population of 4,479 inhabitants. He is well known for his Church, Our Lady. de la Asunción for the dragons painted on its ceilings, as well as for the INTA-NASA Space Center, a satellite space tracking base. The town has a Renfe commuter station, with a variety of shops, supermarkets, restaurants, banks, a health center (with assistance during the weekend), a gas station, a cultural center, a sports center and a municipal swimming pool, a library and others. The environmental and cultural heritage of the town and its surroundings make this town an ideal place to live surrounded by nature. The capital town of the municipality is located at an altitude of 901 m in the southwest of the Community of Madrid. It limits, to the north, with Santa María de la Alameda and Zarzalejo, to the east with San Lorenzo de El Escorial, Navalagamella and Fresnedillas de la Oliva, and to the south with Colmenar del Arroyo and Navas del Rey, to the west with Valdemaqueda and Cebreros. The town also forms part of what has been called the Imperial Route, that is, the different municipalities through which King Felipe II passed, on his journeys between the Monastery of El Escorial and Madrid. DO NOT HESITATE TO VISIT IT. [IW].",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1111.0,https://www.idealista.com/inmueble/99950993/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/70/25/1062051812.jpg,Robledo de Chavela,False,-4.2339941,Robledo de Chavela,nan,chalet,False,nan
2,Madrid,234.0,True,False,{'title': 'Detached house in Calle Castaño'},False,3,True,nan,False,43,06346,es,nan,265000.0,100439692,40.5224213,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Cozy individual villa to move into On the main floor we find a spacious living room that leads to the terrace, kitchen with electrical appliances, 3 bedrooms, 2 full bathrooms, one en suite. Built-in wardrobes and dresses. Individual heating with oil tank The ground floor has a very large recreation area with multiple uses, a Pellet stove. large outdoor garden Belonging to the Río Cofio Urbanization and a 15-minute walk from the Renfe Station Ideal for lovers of nature and quiet life.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1132.0,https://www.idealista.com/inmueble/100439692/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/84/0c/1086357573.jpg,Calle Castaño,False,-4.2588185,Robledo de Chavela,nan,chalet,False,nan
2,Madrid,199.0,False,False,{'title': 'Detached house in Calle las Navas'},False,3,False,nan,False,22,3248-23363,es,nan,270000.0,103640968,40.5175671,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Detached villa for sale in Robledo de Chavela. This incredible property has 3 bedrooms, 2 bathrooms, a large living room and a separate kitchen. In addition, it has a private garden and a swimming pool to enjoy on sunny days. With a constructed area of 199 m2 and a plot of 1171 m2, this house offers more than enough space for the whole family. It also has individual heating and is in good condition. Don't miss the unique opportunity to acquire your ideal home in Robledo de Chavela, with a train station and buses that take you to both El Escorial and the center of Madrid, which allows you to enjoy nature. Contact us by email or phone for more information.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1357.0,https://www.idealista.com/inmueble/103640968/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/a2/aa/1200416000.jpg,Calle las Navas,False,-4.256799,Robledo de Chavela,nan,chalet,False,nan
2,Madrid,175.0,True,False,{'title': 'Detached house in cruz del sur'},False,6,True,nan,False,43,06415,es,nan,275000.0,103039069,40.4952577,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent individual villa located in the Canopus Urbanization We access the house through a wonderful porch with splendid views. It consists of two floors. On the first floor we find a spacious living room with a fireplace and very bright. Kitchen. 3 bedrooms with built-in wardrobes. 1 bathroom The upper floor consists of another living room/living room, with 3 bedrooms and a bathroom. Magnificent views It also has a magnificent garage. Heating with diesel tank The plot is very attractive and has a wonderful natural environment, with native trees and plants. Ideal for families who love quiet life and nature Three minutes from the urban center and one hour from Madrid.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,1571.0,https://www.idealista.com/inmueble/103039069/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/89/d0/1175971585.jpg,cruz del sur,False,-4.2334812,Robledo de Chavela,nan,chalet,False,nan
