bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
1,Madrid,240.0,True,False,{'title': 'Terraced house'},False,4,False,nan,False,61,BFO-V1192,es,nan,315000.0,103509608,40.3701391,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"We do not charge the buyer. Housing in an urban area with two floors and more than 200 m2.On the ground floor more than 100 m2 open plan ready for partitioning and/or as a garage/cellar and 16m2 patio.On the first floor we have a kitchen with a terrace, 4 bedrooms, a living room with a terrace, a dining room and a very large bathroom with the possibility of dividing it into two. Very spacious spaces for a large family or for a family that wants to set up a business on the ground floor (or freelance professionals) and live on the upper floor.There is also the possibility of living upstairs and renting the downstairs. Better to visit.The location is unbeatable and is surrounded by all services. 西亚房产为您服务‼️ 想买房想贷款想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源 DO YOU NEED MORTGAGE? Feel free to contact us: FINANCING UP TO 100% We have our own financial department ARE YOU SELLING YOUR PROPERTY? With offices in Madrid and Beijing, BAFRE has an important portfolio of international clients and investors, especially Asian ones.We coordinate constant trips of Chinese clients to Madrid, and we help them in the process of obtaining the Gold Residence Visa.More than twelve years of experience in the sector.We value your property free of charge and offer legal and tax advisory services, in addition to having an after-sales department. (This advertisement is not binding, may contain errors, is shown for informational and non-contractual purposes.).",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1313.0,https://www.idealista.com/inmueble/103509608/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/81/02/1191748605.jpg,Velilla de San Antonio,False,-3.4838022,Velilla de San Antonio,nan,chalet,False
2,Madrid,105.0,False,False,{'title': 'Flat'},False,3,False,True,False,24,VE-1338,es,False,220000.0,103868344,40.3711478,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Azzure offers you this exceptional, exclusive and unique opportunity, there is nothing like it in Velilla and even less for this price. 105m apartment plus an impressive 25m terrace, renovated and ready to move into, is distributed in a hall, large living room, fully furnished kitchen, 3 large bedrooms, a full bathroom and a toilet. Armored main door, white lacquered solid wood doors, wooden floors, aluminum windows, tilt-parallel PVC terrace door, fitted and lined wardrobes, air conditioning with heat pump. Excellent condition, very bright apartment. Unbeatable location very close to all services. Garage space included in the price and in the property itself. Private urbanization with community pool. Today, as always, you will find the best offers with the best service at azzure, just check it out and without charging the buyer 3 or 4%. Azzure 26 years in Velilla making our neighbors' dreams come true. Do you want to fulfill yours? call us.",False,{'typology': 'flat'},good,2095.0,https://www.idealista.com/inmueble/103868344/,nan,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/b9/f2/a6/1202676658.jpg,Velilla de San Antonio,False,-3.4846727,Velilla de San Antonio,1,flat,False
2,Madrid,77.0,True,False,{'title': 'Flat in Calle de Colombia'},False,3,False,True,False,29,ES0010124002335,es,True,150000.0,102775656,40.3645699,False,nan,sale,nan,"Ground floor apartment facing the main street with swimming pool, with a built area extending to approximately 76 s. q. m. It is distributed in 3 bedrooms, a living room, 2 bathrooms, a kitchen and a terrace. Installation of heating radiators and ducted air-conditioning systems Make your offer and we will forward it to the vendor. This offer will not be binding until its acceptance and formal presentation. You will find more information in the Terms and Conditions. Additional information can be found within the legal section. Velilla de San Antonio is a municipality in Madrid, located between Mejorada del Campo and Rivas Vaciamadrid, about 22 km from the capital of Spain, connected by highways and roads. It has all kinds of services in its vicinity. Very good communication by M-208, R-3 and A-3. Next Steps Click on the “additional link” below the map and it will take you to the property page where you can: Arrange a viewing | Access the legal documents | Make an offer | Contact our team directly We don’t charge commission to the buyer.",False,{'typology': 'flat'},good,1948.0,https://www.idealista.com/inmueble/102775656/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/63/83/1166892705.jpg,Calle de Colombia,False,-3.4888807,Velilla de San Antonio,nan,flat,False
2,Madrid,80.0,True,False,{'title': 'Flat in Calle Guerrita'},False,2,False,True,False,39,140153,es,True,180000.0,103748626,40.3633292,False,nan,sale,nan,"Exclusive sale with Housell. From private to private. Call us and visit this house. 80 m² apartment in Velilla de San Antonio, province of Madrid. Due to the space it offers, this apartment is ideal for a couple and investors. It is located on the ground floor and has a large living room, a fitted kitchen, completely independent from the rest of the rooms and equipped with appliances, two bedrooms, a complete bathroom and a functional guest toilet. In addition, the apartment has built-in wardrobes, to increase the storage capacity of your home. The property is all exterior, with a community garden where you will take advantage of the good weather and a community pool so you can enjoy the hot days. This apartment is located on an easily accessible road, due to its east orientation, in this house you will enjoy the sun in the mornings. The house is sold furnished and in good condition so that you can settle as soon as possible. As for the qualities, this apartment has electric heating, aluminum exterior carpentry, stoneware floors, easy maintenance and great resistance. To make you feel more secure in your home, the main door is armored. This house is located in a quiet area, well connected, very close to the bus stop. For greater comfort, the house is very close to a medical center, a school and all the necessary services. h1o4u0s1e5l3l.",False,{'typology': 'flat'},good,2250.0,https://www.idealista.com/inmueble/103748626/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/25/d5/1198955158.jpg,Calle Guerrita,False,-3.4841822,Velilla de San Antonio,bj,flat,False
2,Madrid,120.0,True,False,{'title': 'House in Paseo de la Arboleda'},False,4,True,nan,False,38,139935,es,nan,290000.0,103673913,40.3743022,False,nan,sale,nan,"Exclusive sale with Housell, from individual to individual. Spacious villa with a surface area of 120 m² and a plot of 125 m², where you can enjoy your leisure time without leaving home, in Velilla de San Antonio, province of Madrid. This house, due to its size, meets the needs of a family with children. This chalet is 3 stories high and has a bright living room, a fitted kitchen, absolutely independent from the rest of the rooms and equipped with appliances, four bedrooms, a full bathroom and a functional toilet. In addition, the chalet has a backyard, so you can have breakfast outdoors, and built-in wardrobes to optimize your storage space. The property is all exterior, with a private garden where you will take advantage of the good weather. This chalet is located on an easily accessible road, it has a storage room in the attic, so you can take advantage of all the space in the house. Due to its north orientation, it is a house that receives the sun in the morning but is not hot in the summer months. The house is sold unfurnished and renovated, ready to move into. As for the qualities, this chalet has natural gas heating, aluminum exterior carpentry with double windows, wooden floors, which give a lot of warmth to the home, and stoneware floors, which are easy to maintain and highly resistant. To make you feel safer in your home, the main door is reinforced. This house is located in the center of town, a well-connected area, very close to the bus stop and the train station. For greater comfort, the house is very close to a medical center, a school and all the necessary services. At Housell we offer you a large selection of properties that adapt to your lifestyle. Don't miss this opportunity to find the perfect house for you. h1o3u9s9e3l5l.",False,{'typology': 'chalet'},good,2417.0,https://www.idealista.com/inmueble/103673913/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/66/6e/1196721816.jpg,Paseo de la Arboleda,False,-3.4805974,Velilla de San Antonio,nan,chalet,False
2,Madrid,131.0,True,False,{'title': 'Duplex in Calle Guerrita'},False,4,True,True,False,42,INM15069,es,False,199900.0,102629338,40.3639105,False,nan,sale,nan,"Grupo Inmobilia exclusively offers for sale this magnificent 4-bedroom ready-to-move-in duplex located in the municipality of Velilla de San Antonio, between Rivas del Jarama, Rivas Vaciamadrid and Mejorada del Campo. It is located in a modern building built in 2004 and located on Guerrita Street, between Belmonte and Frascuelo streets and a few meters from the Plaza de Perú and the urban center, with the City Hall, the Sports Center and the fairgrounds as the main ones. bastions of it. The home in question is a duplex located on the second floor of the property, without an elevator, ready to move into, and has a constructed area of 131 cadastral square meters. It has the following distribution: on the first floor we find the entrance hall, a large living room in two rooms, of more than 20 square meters with access to an open terrace, a separate kitchen, a complete bathroom and one of the 4 bedrooms. And on the second floor we have a large hall with a built-in wardrobe, 3 bedrooms and the second full bathroom. It has individual heating and hot water and south-west orientation. Highlight the proximity to the Velilla lagoons with the bird viewpoint and the ""El Soto"" and ""El Picón de los rabbitos"" lagoons as some of the most important tourist attractions in the area. Access by public transport with several long-distance buses (2 85, 341, N203) from different areas of the capital such as Avda. del Mediterráneo, Avda. of America, Ciudad Lineal or Coslada.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1526.0,https://www.idealista.com/inmueble/102629338/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/05/5f/1161876509.jpg,Calle Guerrita,False,-3.4838525,Velilla de San Antonio,2,duplex,False
3,Madrid,119.0,True,False,{'title': 'Flat in Calle la Valeta no number'},False,3,False,True,False,23,Portal 3 – 3º C.,es,True,268500.0,100325908,40.3767752,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to RESIDENCIAL VELILLA FUTURA. In our new project (phase 2), we are committed to housing: spacious, comfortable, sustainable and within your reach, integrated in an urbanization with all the services that allow it to be a space for coexistence and in a building with style, design and its own personality. The homes will have energy rating A (the maximum), which will mean significant savings in electricity and heating bills, as well as savings in the interest rates applied by financial institutions when contracting a mortgage. To highlight the double acoustic and thermal insulation in the homes, in addition to being equipped with a refreshing underfloor heating system (for heat and cold), which saves space by eliminating radiators and also implies lower energy consumption, being more sustainable. The windows are made of PVC with double glazing type climalit and thermal break. The homes also incorporate an individual mechanical ventilation system, consisting of the renovation of the interior air of the home, automatically adapting to the humidity rate and / or the presence of occupants. The homes will have built-in wardrobes, as well as a fitted kitchen consisting of high and low-capacity cabinets with a worktop and equipped with a sink, a tap with aerators to reduce consumption, an oven, a microwave, a vitro-ceramic induction hob and an extractor hood. All homes have a terrace. The price includes a garage and storage room. The promotion has large common areas with: -Multi-purpose social premises. -Pool with large solarium area. -Concierge control booth, garden area and children's play area.",True,{'typology': 'flat'},newdevelopment,2256.0,https://www.idealista.com/obra-nueva/100325908/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/5b/e2/925914463.jpg,Calle la Valeta no number,False,-3.4805734,Velilla de San Antonio,3,flat,False
2,Madrid,112.0,True,False,{'title': 'Flat in Calle la Valeta no number'},False,3,False,True,False,23,Portal 2 – Bajo D,es,True,265000.0,102843096,40.3767752,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to RESIDENCIAL VELILLA FUTURA. In our new project (phase 2), we are committed to housing: spacious, comfortable, sustainable and within your reach, integrated in an urbanization with all the services that allow it to be a space for coexistence and in a building with style, design and its own personality. The homes will have energy rating A (the maximum), which will mean significant savings in electricity and heating bills, as well as savings in the interest rates applied by financial institutions when contracting a mortgage. To highlight the double acoustic and thermal insulation in the homes, in addition to being equipped with a refreshing underfloor heating system (for heat and cold), which saves space by eliminating radiators and also implies lower energy consumption, being more sustainable. The windows are made of PVC with double glazing type climalit and thermal break. The homes also incorporate an individual mechanical ventilation system, consisting of the renovation of the interior air of the home, automatically adapting to the humidity rate and / or the presence of occupants. The homes will have built-in wardrobes, as well as a fitted kitchen consisting of high and low-capacity cabinets with a worktop and equipped with a sink, a tap with aerators to reduce consumption, an oven, a microwave, a vitro-ceramic induction hob and an extractor hood. All homes have a terrace. The price includes a garage and storage room. The promotion has large common areas with: -Multi-purpose social premises. -Pool with large solarium area. -Concierge control booth, garden area and children's play area.",True,{'typology': 'flat'},newdevelopment,2366.0,https://www.idealista.com/obra-nueva/102843096/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/5c/14/925914459.jpg,Calle la Valeta no number,False,-3.4805734,Velilla de San Antonio,bj,flat,False
3,Madrid,114.0,True,False,{'title': 'Flat in Calle la Valeta no number'},False,3,False,True,False,23,Portal 2 – 3º A.,es,True,262500.0,100325842,40.3767752,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to RESIDENCIAL VELILLA FUTURA. In our new project (phase 2), we are committed to housing: spacious, comfortable, sustainable and within your reach, integrated in an urbanization with all the services that allow it to be a space for coexistence and in a building with style, design and its own personality. The homes will have energy rating A (the maximum), which will mean significant savings in electricity and heating bills, as well as savings in the interest rates applied by financial institutions when contracting a mortgage. To highlight the double acoustic and thermal insulation in the homes, in addition to being equipped with a refreshing underfloor heating system (for heat and cold), which saves space by eliminating radiators and also implies lower energy consumption, being more sustainable. The windows are made of PVC with double glazing type climalit and thermal break. The homes also incorporate an individual mechanical ventilation system, consisting of the renovation of the interior air of the home, automatically adapting to the humidity rate and / or the presence of occupants. The homes will have built-in wardrobes, as well as a fitted kitchen consisting of high and low-capacity cabinets with a worktop and equipped with a sink, a tap with aerators to reduce consumption, an oven, a microwave, a vitro-ceramic induction hob and an extractor hood. All homes have a terrace. The price includes a garage and storage room. The promotion has large common areas with: -Multi-purpose social premises. -Pool with large solarium area. -Concierge control booth, garden area and children's play area.",True,{'typology': 'flat'},newdevelopment,2303.0,https://www.idealista.com/obra-nueva/100325842/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/d9/49/925914462.jpg,Calle la Valeta no number,False,-3.4805734,Velilla de San Antonio,3,flat,False
2,Madrid,116.0,True,False,{'title': 'Flat in Calle la Valeta no number'},False,3,False,True,False,23,Portal 5 – Bajo C.,es,True,269500.0,96208989,40.3767752,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to RESIDENCIAL VELILLA FUTURA. In our new project (phase 2), we are committed to housing: spacious, comfortable, sustainable and within your reach, integrated in an urbanization with all the services that allow it to be a space for coexistence and in a building with style, design and its own personality. The homes will have energy rating A (the maximum), which will mean significant savings in electricity and heating bills, as well as savings in the interest rates applied by financial institutions when contracting a mortgage. To highlight the double acoustic and thermal insulation in the homes, in addition to being equipped with a refreshing underfloor heating system (for heat and cold), which saves space by eliminating radiators and also implies lower energy consumption, being more sustainable. The windows are made of PVC with double glazing type climalit and thermal break. The homes also incorporate an individual mechanical ventilation system, consisting of the renovation of the interior air of the home, automatically adapting to the humidity rate and / or the presence of occupants. The homes will have built-in wardrobes, as well as a fitted kitchen consisting of high and low-capacity cabinets with a worktop and equipped with a sink, a tap with aerators to reduce consumption, an oven, a microwave, a vitro-ceramic induction hob and an extractor hood. All homes have a terrace. The price includes a garage and storage room. The promotion has large common areas with: -Multi-purpose social premises. -Pool with large solarium area. -Concierge control booth, garden area and children's play area.",True,{'typology': 'flat'},newdevelopment,2323.0,https://www.idealista.com/obra-nueva/96208989/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/57/2e/925914457.jpg,Calle la Valeta no number,False,-3.4805734,Velilla de San Antonio,bj,flat,False
