bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
5,Madrid,455.0,True,False,{'title': 'Detached house in Calle Ramal del Valle'},True,7,False,nan,False,67,2131/136,es,nan,659000.0,103289780,40.3503982,False,nan,sale,nan,"REF. 2131/136. You want to live in a MANSION with a pool 40 km away. from Madrid, surrounded by nature with VIEWS of the Sierras de Guadarrama and Gredos. ALFA KEY WEST INMOBILIARIA SELLS you WITHOUT FEES to the BUYER a spectacular pre-owned INDEPENDENT VILLA (Year 2003) with 455 m2 built (393 M2 useful), distributed over 2 floors, on a large plot of 2136 m2 with a 62 m2 pool, with 7 bedrooms, 4 bathrooms and 1 toilet, outdoor garage, storage room, in the Los Cortijos Urbanization of Sevilla la Nueva, in a natural setting with beautiful views and total INDEPENDENCE. The house has 2 buildings connected by a hallway, one on the ground floor, and the second with a 2nd space. It has a solid construction and good quality of finishes, it is renovated with many improvements, in good condition and a beautiful garden with trees, with a good distribution and lots of light. The heating and ACS is by diesel boiler, it has air conditioning with heat pump in several rooms, double windows with double glass in tilt-and-turn wooden lacquer color, stoneware floors and flooring, with smooth paint, wooden doors and cabinets. oak color, large closet capacity, and spacious and very bright rooms, highlighting 3 large living rooms, a terrace with idyllic views, its large porch and its beautiful Mudejar style that evokes the Alhambra in Granada. In the outdoor area we have a large swimming pool, with areas of printed concrete flooring, and a covered garage area for several vehicles and 2 storage rooms. It is a property located just 3 km from the town center, in a quiet street, very independent, close to all services, parks, transport and communications, just 40 km away. from Madrid, next to the M-501 Highway, the A-5 and the M-600. Remember, ALFA KEY WEST INMOBILIARIA always offers you the best FINANCING up to 100% (*Subject to financial study). Call us, we will inform you, and if you want we will visit it. YOU WILL FALL IN LOVE..",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1448.0,https://www.idealista.com/inmueble/103289780/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/f5/86/1184639454.jpg,Calle Ramal del Valle,False,-4.0626786,Sevilla la Nueva,nan,chalet,False,{'groupDescription': 'Featured'}
4,Madrid,241.0,True,False,{'title': 'Semi-detached house in Calle cruz de la sangre'},True,4,False,nan,False,32,Cruz de la Sangre,es,nan,400000.0,103470399,40.3523028,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real Estate Agency in Seville la Nueva. HOGARES SELLS EXCLUSIVELY WONDERFUL SEMI-DETACHED VILLA! Incredible opportunity to acquire a semi-detached house! Located in a privileged area, A few minutes from the center of the municipality and surrounded by services such as shops, bars, bus stops a few meters away, a health center, and sports courts.. . This 3-story property has a perfect layout for a family, which is distributed as follows: On the main floor, you will be greeted by a large hall-hall and a full bathroom with a shower. The dining room, with two rooms, will provide you with a cozy space to share special moments. The renovated and spacious kitchen will be the ideal place to display your culinary skills. On the upper floor, you will find 3 bedrooms, each with an en-suite bathroom and double sink. The main room has direct access to a terrace overlooking the plot. In addition, the basement offers a living room or meeting space, a room with use as a storage room and direct access to the garden. There is the possibility of creating several rooms and a bathroom in the basement. The property is in impeccable condition and has natural gas heating. The garden, with a plot of 266 m², is ideal for enjoying the outdoors. Don't miss the opportunity to visit this wonderful home. Possibility of 100% FINANCING with our financial department, consult conditions without obligation.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1660.0,https://www.idealista.com/inmueble/103470399/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/fd/a2/1190535475.jpg,Calle cruz de la sangre,True,-4.0297964,Sevilla la Nueva,nan,chalet,False,nan
4,Madrid,271.0,True,False,{'title': 'Detached house in Calle Fuente Montes'},True,4,True,nan,False,36,nan,es,nan,400000.0,102562877,40.3516675,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real Estate Agency in Seville la Nueva. HOGARES SELLS EXCLUSIVELY WONDERFUL INDEPENDENT VILLA 100% FINANCING Wonderful villa with 4 bedrooms, 3 bathrooms, located a few minutes from the center of the municipality. The house is distributed over 3 floors: GROUND FLOOR, where we can find a living room or meeting space with a bathroom, we also have direct access to the garage. MAIN FLOOR, consists of kitchen, living room with two rooms and access to the porch as well as a toilet. SECOND FLOOR, where the main room with an en-suite bathroom and three other spacious youth rooms are located, served by a full bathroom. The house has a large garage with capacity for two cars and 3 motorcycles. The area where the home is located is one of the quietest places in the municipality, however we have all kinds of services a few meters away: shops, bars, health center, sports courts. DON'T MISS THE OPPORTUNITY TO COME AND SEE IT.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1476.0,https://www.idealista.com/inmueble/102562877/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/30/01/1159682423.jpg,Calle FUENTE MONTES,True,-4.0034946,Sevilla la Nueva,nan,chalet,False,nan
3,Madrid,290.0,True,False,{'title': 'Detached house in Calle Fuente Roque'},True,5,False,nan,True,49,nan,es,nan,399900.0,103692783,40.3552471,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'fullFinancing', 'text': '100% Financing'}]","CAPITAL HOME SELLS AN EXCLUSIVE INDEOENDENT VILLA WITH POOL! This independent chalet is the opportunity you were looking for. Located on a 558m2 plot, it has garden areas and a swimming pool that is only two years old, perfect to enjoy with family and friends on the hottest days. In addition, it has a barbecue area for those unforgettable meetings. The house has a large double-height living-dining room, which gives it a touch of elegance and spaciousness. From the back porch, you can enjoy views of the pool while enjoying a relaxing afternoon. The independent kitchen has high and low furniture, and an office space, ideal for family breakfast. It also has a courtesy toilet. On the upper floor, we find four very spacious and bright bedrooms with built-in wardrobes. The main room has an en-suite bathroom and terrace, to enjoy the garden views. In addition, there is another independent bathroom for the rest of the family. On the semi-basement floor, we find a living room or bedroom, depending on your needs. Access to the interior garage from the distributor hall gives it added comfort and security. The automated exterior door and double windows with folding bars give you the peace of mind you need for your family. Don't miss this opportunity to live in a home with all the comforts you deserve. Contact us to receive more information! Own financial department 100% financing.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1379.0,https://www.idealista.com/inmueble/103692783/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/b1/cf/1197282647.jpg,Calle Fuente Roque,True,-4.0027722,Sevilla la Nueva,nan,chalet,False,{'groupDescription': 'Highlight'}
2,Madrid,81.0,True,False,{'title': 'Flat in alondra'},True,2,False,True,False,30,nan,es,False,179900.0,102574063,40.3484432,False,nan,sale,nan,"CAPITAL HOME SELLS EXCLUSIVELY SUPERB DUPLEX 100% FINANCING Great duplex with 2 bedrooms and 2 bathrooms in a private urbanization with a pool COMPLETELY renovated in Sevilla la Nueva. The house is distributed over 2 floors, on the ground floor we find a toilet, kitchen with exterior access to a patio, a large living room with a large window and two large balconies. On the second floor we find 2 bedrooms with built-in wardrobes and a full bathroom. In addition to having the possibility of making a third bedroom. Master bedroom, double room and large bathroom. The urbanization is located in an unbeatable area just a few meters from the center of the municipality where we can find all kinds of services: Schools, cafes, supermarkets, health center, etc. Don't hesitate to contact us for more information! DON'T MISS THE OPPORTUNITY TO COME SEE IT!",False,{'typology': 'flat'},good,2221.0,https://www.idealista.com/inmueble/102574063/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/e3/60/1160061378.jpg,alondra,True,-4.0314409,Sevilla la Nueva,1,flat,False,nan
3,Madrid,175.0,True,False,{'title': 'Detached house in Calle los Llanos'},True,3,False,nan,False,41,nan,es,nan,410000.0,103086442,40.3553711,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"CAPITAL HOME SELLS AN EXCLUSIVE SEMI-NEW VILLA IN SEVILLA LA NEW The house stands out for the good finishes and materials used in the construction, both interior and exterior. Also because all the rooms are very bright. Ideal to live in a privileged and unique environment with space in nature (Guadarrama River Middle Course Regional Park) The home is located in the Los Manantiales Urbanization belonging to the municipality of Sevilla la Nueva, just 30 minutes from Madrid. The constructed area is 175 m² of housing on a 502 m² plot. The house is distributed as follows: Kitchen equipped with high and low furniture, with very good quality appliances. Island with ample storage space and also to be used on a daily basis as a dining table. Living room with large windows leading to the back porch that connects directly to the wonderful porch overlooking the pool and garden. For greater comfort on the same floor we find a spacious room and a full bathroom with a shower. Also with a storage room and clothesline. On the upper floor there are two bedrooms with wonderful views, both with en-suite bathrooms and built-in wardrobes. The plot has a large saline water pool in perfect working order. Partially paved plot with printed concrete and garden areas with automatic irrigation. At the front, it has a built-in garage with ample capacity for one vehicle. Climalit windows. Smooth walls. Seville the New It has an excellent public transport service that connects it comfortably through various bus lines with Madrid in the West area and Móstoles in the South area. Do not hesitate to come visit it, we will help you with the sale of a house or with financing. Up to 100% FINANCING.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2343.0,https://www.idealista.com/inmueble/103086442/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/76/fc/1177799889.jpg,Calle los Llanos,True,-4.0091256,Sevilla la Nueva,nan,chalet,False,nan
3,Madrid,227.0,True,False,{'title': 'Detached house in praderon'},True,4,False,nan,False,47,nan,es,nan,449900.0,102467604,40.3454102,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"CAPITAL HOME Sevilla la Nueva sells Exclusively a beautiful independent villa, with a pool and a room on the ground floor, in the BEST area of Seville la nueva. The house is located in one of the best areas of the town. A few meters from the center of the municipality, which has supermarkets, a health center, schools, parks, and all kinds of shops. The house is distributed as follows: On the first floor we access a hall with direct access to a spacious and bright living room that gives access to a large terrace, it also has a double room on the ground floor with a full bathroom that serves the entire ground floor. A large, very bright and renovated kitchen that has access to a terrace. The second floor has a bright hall that leads to 3 complete bedrooms with fitted wardrobes, two double bedrooms and a master bedroom with an en-suite bathroom and a private terrace. A complete exterior bathroom that serves the double bedrooms. The house has a private garage that has internal access to the house and a salt pool in an outdoor space of 474m2. DO NOT HESITATE TO CALL US TO RECEIVE MORE INFORMATION ABOUT THIS WONDERFUL HOME. OWN FINANCIAL DEPARTMENT.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1982.0,https://www.idealista.com/inmueble/102467604/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/77/d9/1156638524.jpg,praderon,True,-4.0238777,Sevilla la Nueva,nan,chalet,False,nan
2,Madrid,75.0,True,False,{'title': 'Duplex in juan de herrera'},True,2,False,True,True,26,nan,es,False,179900.0,102634383,40.344685,False,nan,sale,nan,"Real Estate Agency in Seville la Nueva. HOGARES SELLS EXCLUSIVELY SUPER DUPLEX IN URBANIZATION WITH POOL 100% FINANCING Great duplex with 2 bedrooms and 2 full bathrooms in a private urbanization with pool and garden. The house is distributed over 2 floors, on the ground floor we find a full bathroom, fitted kitchen and living room with access to a large terrace and air conditioning. On the second floor we find 2 rooms, one of them youth and one double, both with air conditioning and a full bathroom to service them, we also have a loft for storage. The urbanization is located in an unbeatable area just a few meters from the center of the municipality where we can find all kinds of services: local shops, supermarkets, tobacconists, restaurants, health center, etc.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,2399.0,https://www.idealista.com/inmueble/102634383/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/06/94/1187044141.jpg,juan de herrera,True,-4.0267179,Sevilla la Nueva,1,duplex,False,nan
3,Madrid,163.0,True,False,{'title': 'Semi-detached house in almendros'},True,4,False,nan,False,30,nan,es,nan,345000.0,102245363,40.345778,False,nan,sale,nan,"Real Estate Agency in Seville la Nueva. HOGARES SELLS AN EXCLUSIVE WONDERFUL SEMI-DETACHED VILLA 100% FINANCING Wonderful semi-detached house with 4 bedrooms, 3 full bathrooms. Located in the center of town. The house is distributed over 2 floors: MAIN FLOOR, we find 1 bedroom with a full bathroom, it also has a large kitchen with an office and air conditioning and a living room with fireplace. FIRST FLOOR: has a master bedroom with an en-suite bathroom, terrace and air conditioning. Another 2 secondary rooms served by a full bathroom. The house has a large plot of land paved with printed concrete with space to make a pool. The area where the home is located is one of the most central places in the municipality, we have types of services a few meters away: schools, shops, health center, sports courts. The property tax is €535 DON'T MISS THE OPPORTUNITY TO COME AND SEE IT.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2117.0,https://www.idealista.com/inmueble/102245363/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/fe/27/1149199719.jpg,almendros,True,-4.0308777,Sevilla la Nueva,nan,chalet,False,nan
2,Madrid,95.0,True,False,{'title': 'Duplex in Calle mayor'},False,4,False,False,False,28,nan,es,False,279900.0,103285689,40.3470329,False,nan,sale,nan,"CAPITAL HOME SELLS WONDERFUL GROUND FLOOR WITH PATIO IN URBAN CENTER This cozy ground floor with patio is located in the center of the municipality, in a quiet area and with all services nearby. Ideal for those looking for comfort and practicality in their home. The house is a ground floor where, as you enter, it has a first bedroom of perfect size and light, a bathroom with a shower and a large kitchen-dining room that connects to the patio. The house has a large patio of 60 square meters, ideal for enjoying moments outdoors and having meetings with family and friends. This patio has water intakes and is enabled so you can create your own relaxation space. Inside this fantastic patio, you will find a closed room, with a rustic tile roof, wooden beams from Segovia, a wood stove and a glass enclosure, which can be used as an office or a games and meeting room. The apartment also has a ground floor, and in it we find a master bedroom which has an en-suite bathroom and a large floor-to-ceiling 5-pane dressing room, offering you all the space you need for your belongings. A large living room, where you can enjoy moments of leisure and rest. Likewise, similar to these rooms, it also has two other rooms for bedroom or other uses, as well as another bathroom with a shower. Don't miss the opportunity to acquire this spacious apartment with a patio in a privileged location. Contact us for more information and visit!",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,2946.0,https://www.idealista.com/inmueble/103285689/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/51/fb/1184505047.jpg,Calle mayor,True,-4.0264182,Sevilla la Nueva,bj,duplex,False,nan
